CD_STAT_SECTOR,prop_type,total_sales
23094C041,apartments,6
23094C052,apartments,6
23094C09-,apartments,2
23094C112,apartments,3
23094C122,apartments,4
23094C18-,apartments,3
23094D000,apartments,52
23094D011,apartments,8
23094D022,apartments,3
23094D031,apartments,3
23094D050,apartments,51
23094D072,apartments,30
23094D0MJ,apartments,13
23094D123,apartments,47
23094D1MJ,apartments,1
23094D222,apartments,458
23094_UNKNOWN,apartments,8
23096A00-,apartments,12
23096A01-,apartments,9
23096A043,apartments,1
23096A091,apartments,2
23096B00-,apartments,17
23096B011,apartments,1
23096B212,apartments,2
23096B223,apartments,3
23096C00-,apartments,8
23096C01-,apartments,15
23096D00-,apartments,34
23096D012,apartments,9
23096D022,apartments,5
23096E000,apartments,22
23096E01-,apartments,2
23096E022,apartments,3
23096_UNKNOWN,apartments,2
23097A00-,apartments,21
23097A012,apartments,25
23097A102,apartments,3
23097A302,apartments,3
23097A40-,apartments,14
23097B191,apartments,2
23098A00-,apartments,17
23098A01-,apartments,41
23098A02-,apartments,54
23098A04-,apartments,93
23098A0MS,apartments,17
23098_UNKNOWN,apartments,5
23099A000,apartments,70
23099A01-,apartments,16
23099A020,apartments,21
23099A03-,apartments,8
23099A091,apartments,1
23099A11-,apartments,25
23099A120,apartments,13
23099A13-,apartments,89
23099A142,apartments,40
23099A153,apartments,32
23099A191,apartments,12
23099A211,apartments,11
23099A222,apartments,8
23099A233,apartments,5
23099A31-,apartments,18
23100A00-,apartments,16
23100A011,apartments,128
23100A112,apartments,9
23100A21-,apartments,9
23101A00-,apartments,43
23101A01-,apartments,21
23101A02-,apartments,37
23101A030,apartments,39
23101A04-,apartments,2
23101A052,apartments,17
23101A10-,apartments,8
23101A111,apartments,27
23101A183,apartments,32
23101A19-,apartments,21
23101A212,apartments,1
23101A31-,apartments,22
23101A40-,apartments,10
23101A411,apartments,12
23101A422,apartments,4
23101_UNKNOWN,apartments,5
23102A00-,apartments,131
23102A011,apartments,50
23102A022,apartments,8
23102A033,apartments,1
23102A052,apartments,54
23102A10-,apartments,142
23102A11-,apartments,180
23102A122,apartments,44
23102A143,apartments,1
23102A191,apartments,79
23102A21-,apartments,50
23102A313,apartments,2
23102A324,apartments,12
23102_UNKNOWN,apartments,2
23103A000,apartments,32
23103A03-,apartments,142
23103A04-,apartments,8
23103A112,apartments,28
23103A123,apartments,11
23103A20-,apartments,5
23103A214,apartments,3
23103A30-,apartments,56
23103A31-,apartments,10
23103A32-,apartments,5
23103A391,apartments,2
23103_UNKNOWN,apartments,2
23104A00-,apartments,38
23104A034,apartments,2
23104A10-,apartments,2
23104B00-,apartments,23
23104B29-,apartments,2
23104C002,apartments,1
23104_UNKNOWN,apartments,1
23105A001,apartments,9
23105A012,apartments,4
23105A10-,apartments,10
23105A112,apartments,1
23105B00-,apartments,21
23105C001,apartments,22
23105C01-,apartments,24
23105C032,apartments,10
24001A00-,apartments,128
24001A011,apartments,59
24001A07-,apartments,2
24001A091,apartments,1
24001A101,apartments,21
24001A122,apartments,8
24001A201,apartments,43
24001A212,apartments,121
24001A223,apartments,18
24001A231,apartments,100
24001A242,apartments,1
24001A312,apartments,10
24001A323,apartments,14
24001B091,apartments,1
24001B10-,apartments,1
24001C001,apartments,18
24001C043,apartments,1
24001D001,apartments,11
24001D012,apartments,2
24001_UNKNOWN,apartments,1
24007A00-,apartments,62
24007A022,apartments,3
24007A083,apartments,1
24007B00-,apartments,31
24008A001,apartments,37
24008A082,apartments,2
24008A091,apartments,4
24008B00-,apartments,5
24008_UNKNOWN,apartments,1
24009A000,apartments,13
24009A010,apartments,5
24009A080,apartments,1
24009C000,apartments,11
24009C020,apartments,5
24009C042,apartments,2
24009_UNKNOWN,apartments,2
24011A000,apartments,23
24011A29-,apartments,1
24011B00-,apartments,49
24011B012,apartments,37
24011B211,apartments,1
24011B221,apartments,6
24011C00-,apartments,8
24011C01-,apartments,82
24011_UNKNOWN,apartments,18
24014A001,apartments,44
24014A031,apartments,2
24014B00-,apartments,3
24014B100,apartments,3
24014B112,apartments,3
24014B122,apartments,1
24014B2AN,apartments,2
24016A00-,apartments,39
24016A112,apartments,1
24016A20-,apartments,3
24016C000,apartments,10
24016D30-,apartments,1
24016_UNKNOWN,apartments,2
24020A001,apartments,164
24020A002,apartments,26
24020A003,apartments,149
24020A004,apartments,92
24020A011,apartments,31
24020A02-,apartments,85
24020A07-,apartments,29
24020A082,apartments,8
24020B001,apartments,4
24020B002,apartments,19
24020B073,apartments,1
24020C001,apartments,5
24020C002,apartments,16
24020D001,apartments,1
24020E000,apartments,34
24020E030,apartments,15
24020F00-,apartments,11
24020F081,apartments,1
24020_UNKNOWN,apartments,3
24028A00-,apartments,1
24028A49-,apartments,3
24028B00-,apartments,8
24033A000,apartments,91
24033A012,apartments,2
24033A102,apartments,5
24033B000,apartments,15
24033B091,apartments,1
24033B100,apartments,2
24033C00-,apartments,16
24033C091,apartments,1
24038A00-,apartments,302
24038A011,apartments,30
24038A022,apartments,53
24038A0AA,apartments,1
24038A10-,apartments,29
24038A112,apartments,32
24038A122,apartments,1
24038A133,apartments,12
24038A22-,apartments,3
24038A38-,apartments,1
24038A39-,apartments,28
24038A41-,apartments,3
24038B00-,apartments,25
24038B012,apartments,16
24038B023,apartments,15
24038B102,apartments,1
24038B112,apartments,1
24038C00-,apartments,44
24038C02-,apartments,21
24038C112,apartments,14
24038C191,apartments,20
24038C291,apartments,1
24038_UNKNOWN,apartments,5
24041A000,apartments,88
24041C00-,apartments,1
24041_UNKNOWN,apartments,1
24043A00-,apartments,18
24043A012,apartments,8
24043A10-,apartments,9
24043B00-,apartments,15
24043C00-,apartments,37
24043D00-,apartments,12
24043_UNKNOWN,apartments,1
24045A00-,apartments,13
24045A0AA,apartments,3
24045A0PA,apartments,2
24045A19-,apartments,3
24045C000,apartments,6
24045C091,apartments,1
24045D023,apartments,1
24045E00-,apartments,10
24048A000,apartments,120
24048A034,apartments,24
24048_UNKNOWN,apartments,6
24054A00-,apartments,7
24054C000,apartments,1
24054E000,apartments,3
24054_UNKNOWN,apartments,1
24055A001,apartments,98
24055A010,apartments,59
24055A022,apartments,6
24055A032,apartments,5
24055A042,apartments,103
24055A052,apartments,12
24055A10-,apartments,33
24055B00-,apartments,44
24055B01-,apartments,1
24055B020,apartments,7
24055B10-,apartments,1
24055B181,apartments,1
24055B213,apartments,3
24055C001,apartments,14
24055C012,apartments,10
24055D00-,apartments,10
24055D1AA,apartments,1
24055D291,apartments,1
24055D312,apartments,1
24059A00-,apartments,42
24059A01-,apartments,83
24059A02-,apartments,2
24059A03-,apartments,7
24059A042,apartments,85
24059A10-,apartments,26
24059A113,apartments,2
24059C00-,apartments,1
24059C312,apartments,1
24059D000,apartments,1
24059G00-,apartments,1
24059G099,apartments,1
24059J00-,apartments,2
24059K00-,apartments,6
24059K113,apartments,1
24059L00-,apartments,1
24059_UNKNOWN,apartments,1
24062A00-,apartments,113
24062A01-,apartments,161
24062A02-,apartments,34
24062A03-,apartments,69
24062A04-,apartments,14
24062A05-,apartments,114
24062A07-,apartments,216
24062A10-,apartments,50
24062A11-,apartments,157
24062A12-,apartments,2
24062A13-,apartments,255
24062A14-,apartments,3
24062A15-,apartments,97
24062A20-,apartments,124
24062A21-,apartments,46
24062A22-,apartments,35
24062A23-,apartments,121
24062A30-,apartments,91
24062A31-,apartments,75
24062A32-,apartments,374
24062A33-,apartments,80
24062A35-,apartments,23
24062A36-,apartments,48
24062A40-,apartments,82
24062A41-,apartments,41
24062A42-,apartments,248
24062A44-,apartments,258
24062A50-,apartments,92
24062A51-,apartments,325
24062A52-,apartments,402
24062A53-,apartments,287
24062A54-,apartments,208
24062A55-,apartments,13
24062A61-,apartments,39
24062B00-,apartments,27
24062B091,apartments,1
24062B100,apartments,44
24062B11-,apartments,2
24062B122,apartments,5
24062B132,apartments,10
24062B300,apartments,7
24062B32-,apartments,5
24062B33-,apartments,18
24062B34-,apartments,5
24062B352,apartments,1
24062C00-,apartments,65
24062C01-,apartments,54
24062C02-,apartments,26
24062C03-,apartments,12
24062C04-,apartments,22
24062C05-,apartments,33
24062C10-,apartments,41
24062C11-,apartments,25
24062C12-,apartments,21
24062C13-,apartments,25
24062C14-,apartments,7
24062C2MA,apartments,10
24062C32-,apartments,8
24062C40-,apartments,56
24062C41-,apartments,189
24062C42-,apartments,11
24062C43-,apartments,199
24062C44-,apartments,10
24062C50-,apartments,55
24062C51-,apartments,343
24062C52-,apartments,8
24062C59-,apartments,1
24062D00-,apartments,106
24062D01-,apartments,18
24062D02-,apartments,354
24062D03-,apartments,301
24062D04-,apartments,55
24062D05-,apartments,14
24062D10-,apartments,40
24062D11-,apartments,26
24062D19-,apartments,9
24062D209,apartments,35
24062D21-,apartments,49
24062D22-,apartments,312
24062D310,apartments,80
24062D410,apartments,18
24062D60-,apartments,67
24062D61-,apartments,7
24062D622,apartments,64
24062D633,apartments,2
24062D644,apartments,447
24062E70-,apartments,2
24062E710,apartments,12
24062E72-,apartments,8
24062E732,apartments,29
24062E742,apartments,9
24062E774,apartments,4
24062F40-,apartments,24
24062_UNKNOWN,apartments,45
24066A00-,apartments,23
24066A01-,apartments,3
24066A09-,apartments,1
24066A100,apartments,5
24066A112,apartments,3
24066C002,apartments,18
24066C29-,apartments,5
24066D00-,apartments,20
24066D012,apartments,25
24066D081,apartments,5
24066D091,apartments,1
24066_UNKNOWN,apartments,1
24086A000,apartments,2
24086A012,apartments,12
24086A023,apartments,1
24086B002,apartments,7
24086C000,apartments,15
24086C091,apartments,3
24086C0AA,apartments,2
24086D00-,apartments,31
24086D012,apartments,2
24086E000,apartments,13
24094A00-,apartments,34
24094A01-,apartments,3
24094A022,apartments,1
24094A0QC,apartments,4
24094A20-,apartments,2
24094A21-,apartments,2
24094A28-,apartments,1
24094B00-,apartments,12
24094B08-,apartments,3
24094C000,apartments,94
24094C01-,apartments,2
24104A001,apartments,146
24104A011,apartments,10
24104A021,apartments,26
24104A03-,apartments,1
24104A042,apartments,28
24104A091,apartments,1
24104A11-,apartments,19
24104A211,apartments,4
24104A300,apartments,7
24104A31-,apartments,1
24104A432,apartments,4
24104B00-,apartments,11
24104B032,apartments,14
24104C00-,apartments,5
24104C022,apartments,2
24104C19-,apartments,3
24104_UNKNOWN,apartments,2
24107A00-,apartments,128
24107A01-,apartments,67
24107A03-,apartments,57
24107A04-,apartments,99
24107A05-,apartments,210
24107A07-,apartments,67
24107A10-,apartments,30
24107A11-,apartments,27
24107A21-,apartments,40
24107A22-,apartments,10
24107A30-,apartments,7
24107A311,apartments,33
24107A333,apartments,17
24107A40-,apartments,30
24107A49-,apartments,51
24107A50-,apartments,37
24107A51-,apartments,38
24107B231,apartments,20
24107B282,apartments,3
24107C000,apartments,28
24107C010,apartments,1
24107C023,apartments,3
24107D00-,apartments,28
24107D020,apartments,8
24107G00-,apartments,8
24107H000,apartments,1
24107H010,apartments,1
24107J00-,apartments,2
24107_UNKNOWN,apartments,18
24109A00-,apartments,53
24109A012,apartments,2
24109A021,apartments,1
24109B00-,apartments,56
24109B01-,apartments,2
24109B184,apartments,3
24130A00-,apartments,21
24130C00-,apartments,1
24130E00-,apartments,3
24133A00-,apartments,10
24133B00-,apartments,7
24133C000,apartments,1
24133C090,apartments,2
24133G00-,apartments,1
24134A00-,apartments,24
24134A011,apartments,25
24134A012,apartments,37
24134A091,apartments,4
24134A10-,apartments,3
24134B00-,apartments,31
24134C001,apartments,3
24134D001,apartments,12
24134E00-,apartments,12
24134E014,apartments,1
24135A001,apartments,27
24135A201,apartments,16
24135C000,apartments,13
24135C012,apartments,10
24135D023,apartments,1
24135_UNKNOWN,apartments,4
24137A00-,apartments,10
24137A09-,apartments,1
24137D000,apartments,1
25005A10-,apartments,1
25005C00-,apartments,1
25005D00-,apartments,1
25005E001,apartments,32
25014A00-,apartments,71
25014A01-,apartments,98
25014A020,apartments,157
25014A031,apartments,11
25014A05-,apartments,69
25014A091,apartments,6
25014A100,apartments,132
25014A11-,apartments,71
25014A120,apartments,40
25014A13-,apartments,43
25014A141,apartments,4
25014A150,apartments,2
25014A180,apartments,17
25014A191,apartments,13
25014A272,apartments,2
25014A400,apartments,13
25014A410,apartments,38
25014A42-,apartments,2
25014A431,apartments,10
25014A501,apartments,43
25014A522,apartments,11
25014A57-,apartments,8
25014A622,apartments,26
25014A632,apartments,132
25014A683,apartments,2
25014A70-,apartments,2
25014A812,apartments,18
25014B001,apartments,34
25014B012,apartments,2
25014B034,apartments,2
25014B042,apartments,4
25014B100,apartments,5
25014C00-,apartments,11
25014_UNKNOWN,apartments,9
25015A00-,apartments,34
25015A011,apartments,29
25015A02-,apartments,19
25015A10-,apartments,1
25015B00-,apartments,1
25015B101,apartments,13
25015B110,apartments,2
25015B172,apartments,1
25015_UNKNOWN,apartments,1
25018A01-,apartments,6
25018A10-,apartments,47
25018A120,apartments,1
25018A182,apartments,1
25018B00-,apartments,14
25018B10-,apartments,3
25018B312,apartments,1
25018C112,apartments,6
25018E081,apartments,1
25018_UNKNOWN,apartments,2
25023A001,apartments,42
25023A011,apartments,7
25023A022,apartments,36
25023A073,apartments,11
25023A200,apartments,3
25023A30-,apartments,6
25023A40-,apartments,2
25023A499,apartments,13
25023A610,apartments,1
25023_UNKNOWN,apartments,2
25031A00-,apartments,38
25031A01-,apartments,15
25031B133,apartments,7
25031C00-,apartments,1
25031C01-,apartments,4
25031C11-,apartments,9
25031C19-,apartments,1
25031C20-,apartments,1
25031D00-,apartments,9
25031E000,apartments,20
25031E02-,apartments,6
25031E191,apartments,6
25031G00-,apartments,9
25031G214,apartments,5
25031H00-,apartments,19
25031H09-,apartments,1
25031H110,apartments,3
25031H29-,apartments,6
25031_UNKNOWN,apartments,2
25037A001,apartments,25
25037A023,apartments,3
25037A282,apartments,13
25037A600,apartments,12
25037A691,apartments,1
25037A71-,apartments,3
25037B00-,apartments,2
25037B091,apartments,7
25037B109,apartments,1
25037C012,apartments,2
25037D091,apartments,2
25037D20-,apartments,1
25043A00-,apartments,3
25043B19-,apartments,1
25043C00-,apartments,1
25043D00-,apartments,1
25043E01-,apartments,1
25044A00-,apartments,3
25044A01-,apartments,8
25044A082,apartments,16
25044A200,apartments,5
25044A49-,apartments,7
25044B08-,apartments,2
25044C00-,apartments,19
25044C01-,apartments,1
25044_UNKNOWN,apartments,3
25048A00-,apartments,54
25048A01-,apartments,33
25048A02-,apartments,96
25048A03-,apartments,12
25048A04-,apartments,15
25048A20-,apartments,50
25048E00-,apartments,1
25048E08-,apartments,3
25048F02-,apartments,1
25048H10-,apartments,2
25048K009,apartments,4
25048_UNKNOWN,apartments,2
25050A00-,apartments,20
25050A010,apartments,66
25050A02-,apartments,22
25050A041,apartments,11
25050A31-,apartments,1
25050A320,apartments,7
25068A001,apartments,70
25068A012,apartments,44
25068A091,apartments,44
25068B000,apartments,39
25068C00-,apartments,1
25068C100,apartments,1
25068_UNKNOWN,apartments,2
25072A001,apartments,93
25072A01-,apartments,65
25072A02-,apartments,222
25072A03-,apartments,13
25072A042,apartments,138
25072A100,apartments,150
25072A11-,apartments,10
25072A12-,apartments,40
25072A17-,apartments,1
25072A20-,apartments,107
25072A213,apartments,210
25072A285,apartments,6
25072A30-,apartments,7
25072A311,apartments,43
25072A324,apartments,31
25072A391,apartments,32
25072A400,apartments,54
25072A410,apartments,354
25072A430,apartments,3
25072B000,apartments,3
25072B019,apartments,1
25072B032,apartments,9
25072D09-,apartments,3
25072_UNKNOWN,apartments,17
25084A000,apartments,37
25084A01-,apartments,8
25084A020,apartments,52
25084A072,apartments,3
25084A089,apartments,1
25084A091,apartments,3
25084B00-,apartments,19
25084B02-,apartments,11
25084C000,apartments,33
25084C012,apartments,6
25084_UNKNOWN,apartments,2
25091A00-,apartments,44
25091A01-,apartments,9
25091A02-,apartments,1
25091A031,apartments,8
25091A101,apartments,23
25091A11-,apartments,29
25091A20-,apartments,15
25091A212,apartments,1
25091A222,apartments,3
25091B00-,apartments,28
25091B01-,apartments,10
25091B02-,apartments,5
25091B101,apartments,46
25091B112,apartments,4
25091B12-,apartments,29
25091C012,apartments,15
25091C023,apartments,30
25091_UNKNOWN,apartments,4
25105A000,apartments,136
25105A011,apartments,29
25105A021,apartments,64
25105A041,apartments,23
25105A05-,apartments,24
25105A072,apartments,64
25105A082,apartments,2
25105A10-,apartments,17
25105A112,apartments,4
25105A181,apartments,4
25105A202,apartments,136
25105A213,apartments,83
25105A222,apartments,21
25105A271,apartments,4
25105A301,apartments,18
25105A312,apartments,5
25105C00-,apartments,21
25105C010,apartments,4
25105C02-,apartments,2
25105C03-,apartments,53
25105D00-,apartments,5
25105_UNKNOWN,apartments,4
25107A00-,apartments,12
25107A01-,apartments,2
25107B009,apartments,8
25107D001,apartments,18
25107D10-,apartments,2
25107E00-,apartments,2
25107_UNKNOWN,apartments,2
25110A00-,apartments,79
25110A01-,apartments,16
25110A021,apartments,1
25110A03-,apartments,38
25110A040,apartments,127
25110A10-,apartments,27
25110A111,apartments,2
25110A12-,apartments,35
25110A13-,apartments,9
25110A20-,apartments,11
25110A210,apartments,16
25110A22-,apartments,7
25110A233,apartments,2
25110A332,apartments,1
25110A401,apartments,118
25110A412,apartments,4
25110A421,apartments,34
25110A423,apartments,9
25110A434,apartments,58
25110A442,apartments,110
25110A61-,apartments,31
25110A62-,apartments,16
25110A631,apartments,11
25110_UNKNOWN,apartments,4
25112A001,apartments,93
25112A011,apartments,113
25112A022,apartments,103
25112A032,apartments,86
25112A100,apartments,91
25112A11-,apartments,110
25112A201,apartments,5
25112A222,apartments,61
25112A2AJ,apartments,91
25112A301,apartments,74
25112A31-,apartments,49
25112A332,apartments,236
25112A390,apartments,11
25112A4PC,apartments,6
25112A5BB,apartments,4
25112A5MA,apartments,22
25112B00-,apartments,4
25112B01-,apartments,44
25112B023,apartments,8
25112B074,apartments,1
25112B112,apartments,12
25112B12-,apartments,19
25112B133,apartments,1
25112B200,apartments,3
25112C001,apartments,24
25112C010,apartments,4
25112C031,apartments,26
25112C10-,apartments,9
25112_UNKNOWN,apartments,15
25117A011,apartments,13
25117A101,apartments,4
25117A112,apartments,1
25117A20-,apartments,8
25117B001,apartments,1
25117B022,apartments,3
25117B091,apartments,1
25117B100,apartments,3
25117C00-,apartments,1
25118A012,apartments,1
25118B00-,apartments,3
25118B10-,apartments,6
25118B19-,apartments,4
25119A000,apartments,56
25119A01-,apartments,2
25119A090,apartments,2
25119B21-,apartments,1
25119C00-,apartments,1
25119D001,apartments,10
25119D010,apartments,2
25119D032,apartments,3
25119D10-,apartments,5
25119D111,apartments,6
25119D310,apartments,1
25119E001,apartments,7
25119E032,apartments,2
25119E199,apartments,7
25119_UNKNOWN,apartments,1
25120A001,apartments,3
25120A099,apartments,7
25120A10-,apartments,10
25120A20-,apartments,5
25120B00-,apartments,2
25120B292,apartments,4
25120C00-,apartments,31
25120C010,apartments,1
25120C082,apartments,2
25120D00-,apartments,2
25120F00-,apartments,3
25120G00-,apartments,2
25120_UNKNOWN,apartments,1
25121A00-,apartments,91
25121A02-,apartments,34
25121A070,apartments,16
25121A10-,apartments,43
25121A11-,apartments,1
25121A120,apartments,4
25121A141,apartments,1
25121A189,apartments,1
25121A20-,apartments,8
25121A291,apartments,1
25121A301,apartments,3
25121A31-,apartments,9
25121A322,apartments,2
25121A402,apartments,149
25121A503,apartments,182
25121A525,apartments,161
25121A536,apartments,1
25121A608,apartments,163
25121A6AJ,apartments,296
25121A703,apartments,475
25121A713,apartments,96
25121A724,apartments,23
25121A735,apartments,5
25121A806,apartments,80
25121B101,apartments,31
25121B122,apartments,27
25121C001,apartments,17
25121C112,apartments,1
25121C2AJ,apartments,21
25121D200,apartments,1
25121D291,apartments,1
25121_UNKNOWN,apartments,2
25122C11-,apartments,1
25122C20-,apartments,15
25122F00-,apartments,2
25123A00-,apartments,18
25123A01-,apartments,10
25123B00-,apartments,14
25123C00-,apartments,29
25123C07-,apartments,4
25123C10-,apartments,13
25123D02-,apartments,2
25124A001,apartments,6
25124A090,apartments,1
25124A20-,apartments,1
25124B00-,apartments,7
25124B010,apartments,3
25124B02-,apartments,8
25124B19-,apartments,11
25124C000,apartments,19
25124_UNKNOWN,apartments,1
31003A001,apartments,21
31003A10-,apartments,26
31003A11-,apartments,32
31003B000,apartments,21
31003B011,apartments,5
31003B02-,apartments,15
31003B10-,apartments,5
31003C000,apartments,24
31003_UNKNOWN,apartments,1
31004A00-,apartments,1233
31004A01-,apartments,832
31004A02-,apartments,32
31004A03-,apartments,129
31004A04-,apartments,767
31004A051,apartments,921
31004A11-,apartments,162
31004A12-,apartments,630
31004B00-,apartments,38
31004B01-,apartments,2
31004B02-,apartments,15
31004B03-,apartments,112
31004B042,apartments,62
31004B0PA,apartments,2
31004_UNKNOWN,apartments,22
31005A001,apartments,76
31005A012,apartments,84
31005A023,apartments,59
31005A101,apartments,108
31005A11-,apartments,56
31005A122,apartments,214
31005A201,apartments,30
31005A211,apartments,15
31005A22-,apartments,11
31005A232,apartments,3
31005A242,apartments,93
31005A301,apartments,8
31005A312,apartments,10
31005A334,apartments,71
31005A37-,apartments,1
31005A401,apartments,41
31005A412,apartments,22
31005A423,apartments,6
31005A501,apartments,52
31005A512,apartments,152
31005A60-,apartments,192
31005A61-,apartments,16
31005A671,apartments,1
31005A701,apartments,100
31005A712,apartments,70
31005A723,apartments,60
31005B01-,apartments,16
31005B080,apartments,2
31005B400,apartments,48
31005B410,apartments,368
31005B42-,apartments,24
31005B70-,apartments,450
31005B7PA,apartments,7
31005C01-,apartments,1
31005D00-,apartments,1
31005E001,apartments,67
31005E01-,apartments,39
31005E021,apartments,3
31005E042,apartments,70
31005E052,apartments,16
31005E112,apartments,27
31005E123,apartments,112
31005E20-,apartments,10
31005E301,apartments,62
31005E312,apartments,96
31005F001,apartments,1
31005F011,apartments,2
31005F022,apartments,7
31005F033,apartments,1
31005F101,apartments,15
31005F182,apartments,48
31005F20-,apartments,15
31005F22-,apartments,15
31005F301,apartments,167
31005F311,apartments,9
31005F322,apartments,1
31005F332,apartments,16
31005F401,apartments,16
31005F412,apartments,84
31005G001,apartments,23
31005G010,apartments,70
31005G17-,apartments,11
31005G201,apartments,3
31005G212,apartments,23
31005G283,apartments,28
31005G311,apartments,1
31005G322,apartments,20
31005G349,apartments,1
31005G402,apartments,71
31005G41-,apartments,76
31005G423,apartments,9
31005G4MJ,apartments,26
31005H001,apartments,61
31005H021,apartments,16
31005H101,apartments,233
31005H11-,apartments,50
31005H122,apartments,104
31005H133,apartments,125
31005H142,apartments,33
31005H201,apartments,15
31005H210,apartments,2
31005_UNKNOWN,apartments,21
31006A00-,apartments,8
31006E00-,apartments,4
31006E10-,apartments,3
31006F00-,apartments,23
31006F02-,apartments,7
31006F03-,apartments,13
31006_UNKNOWN,apartments,1
31012A00-,apartments,31
31012A01-,apartments,16
31012A02-,apartments,2
31012A04-,apartments,3
31012A0JA,apartments,6
31012B00-,apartments,3
31012D00-,apartments,28
31012D02-,apartments,14
31012D03-,apartments,2
31012D0AP,apartments,8
31012E000,apartments,3
31012_UNKNOWN,apartments,2
31022A000,apartments,112
31022A011,apartments,14
31022A02-,apartments,3
31022A03-,apartments,72
31022A04-,apartments,6
31022A10-,apartments,1
31022A21-,apartments,2
31022A413,apartments,27
31022A42-,apartments,3
31022C00-,apartments,12
31022C010,apartments,1
31022C02-,apartments,2
31022D001,apartments,2
31022D012,apartments,7
31022_UNKNOWN,apartments,3
31033A001,apartments,114
31033A011,apartments,55
31033A02-,apartments,5
31033A03-,apartments,87
31033A041,apartments,4
31033A052,apartments,17
31033A072,apartments,5
31033A10-,apartments,12
31033A31-,apartments,1
31033B300,apartments,16
31040A001,apartments,55
31040A01-,apartments,8
31040A022,apartments,2
31040A111,apartments,9
31040A12-,apartments,4
31040A132,apartments,1
31040B00-,apartments,13
31040B021,apartments,10
31040B091,apartments,1
31040C000,apartments,33
31040C01-,apartments,2
31040D001,apartments,51
31040D012,apartments,14
31040D023,apartments,1
31040_UNKNOWN,apartments,1
31042A00-,apartments,5
31042A091,apartments,3
31042B00-,apartments,8
31042B09-,apartments,2
31042D112,apartments,4
31043A00-,apartments,786
31043A01-,apartments,15
31043A021,apartments,52
31043A03-,apartments,70
31043A04-,apartments,70
31043A10-,apartments,1405
31043A11-,apartments,1164
31043A12-,apartments,831
31043A13-,apartments,1432
31043A14-,apartments,245
31043A15-,apartments,192
31043A20-,apartments,486
31043A210,apartments,2
31043A30-,apartments,11
31043A39-,apartments,45
31043B00-,apartments,145
31043B01-,apartments,61
31043B02-,apartments,90
31043B03-,apartments,290
31043B04-,apartments,43
31043B10-,apartments,1385
31043B20-,apartments,64
31043B21-,apartments,188
31043B22-,apartments,74
31043B23-,apartments,862
31043B302,apartments,26
31043B31-,apartments,479
31043D00-,apartments,23
31043D01-,apartments,3
31043D03-,apartments,9
31043D0PA,apartments,40
31043_UNKNOWN,apartments,202
32003A001,apartments,47
32003A01-,apartments,27
32003A021,apartments,5
32003A03-,apartments,6
32003A042,apartments,84
32003A053,apartments,65
32003A10-,apartments,6
32003A20-,apartments,3
32003B11-,apartments,9
32003C00-,apartments,6
32003D000,apartments,1
32003F00-,apartments,9
32003M00-,apartments,5
32003_UNKNOWN,apartments,1
32006A001,apartments,13
32006A01-,apartments,4
32006D00-,apartments,7
32010A001,apartments,46
32010A010,apartments,17
32010A032,apartments,24
32010A043,apartments,18
32010A0MA,apartments,1
32010A10-,apartments,2
32011A001,apartments,27
32011A02-,apartments,2
32011A052,apartments,15
32011B00-,apartments,22
32011B01-,apartments,4
32011B10-,apartments,3
32011C00-,apartments,1
32011D00-,apartments,6
32030A00-,apartments,4
32030C00-,apartments,1
33011A001,apartments,78
33011A011,apartments,20
33011A02-,apartments,68
33011A032,apartments,36
33011A101,apartments,34
33011A112,apartments,21
33011A182,apartments,1
33011A201,apartments,63
33011A301,apartments,13
33011A312,apartments,2
33011A331,apartments,7
33011A400,apartments,21
33011A421,apartments,152
33011C000,apartments,3
33011D00-,apartments,2
33011D099,apartments,1
33011F001,apartments,1
33011G001,apartments,2
33011H00-,apartments,5
33011L000,apartments,1
33021A00-,apartments,48
33021A011,apartments,15
33021A021,apartments,15
33021A031,apartments,9
33021A041,apartments,19
33021A10-,apartments,1
33021A312,apartments,20
33021A323,apartments,1
33021A332,apartments,16
33021D00-,apartments,2
33021E00-,apartments,3
33021E190,apartments,1
33021F000,apartments,3
33021_UNKNOWN,apartments,1
33029A00-,apartments,44
33029A01-,apartments,11
33029A02-,apartments,19
33029A03-,apartments,1
33029A04-,apartments,30
33029A20-,apartments,11
33029B001,apartments,17
33029_UNKNOWN,apartments,5
33037A00-,apartments,6
33037B001,apartments,8
33037B012,apartments,5
33037C00-,apartments,8
33037D00-,apartments,9
33039B000,apartments,3
33039E00-,apartments,2
33039G19-,apartments,14
33040A001,apartments,17
33040C00-,apartments,8
33040_UNKNOWN,apartments,3
33041A00-,apartments,1
33041B09-,apartments,1
33041C00-,apartments,2
34002A001,apartments,28
34002A01-,apartments,1
34002A022,apartments,19
34002D00-,apartments,17
34002E00-,apartments,10
34002E191,apartments,1
34002F001,apartments,42
34002_UNKNOWN,apartments,2
34003A00-,apartments,124
34003A021,apartments,17
34003A03-,apartments,1
34003A04-,apartments,9
34003B09-,apartments,1
34003D00-,apartments,2
34003E00-,apartments,2
34003_UNKNOWN,apartments,1
34009A001,apartments,57
34009A01-,apartments,6
34009A022,apartments,10
34009A033,apartments,32
34009A100,apartments,1
34009A20-,apartments,3
34009A21-,apartments,10
34013A001,apartments,144
34013A010,apartments,87
34013A021,apartments,67
34013A032,apartments,2
34013A043,apartments,117
34013A052,apartments,5
34013A101,apartments,5
34013A112,apartments,19
