CD_STAT_SECTOR,MS_P50 (MEDIAN_PRICE),CD_YEAR
24109B09-,377000.0,2023
24109B09-,375000.0,2023
24134A012,270000.0,2023
24134B00-,220000.0,2023
24134B00-,227500.0,2023
24134D001,285750.0,2023
24134E00-,273500.0,2023
24134E00-,280000.0,2023
25005E001,330000.0,2023
25014A01-,282500.0,2023
25014A020,375000.0,2023
25014A812,345000.0,2023
25014A812,345000.0,2023
25014C00-,342500.0,2023
25018C112,495000.0,2023
25018C112,500000.0,2023
25048A02-,210000.0,2023
25048A02-,210000.0,2023
25048A02-,210000.0,2023
25072A02-,199000.0,2023
25072A100,284374.0,2023
25072A213,162750.0,2023
25072A400,265000.0,2023
25072A410,232500.0,2023
25084A000,250000.0,2023
25091A031,500000.0,2023
25091A031,497500.0,2023
25091A20-,480000.0,2023
25091A20-,450000.0,2023
25105A202,225000.0,2023
25105C03-,266500.0,2023
25105C03-,270000.0,2023
25110A210,425000.0,2023
25110A233,550000.0,2023
25110A442,592500.0,2023
25110A631,900000.0,2023
25110A631,900000.0,2023
25112A332,215000.0,2023
25118A001,275000.0,2023
25121A6AJ,297500.0,2023
25121A703,90000.0,2023
25123A00-,210000.0,2023
25123A00-,235000.0,2023
31004A00-,186000.0,2023
31004A01-,181000.0,2023
31004A03-,245000.0,2023
31004A03-,245000.0,2023
31004A03-,264500.0,2023
31004A04-,245000.0,2023
31004A04-,245000.0,2023
31004A04-,165705.0,2023
31004A051,255000.0,2023
31004A11-,231000.0,2023
31004A12-,267500.0,2023
31004B00-,227500.0,2023
31004B00-,227500.0,2023
31004B03-,315000.0,2023
31004B03-,315000.0,2023
31005A11-,320000.0,2023
31005A11-,320000.0,2023
31005A201,341500.0,2023
31005A201,343000.0,2023
31005A301,270000.0,2023
31005A301,270000.0,2023
31005A312,329500.0,2023
31005A312,329500.0,2023
31005A401,320000.0,2023
31005A401,320000.0,2023
31005A412,240000.0,2023
31005A412,240000.0,2023
31005A501,280000.0,2023
31005A501,280000.0,2023
31005A512,325000.0,2023
31005A60-,250000.0,2023
31005A60-,259500.0,2023
31005A60-,210000.0,2023
31005A701,320000.0,2023
31005A701,323000.0,2023
31005A712,255000.0,2023
31005A712,255000.0,2023
31005A723,329000.0,2023
31005A723,329000.0,2023
31005B400,279000.0,2023
31005B400,279000.0,2023
31005B410,250875.0,2023
31005B70-,262500.0,2023
31005E001,305000.0,2023
31005E001,305000.0,2023
31005E042,347000.0,2023
31005E042,347000.0,2023
31005F022,333500.0,2023
31005F022,337000.0,2023
31005F301,300000.0,2023
31005F301,300000.0,2023
31005F301,226500.0,2023
31005F332,279500.0,2023
31005F332,289000.0,2023
31005F401,340000.0,2023
31005F401,338000.0,2023
31005G010,327000.0,2023
31005G010,338500.0,2023
31005G212,317000.0,2023
31005G212,326000.0,2023
31005H001,310000.0,2023
31005H001,310000.0,2023
31005H101,330000.0,2023
31005H101,335000.0,2023
31005H101,255000.0,2023
31005H201,375000.0,2023
31005H210,493000.0,2023
31022A000,290000.0,2023
31022A02-,315000.0,2023
31033A001,200000.0,2023
31033A111,290000.0,2023
31033A201,242500.0,2023
31033A201,295000.0,2023
31040C000,368000.0,2023
31043A00-,482500.0,2023
31043A021,690000.0,2023
31043A021,690000.0,2023
31043A10-,590000.0,2023
31043A11-,1040000.0,2023
31043A12-,600000.0,2023
31043A13-,745000.0,2023
31043A14-,1025000.0,2023
31043A15-,1240000.0,2023
31043A20-,2025000.0,2023
31043B03-,335000.0,2023
31043B10-,367500.0,2023
31043B21-,625000.0,2023
31043B23-,800000.0,2023
31043B31-,140000.0,2023
31043D01-,1302750.0,2023
31043D01-,1155000.0,2023
32003A042,229500.0,2023
32006A001,303000.0,2023
32006A022,182250.0,2023
33011A001,271250.0,2023
33011A001,271250.0,2023
33011A011,220000.0,2023
33011A011,220000.0,2023
33011A02-,175000.0,2023
33011A02-,175000.0,2023
33011A101,332500.0,2023
33011A301,285000.0,2023
33011A400,250000.0,2023
33011A421,195000.0,2023
33011G001,185000.0,2023
33011G001,215000.0,2023
33029A00-,165000.0,2023
33029A00-,165000.0,2023
33029A02-,233000.0,2023
33029A02-,233000.0,2023
33029A20-,150000.0,2023
33029A20-,155000.0,2023
33029B001,255000.0,2023
33029B001,275000.0,2023
33037C00-,309000.0,2023
33040A001,262500.0,2023
34003A00-,197000.0,2023
34009A022,277500.0,2023
34009A022,292500.0,2023
34013A001,169000.0,2023
34013A010,245000.0,2023
34013A010,257500.0,2023
34013A032,210000.0,2023
34013A032,210000.0,2023
34013A043,175000.0,2023
34013A101,230000.0,2023
34013A101,230000.0,2023
34013A201,247700.0,2023
34013A201,247700.0,2023
34013A212,200000.0,2023
34013A212,208500.0,2023
34013A30-,298000.0,2023
34013A501,272500.0,2023
34013A501,285000.0,2023
34022A00-,221500.0,2023
34022A021,160000.0,2023
34022A101,250000.0,2023
34022A101,250000.0,2023
34022A101,190250.0,2023
34022A111,280500.0,2023
34022A111,280500.0,2023
34022A201,308000.0,2023
34022A201,308000.0,2023
34022A30-,230000.0,2023
34022A30-,230000.0,2023
34022A32-,295000.0,2023
34022A341,203750.0,2023
34022A521,238000.0,2023
34022A521,238000.0,2023
34022A62-,407680.0,2023
34022B201,270000.0,2023
34022B201,252500.0,2023
34022B223,192000.0,2023
34022B223,192000.0,2023
34022C001,210000.0,2023
34022C001,211000.0,2023
34022D00-,235500.0,2023
34022D00-,235500.0,2023
34022D03-,290000.0,2023
34022D121,482500.0,2023
34022D121,457500.0,2023
34023A001,185000.0,2023
34023A001,185000.0,2023
34023A053,245000.0,2023
34023A053,249000.0,2023
34023A20-,285000.0,2023
34023A20-,285000.0,2023
34027A00-,121000.0,2023
34027A00-,121000.0,2023
34027A01-,125000.0,2023
34027A01-,125000.0,2023
34027A04-,150000.0,2023
34027A04-,150000.0,2023
34027A101,137000.0,2023
34027A101,139000.0,2023
34027B001,225000.0,2023
34027B10-,222500.0,2023
34027B10-,222500.0,2023
34027C101,165000.0,2023
34040A001,245000.0,2023
34040A02-,326108.0,2023
34040A02-,338000.0,2023
34040A40-,249000.0,2023
34040A40-,249000.0,2023
34040A40-,126000.0,2023
34040A422,371000.0,2023
34040B000,246500.0,2023
34040B000,248000.0,2023
34040B02-,313588.0,2023
34040C022,321500.0,2023
34040D001,280000.0,2023
34040D001,290000.0,2023
34041A040,210000.0,2023
34041A101,331500.0,2023
34041A222,226250.0,2023
34041A222,237500.0,2023
34041B02-,253000.0,2023
34041B02-,261000.0,2023
34041B0AN,250000.0,2023
34041C00-,195000.0,2023
34041C00-,195000.0,2023
34042A100,247500.0,2023
34042A100,250000.0,2023
34042D00-,235000.0,2023
34042E00-,247500.0,2023
35002A00-,320000.0,2023
35002A00-,320000.0,2023
35002A101,217500.0,2023
35002A101,217500.0,2023
35002A20-,232000.0,2023
35002A311,240000.0,2023
35002A311,138500.0,2023
35005A00-,277000.0,2023
35005A00-,277000.0,2023
35006B001,255000.0,2023
35011A00-,212500.0,2023
35011A00-,212500.0,2023
35011A00-,262500.0,2023
35011A031,215000.0,2023
35011A040,193500.0,2023
35011A052,190000.0,2023
35011A210,179000.0,2023
35011A260,95000.0,2023
35011H00-,249000.0,2023
35011H00-,241241.0,2023
35011H20-,165000.0,2023
35011H21-,100000.0,2023
35013A001,240000.0,2023
35013A01-,210000.0,2023
35013A02-,227500.0,2023
35013A03-,175000.0,2023
35013A041,240000.0,2023
35013A052,265000.0,2023
35013A10-,307500.0,2023
35013A201,252000.0,2023
35013A211,192500.0,2023
35013A222,295450.0,2023
35013A242,250000.0,2023
35013A44-,215000.0,2023
35013A501,270000.0,2023
35013A501,270000.0,2023
35013A501,207000.0,2023
35013A511,185000.0,2023
35013A511,185000.0,2023
35013A522,200000.0,2023
35013A522,200000.0,2023
35013A522,183500.0,2023
35013A532,232500.0,2023
35013A59-,191000.0,2023
35013A752,264000.0,2023
35013B301,265000.0,2023
35013B301,265000.0,2023
35013B301,150000.0,2023
35013B332,300000.0,2023
35013B332,180000.0,2023
35013D30-,248250.0,2023
35013D30-,248250.0,2023
35013E400,178063.0,2023
35013F200,285000.0,2023
35013F200,294000.0,2023
35013F600,269000.0,2023
35013F600,269000.0,2023
35013F700,172000.0,2023
35013F71-,183750.0,2023
35013F721,227000.0,2023
35013F749,187500.0,2023
35014A02-,327000.0,2023
35029A0JA,227500.0,2023
35029A10-,240000.0,2023
35029A11-,217500.0,2023
35029A12-,450000.0,2023
35029A20-,375000.0,2023
35029A20-,140000.0,2023
35029B10-,330000.0,2023
35029C00-,214500.0,2023
35029C01-,357500.0,2023
35029C02-,234000.0,2023
35029C091,250000.0,2023
36007A042,220000.0,2023
36007A042,220000.0,2023
36008A001,180250.0,2023
36008A021,175000.0,2023
36008A021,175000.0,2023
36008A052,206108.0,2023
36008A052,208054.0,2023
36008A101,234500.0,2023
36008A101,250000.0,2023
36008A200,175500.0,2023
36008A200,175500.0,2023
36008A50-,231500.0,2023
36008A50-,233000.0,2023
36008A51-,197500.0,2023
36008A51-,205000.0,2023
36008A612,228500.0,2023
36008A612,245000.0,2023
36008B000,261000.0,2023
36008B000,250000.0,2023
36010A000,210000.0,2023
36010A000,210000.0,2023
36010B00-,290000.0,2023
36011A04-,322500.0,2023
36012A022,222500.0,2023
36012B021,242000.0,2023
36015A001,237000.0,2023
36015A154,286000.0,2023
36015A20-,195000.0,2023
36015A20-,220000.0,2023
36015A301,230000.0,2023
36015A301,230000.0,2023
36015A401,222500.0,2023
36015A401,227000.0,2023
36015A510,246083.0,2023
36015A510,262500.0,2023
36015A610,239000.0,2023
36015A610,240000.0,2023
36015C001,249000.0,2023
36015C001,254500.0,2023
36019B00-,245000.0,2023
37007A021,218750.0,2023
37007A021,218750.0,2023
37010A001,265000.0,2023
37010A001,305000.0,2023
37011A001,275000.0,2023
37011A001,270000.0,2023
37017B001,285500.0,2023
37018A00-,301500.0,2023
37018B00-,290000.0,2023
37020A01-,221111.0,2023
37020A01-,222222.0,2023
38008A00-,223750.0,2023
38008A03-,162900.0,2023
38008A052,212500.0,2023
38008A10-,220000.0,2023
38008A12-,200000.0,2023
38008B001,255000.0,2023
38008B001,255000.0,2023
38008B08-,215000.0,2023
38014A00-,365000.0,2023
38014A01-,185000.0,2023
38014A10-,235000.0,2023
38014A11-,212000.0,2023
38014A12-,447500.0,2023
38014A12-,243750.0,2023
38014A20-,270000.0,2023
38014A21-,562500.0,2023
38014A21-,552500.0,2023
38014A21-,307000.0,2023
38014A22-,327500.0,2023
38014A23-,750000.0,2023
38014B10-,300000.0,2023
38014B11-,657000.0,2023
38014B11-,412944.0,2023
38016A10-,230000.0,2023
38016A11-,282000.0,2023
38016A12-,255000.0,2023
38016A42-,400000.0,2023
41002A121,292500.0,2023
41002A121,300000.0,2023
41002A20-,219000.0,2023
41002A20-,219000.0,2023
41002A221,291500.0,2023
41002A221,310000.0,2023
41002A51-,285000.0,2023
41002A51-,285000.0,2023
41002A542,286500.0,2023
41002A542,298000.0,2023
41002A61-,207000.0,2023
41002A62-,226000.0,2023
41002A62-,226000.0,2023
41002A64-,282500.0,2023
41002A71-,290000.0,2023
41002A71-,290000.0,2023
41002A71-,201500.0,2023
41002A802,239000.0,2023
41002A802,239000.0,2023
41002A833,288500.0,2023
41002A884,140000.0,2023
41002B001,271000.0,2023
41002B001,271000.0,2023
41002H01-,255000.0,2023
41002H01-,264500.0,2023
41002H120,317000.0,2023
41002H120,325000.0,2023
41011A01-,280000.0,2023
41011A01-,280000.0,2023
41011A10-,290000.0,2023
41011A10-,297500.0,2023
41011C01-,299000.0,2023
41011C01-,299000.0,2023
41018A00-,130000.0,2023
41018A00-,130000.0,2023
41018A00-,213500.0,2023
41018A05-,146250.0,2023
41018A05-,146250.0,2023
41018C000,228000.0,2023
41018C000,214000.0,2023
41018S00-,230000.0,2023
41027A00-,255000.0,2023
41027A00-,255000.0,2023
41027A020,264500.0,2023
41027A020,264500.0,2023
41027E00-,355000.0,2023
41034A410,244500.0,2023
41034A410,247000.0,2023
41048A01-,219000.0,2023
41048A01-,222000.0,2023
41048A04-,245000.0,2023
41048A30-,227000.0,2023
41048A412,215000.0,2023
41048H00-,285000.0,2023
41048H00-,292000.0,2023
41081A00-,256000.0,2023
41081A00-,256000.0,2023
41081A00-,196500.0,2023
41081H12-,250000.0,2023
41081H12-,250000.0,2023
41081K000,235000.0,2023
41081K000,237500.0,2023
41082A00-,251000.0,2023
41082A00-,257500.0,2023
42003A022,240000.0,2023
42003A022,240000.0,2023
42006A011,259421.0,2023
42006C001,227000.0,2023
42006C001,227000.0,2023
42006C02-,219000.0,2023
42006C02-,223000.0,2023
42006C042,290900.0,2023
42006C042,290900.0,2023
42006C100,290000.0,2023
42006C100,300000.0,2023
42006C20-,248500.0,2023
42006C20-,250000.0,2023
42006D032,225000.0,2023
42006E021,215000.0,2023
42006E021,225000.0,2023
42008A02-,222545.0,2023
42008A02-,226000.0,2023
42008A043,325121.0,2023
42008A043,325121.0,2023
42008A314,270000.0,2023
42008A314,270000.0,2023
42008A501,205000.0,2023
42008A501,205000.0,2023
42011A10-,271586.0,2023
42011A19-,275000.0,2023
42023A022,299000.0,2023
42023A022,295000.0,2023
42023A41-,750000.0,2023
42023A41-,675000.0,2023
42025A022,232500.0,2023
42025A022,232500.0,2023
42025A100,225000.0,2023
42025A100,225000.0,2023
42025A30-,330000.0,2023
42026A19-,280000.0,2023
42026B00-,330000.0,2023
42026B00-,332500.0,2023
42028A021,245000.0,2023
42028A021,245000.0,2023
43002A001,235000.0,2023
43005A01-,212500.0,2023
43005A01-,212500.0,2023
43005A022,247000.0,2023
43005A022,249050.0,2023
43005A03-,255000.0,2023
43005A03-,287000.0,2023
43005A041,242500.0,2023
43005A041,245000.0,2023
43005A050,244000.0,2023
43005A050,245500.0,2023
43005A303,302000.0,2023
43005A401,349000.0,2023
43010A001,259000.0,2023
43010A021,288000.0,2023
43010A021,290000.0,2023
43018A012,237500.0,2023
43018A012,237500.0,2023
43018A020,255000.0,2023
43018A020,267500.0,2023
43018A044,262500.0,2023
43018A044,270000.0,2023
44001A01-,416500.0,2023
44001A01-,250000.0,2023
44011A000,205000.0,2023
44011B000,381000.0,2023
44011C000,295000.0,2023
44011C01-,295000.0,2023
44011C01-,321000.0,2023
44011C02-,300000.0,2023
44012A011,415000.0,2023
44012A011,418000.0,2023
44013A212,375000.0,2023
44013B000,350000.0,2023
44013B000,349500.0,2023
44013B031,599000.0,2023
44013B031,556000.0,2023
44019A00-,330000.0,2023
44019A00-,331000.0,2023
44019A010,363000.0,2023
44019B001,296250.0,2023
44019B001,370000.0,2023
44019C020,325000.0,2023
44020F10-,362500.0,2023
44021A01-,338500.0,2023
44021A02-,470000.0,2023
44021A040,377500.0,2023
44021A040,377500.0,2023
44021A05-,612500.0,2023
44021A05-,612500.0,2023
44021A05-,249500.0,2023
44021A10-,400000.0,2023
44021A10-,400000.0,2023
44021A13-,426500.0,2023
44021A13-,426500.0,2023
44021A13-,350000.0,2023
44021A20-,308500.0,2023
44021A221,384500.0,2023
44021A221,384500.0,2023
44021A221,286000.0,2023
44021A23-,370000.0,2023
44021A24-,537500.0,2023
44021A24-,537500.0,2023
44021A24-,272000.0,2023
44021A31-,334500.0,2023
44021A321,620000.0,2023
44021A321,620000.0,2023
44021A321,405000.0,2023
44021A33-,370000.0,2023
44021A33-,370000.0,2023
44021A35-,590000.0,2023
44021A35-,590000.0,2023
44021A35-,306250.0,2023
44021A40-,330000.0,2023
44021A45-,230000.0,2023
44021A492,375000.0,2023
44021A50-,279500.0,2023
44021A50-,279500.0,2023
44021A521,351750.0,2023
44021A521,358625.0,2023
44021A521,251500.0,2023
44021A531,316000.0,2023
44021A531,316000.0,2023
44021A542,273000.0,2023
44021A542,273000.0,2023
44021A63-,301000.0,2023
44021A63-,301000.0,2023
44021A63-,297500.0,2023
44021A711,443000.0,2023
44021A711,443000.0,2023
44021A711,292500.0,2023
44021A722,310000.0,2023
44021A731,568750.0,2023
44021A731,568750.0,2023
44021A731,285000.0,2023
44021A742,325000.0,2023
44021A801,250500.0,2023
44021A801,250500.0,2023
44021B301,473000.0,2023
44021B301,473000.0,2023
44021B321,408000.0,2023
44021B321,413500.0,2023
44021B411,372000.0,2023
44021B411,372000.0,2023
44021B433,395000.0,2023
44021B433,395000.0,2023
44021C710,154000.0,2023
44021C800,247000.0,2023
44021C800,247000.0,2023
44021C811,250000.0,2023
44021D001,347000.0,2023
44021D001,370000.0,2023
44021D10-,401405.0,2023
44021D10-,410500.0,2023
44021D190,450000.0,2023
44021E00-,311000.0,2023
44021E00-,311000.0,2023
44021E00-,227000.0,2023
44021E01-,408000.0,2023
44021E01-,411500.0,2023
44021E021,342000.0,2023
44021E021,342000.0,2023
44021E031,410063.0,2023
44021E031,410125.0,2023
44021E031,292500.0,2023
44021E042,347848.0,2023
44021E042,347848.0,2023
44021E042,281875.0,2023
44021E32-,260000.0,2023
44021E32-,260000.0,2023
44021F001,365000.0,2023
44021F001,365000.0,2023
44021F01-,376500.0,2023
44021F01-,405500.0,2023
44021F110,383000.0,2023
44021F110,411000.0,2023
44021F121,340000.0,2023
44021F121,365000.0,2023
44021G00-,315000.0,2023
44021G00-,315000.0,2023
44021G00-,262000.0,2023
44021G01-,422000.0,2023
44021G01-,422000.0,2023
44021G031,361000.0,2023
44021G031,361000.0,2023
44021G101,365500.0,2023
44021G101,365500.0,2023
44021G112,278000.0,2023
44021G112,278000.0,2023
44021G200,324000.0,2023
44021H001,351686.0,2023
44021H001,372372.0,2023
44021J100,275000.0,2023
44021L00-,300000.0,2023
44021L00-,300500.0,2023
44021L011,402000.0,2023
44021L011,497000.0,2023
44021L011,466000.0,2023
44021L02-,393550.0,2023
44021L02-,262000.0,2023
44021L121,295000.0,2023
44021L121,295000.0,2023
44021L121,324500.0,2023
44021M00-,306250.0,2023
44021M00-,302500.0,2023
44021M01-,302000.0,2023
44021M01-,302000.0,2023
44021M020,370000.0,2023
44021M020,387505.0,2023
44021M040,481000.0,2023
44021M102,302500.0,2023
44021M102,302500.0,2023
44021M37-,305000.0,2023
44021M37-,305000.0,2023
44029A00-,252000.0,2023
44034A01-,510000.0,2023
44034A316,530000.0,2023
44036A00-,395000.0,2023
44036A01-,359000.0,2023
44036A022,407500.0,2023
44036A022,377500.0,2023
44040A001,373000.0,2023
44040A001,373000.0,2023
44040A022,355000.0,2023
44040A022,363500.0,2023
44040A101,376262.0,2023
44040A101,394862.0,2023
44043A000,370520.0,2023
44043A000,399000.0,2023
44043A000,255000.0,2023
44043A02-,386000.0,2023
44043A02-,358500.0,2023
44043A112,373193.0,2023
44043A112,397500.0,2023
44043A201,360000.0,2023
44043A201,356500.0,2023
44043A21-,342000.0,2023
44043A21-,342000.0,2023
44045A001,257500.0,2023
44048A00-,410000.0,2023
44064A02-,580000.0,2023
44072A001,260000.0,2023
44072A001,265000.0,2023
44073A000,315250.0,2023
44073A000,275000.0,2023
44080A001,400000.0,2023
44081A01-,260000.0,2023
44081A01-,297000.0,2023
44081C01-,327000.0,2023
45035A110,287500.0,2023
45041A00-,216750.0,2023
45041A02-,179000.0,2023
45041A02-,179000.0,2023
45041A03-,210000.0,2023
45041A03-,210000.0,2023
45041A051,135000.0,2023
45041A051,135000.0,2023
45041A12-,189000.0,2023
45041A12-,210000.0,2023
45041A60-,197500.0,2023
45041A60-,197500.0,2023
45057A01-,305000.0,2023
45060B001,241250.0,2023
45060B001,257500.0,2023
46003A112,265000.0,2023
46003A200,290000.0,2023
46003A200,290000.0,2023
46003A301,288500.0,2023
46003A301,305000.0,2023
46003A301,250000.0,2023
46003D000,234000.0,2023
46003D000,235000.0,2023
46003G021,326500.0,2023
46003G021,418500.0,2023
46003G11-,325000.0,2023
46003G11-,307500.0,2023
46013A001,256250.0,2023
46013A001,262500.0,2023
46013C012,247500.0,2023
46013C012,250000.0,2023
46014A042,252000.0,2023
46014A10-,240000.0,2023
46014A10-,307500.0,2023
46014A532,347500.0,2023
46014A60-,282500.0,2023
46014A60-,282500.0,2023
46014A734,305000.0,2023
46014A734,305000.0,2023
46020B012,278000.0,2023
46020B012,285000.0,2023
46021A001,155000.0,2023
46021A011,232500.0,2023
46021A011,232500.0,2023
46021A011,235000.0,2023
46021A021,210000.0,2023
46021A021,210000.0,2023
46021A052,194000.0,2023
46021A101,308975.0,2023
46021A101,308975.0,2023
46021A111,272500.0,2023
46021A111,271250.0,2023
46021A111,262500.0,2023
46021A142,260000.0,2023
46021A142,260000.0,2023
46021A152,247000.0,2023
46021A152,247000.0,2023
46021A232,150000.0,2023
46021A243,260000.0,2023
46021A243,283500.0,2023
46021A401,240000.0,2023
46021A401,240000.0,2023
46021A412,284000.0,2023
46021A412,284000.0,2023
46021A512,270000.0,2023
46021A512,270000.0,2023
46021A522,209000.0,2023
46021A522,219000.0,2023
46021A533,245000.0,2023
46021A533,245000.0,2023
46021C101,319500.0,2023
46021D00-,360000.0,2023
46024A262,252000.0,2023
46024A262,252000.0,2023
46025A001,212500.0,2023
46025A001,215000.0,2023
46025A012,195000.0,2023
46025A012,195000.0,2023
46025A022,242000.0,2023
46025A022,244000.0,2023
46025A101,240000.0,2023
46025A101,250000.0,2023
46025B011,237500.0,2023
46025B011,237500.0,2023
46025C091,248000.0,2023
46025C091,276500.0,2023
51004A101,178000.0,2023
51004A101,200000.0,2023
51004A101,207500.0,2023
51009C00-,150000.0,2023
51009C00-,150000.0,2023
51009C02-,200000.0,2023
51019A001,240000.0,2023
51019A001,255000.0,2023
52010A00-,166000.0,2023
52010A00-,166000.0,2023
52011A00-,85000.0,2023
52011A04-,93750.0,2023
52011A10-,134500.0,2023
52011A20-,105000.0,2023
52011A301,127000.0,2023
52011A301,127000.0,2023
52011C201,165000.0,2023
52011C201,165000.0,2023
52011D042,98000.0,2023
52011D12-,107500.0,2023
52011D12-,115000.0,2023
52011D1AS,105000.0,2023
52011D1AS,105000.0,2023
52011D30-,150500.0,2023
52011D30-,155000.0,2023
52011E001,112500.0,2023
52011E001,112500.0,2023
52011E021,108500.0,2023
52011E021,110000.0,2023
52011E412,140000.0,2023
52011E412,140000.0,2023
52011E50-,115000.0,2023
52011E50-,110000.0,2023
52011E51-,116500.0,2023
52011E51-,116500.0,2023
52011F112,157500.0,2023
52011F112,175000.0,2023
52011F2AX,170000.0,2023
52011F2AX,170000.0,2023
52011G111,72500.0,2023
52011G122,150000.0,2023
52011G122,150000.0,2023
52011G3AZ,183750.0,2023
52011J01-,110000.0,2023
52011J01-,110000.0,2023
52011J432,63750.0,2023
52011M10-,137500.0,2023
52011M10-,150000.0,2023
52011M111,150000.0,2023
52011N101,127000.0,2023
52011N101,125000.0,2023
52011N121,155000.0,2023
52011N151,125000.0,2023
52011N151,135000.0,2023
52011N30-,162500.0,2023
52011N30-,166000.0,2023
52011N501,140000.0,2023
52011N501,140000.0,2023
52011N60-,149000.0,2023
52011N60-,149000.0,2023
52011P111,142250.0,2023
52011P111,142000.0,2023
52011R20-,152500.0,2023
52012A301,160000.0,2023
52012A301,160000.0,2023
52012B22-,157500.0,2023
52012B22-,160000.0,2023
52012B430,150000.0,2023
52012B430,150000.0,2023
52012C001,112500.0,2023
52012C001,120000.0,2023
52015A11-,140000.0,2023
52015A11-,145000.0,2023
52015B02-,141000.0,2023
52022B00-,180000.0,2023
52043C01-,134000.0,2023
52043C01-,134000.0,2023
52043D00-,162500.0,2023
52043D00-,165000.0,2023
52055A02-,197500.0,2023
53014A022,145000.0,2023
53014A022,145000.0,2023
53014A101,110000.0,2023
53014A101,115000.0,2023
53014A200,95000.0,2023
53014A200,100000.0,2023
53020A05-,134000.0,2023
53028A001,117500.0,2023
53028A001,117500.0,2023
53028A012,118000.0,2023
53028A012,118000.0,2023
53028C001,137000.0,2023
53028C001,138500.0,2023
53028C102,159500.0,2023
53028C102,169000.0,2023
53039C00-,145000.0,2023
53053A00-,120000.0,2023
53053A04-,187900.0,2023
53053A111,215000.0,2023
53053A111,215000.0,2023
53053A743,137500.0,2023
53053C001,90500.0,2023
53053C001,85000.0,2023
53053C03-,122500.0,2023
53053C03-,122500.0,2023
53053H001,184000.0,2023
53053T001,95000.0,2023
53053T001,95000.0,2023
53053T010,105000.0,2023
53053T10-,123000.0,2023
53053T322,107500.0,2023
53053T322,107500.0,2023
53053U00-,138000.0,2023
53053U00-,144000.0,2023
53065A121,149000.0,2023
53065A232,112500.0,2023
53065A232,130000.0,2023
53065A401,105000.0,2023
53065A401,105000.0,2023
53082A00-,125000.0,2023
53082A00-,130000.0,2023
53082A101,86000.0,2023
53082A101,80500.0,2023
53082A122,164000.0,2023
53082A122,165000.0,2023
53082A201,109000.0,2023
53082A201,109000.0,2023
53082B301,115000.0,2023
53082B301,115000.0,2023
54007A01-,232914.0,2023
54007A01-,244713.0,2023
54007A021,155000.0,2023
54007A021,155000.0,2023
54007A201,120000.0,2023
54007A201,120000.0,2023
54007A222,140000.0,2023
54007A222,167500.0,2023
54007A301,119500.0,2023
54007A301,119500.0,2023
54007A312,143000.0,2023
54007A312,143000.0,2023
54007A334,137000.0,2023
54007A334,137000.0,2023
54007A401,157000.0,2023
54007A401,157000.0,2023
54007A601,150000.0,2023
54007A601,150000.0,2023
54007C00-,196000.0,2023
54007C10-,157500.0,2023
54007C10-,159000.0,2023
54007C20-,165000.0,2023
54007C20-,165000.0,2023
54007D000,208500.0,2023
54007D000,227000.0,2023
54007D021,164000.0,2023
54007D021,165000.0,2023
54010A201,150000.0,2023
54010A201,159000.0,2023
54010E10-,139500.0,2023
54010E10-,140000.0,2023
55004A001,202500.0,2023
55004A001,202500.0,2023
55004A10-,220000.0,2023
55004A10-,220000.0,2023
55010A03-,180000.0,2023
55010A03-,180000.0,2023
55022A42-,109000.0,2023
55022B01-,180000.0,2023
55022H210,132000.0,2023
55022H210,132000.0,2023
55022J10-,155000.0,2023
55022K211,132500.0,2023
55023A20-,122000.0,2023
55023A20-,115000.0,2023
55023A21-,130000.0,2023
55023A21-,130000.0,2023
55023B00-,132000.0,2023
55023B00-,135000.0,2023
55035A00-,142500.0,2023
55035A00-,155000.0,2023
55040A030,220000.0,2023
56001A10-,152500.0,2023
56022A011,130000.0,2023
56022A011,130000.0,2023
56029A1AJ,59000.0,2023
56029A1AJ,59000.0,2023
56078B112,330000.0,2023
56087A001,140000.0,2023
56087A001,140000.0,2023
56087A032,165000.0,2023
56087A032,165000.0,2023
56087B01-,160000.0,2023
56087B30-,130000.0,2023
56087B30-,136250.0,2023
57003A022,160000.0,2023
57003A022,160000.0,2023
57027A01-,186750.0,2023
57027A01-,186750.0,2023
57064A00-,125000.0,2023
57064A00-,127500.0,2023
57064K00-,120000.0,2023
57081A401,177500.0,2023
57081A601,265000.0,2023
57081A701,175000.0,2023
57081A701,181000.0,2023
57081A90-,170000.0,2023
57081J010,160000.0,2023
61003A101,242500.0,2023
61031A04-,193500.0,2023
61031A04-,195000.0,2023
61031A23-,200250.0,2023
61031A23-,205500.0,2023
61031A25-,177500.0,2023
61080A00-,160000.0,2023
61080A00-,160000.0,2023
62003A001,171000.0,2023
62003A001,171000.0,2023
62003A201,190000.0,2023
62003C001,210000.0,2023
62003C001,209290.0,2023
62003C10-,237000.0,2023
62015A101,170000.0,2023
62015A101,172500.0,2023
62022D00-,95000.0,2023
62051A13-,118000.0,2023
62051A319,165000.0,2023
62051A319,165000.0,2023
62051A519,165000.0,2023
62051A519,165000.0,2023
62051B001,175000.0,2023
62051B001,175000.0,2023
62063A03-,157500.0,2023
62063A04-,153000.0,2023
62063A05-,199500.0,2023
62063A101,129750.0,2023
62063A22-,160000.0,2023
62063A30-,175000.0,2023
62063A31-,255000.0,2023
62063A342,183593.0,2023
62063A401,302000.0,2023
62063A401,302000.0,2023
