CD_STAT_SECTOR,CD_YEAR,MS_P25,CD_TYPE_FR
11001A01-,2023,347000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11001A052,2023,370500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002C42-,2023,214750.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002D34-,2023,385900.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002E50-,2023,405000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002E521,2023,330000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002F61-,2023,235000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002G53-,2023,615000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002L000,2023,225000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002L011,2023,267500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002L100,2023,295000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002L111,2023,216500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002P00-,2023,228750.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002P01-,2023,230000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002P03-,2023,305000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002P04-,2023,285000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002P100,2023,305000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002P111,2023,396000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002P20-,2023,275000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002P500,2023,312500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002P6CK,2023,290000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002Q001,2023,212000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002Q04-,2023,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002Q10-,2023,276250.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002Q11-,2023,287500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002Q12-,2023,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002Q13-,2023,255000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002Q14-,2023,240000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002Q201,2023,288000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002R03-,2023,225000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002R05-,2023,265000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002R101,2023,241250.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002R12-,2023,207000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002R13-,2023,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002R401,2023,337750.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002R41-,2023,335000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002R44-,2023,295000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002S02-,2023,255025.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002S30-,2023,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002S31-,2023,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002T00-,2023,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002T01-,2023,265000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002T03-,2023,310000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002T05-,2023,285000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002T10-,2023,420000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002T23-,2023,310000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002U00-,2023,265000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002U01-,2023,255000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002U03-,2023,308000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002U20-,2023,260000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002U21-,2023,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002U40-,2023,360250.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002V01-,2023,213500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002V05-,2023,259500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002V10-,2023,230000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002V13-,2023,214000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002V14-,2023,230000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002V20-,2023,261000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002V23-,2023,310000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11002V301,2023,175000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11005A01-,2023,222500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11005A04-,2023,151000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11005A211,2023,275000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11005A30-,2023,260000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11007A04-,2023,315000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A020,2023,325000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A03-,2023,345000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A04-,2023,350000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A11-,2023,365000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A20-,2023,357500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A21-,2023,355000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A40-,2023,378345.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A49-,2023,420000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A510,2023,795000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009A000,2023,300000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009A20-,2023,280000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009A222,2023,427500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009A5AA,2023,295500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009C01-,2023,293000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009C020,2023,337000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11013A00-,2023,275000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11013A101,2023,380000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11013A142,2023,415000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11013A20-,2023,355000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11016A042,2023,255000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11016A501,2023,335000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11018A021,2023,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11018A101,2023,150000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11021A00-,2023,295000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11021A062,2023,395000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11022A21-,2023,475000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A00-,2023,241000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A02-,2023,330000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A03-,2023,255000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A10-,2023,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A200,2023,525000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023B32-,2023,425000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023B40-,2023,342500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11024A00-,2023,220000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11024A01-,2023,329000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11024A04-,2023,335000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11024A220,2023,345000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A00-,2023,367500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A02-,2023,365001.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A11-,2023,344750.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A12-,2023,359000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A201,2023,299000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A211,2023,442000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A00-,2023,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A01-,2023,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A02-,2023,185000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A03-,2023,210000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A10-,2023,158000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11035B00-,2023,350000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11037A02-,2023,227000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11037C100,2023,296875.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11038A000,2023,210000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11038A010,2023,230000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
