CD_STAT_SECTOR,CD_YEAR,MS_P25
21004A811,2023,158500.0
21004A822,2023,225000.0
21004B2MJ,2023,325000.0
21004B421,2023,202000.0
21004B43-,2023,280000.0
21004B44-,2023,212500.0
21004C54-,2023,280000.0
21004C552,2023,315000.0
21004C62-,2023,350000.0
21004C63-,2023,275000.0
21004D631,2023,350000.0
21004D672,2023,119000.0
21004E130,2023,162000.0
21004E14-,2023,170000.0
21004E201,2023,202500.0
21004E222,2023,175000.0
21004E72-,2023,178000.0
21004E73-,2023,176000.0
21004E74-,2023,185000.0
21004E81-,2023,195000.0
21004E83-,2023,163500.0
21004F522,2023,190000.0
21004F531,2023,250000.0
21004F91-,2023,152000.0
21004G30-,2023,285000.0
21004G30-,2023,285000.0
21005A00-,2023,199000.0
21005A01-,2023,177000.0
21005A02-,2023,235250.0
21005A042,2023,235000.0
21005A051,2023,247000.0
21005A10-,2023,230000.0
21005A11-,2023,235000.0
21005A12-,2023,210000.0
21005A14-,2023,245000.0
21005A20-,2023,203000.0
21005A311,2023,325500.0
21006A001,2023,188000.0
21006A011,2023,130000.0
21006A101,2023,157000.0
21006A22-,2023,195000.0
21006A23-,2023,187500.0
21006A403,2023,230000.0
21006A414,2023,240000.0
21007A071,2023,285200.0
21007A142,2023,185000.0
21007A21-,2023,250000.0
21007A239,2023,247000.0
21007A242,2023,200000.0
21007A50-,2023,220000.0
21007A52-,2023,245000.0
21007A53-,2023,200000.0
21007A60-,2023,200000.0
21007A61-,2023,165000.0
21007A70-,2023,254500.0
21007A72-,2023,210000.0
21007A73-,2023,295000.0
21008A10-,2023,175000.0
21008A20-,2023,172500.0
21008A21-,2023,200000.0
21008A240,2023,175000.0
21008A32-,2023,200000.0
21009A00-,2023,240000.0
21009A01-,2023,205000.0
21009A041,2023,200000.0
21009A111,2023,255000.0
21009A21-,2023,185000.0
21009A22-,2023,235000.0
21009A23-,2023,295000.0
21009A301,2023,259000.0
21009A33-,2023,310750.0
21009A40-,2023,285000.0
21009A41-,2023,160000.0
21009A42-,2023,380000.0
21009A44-,2023,330000.0
21009A451,2023,220000.0
21009A53-,2023,271000.0
21009A542,2023,199000.0
21009A612,2023,260000.0
21009A63-,2023,305000.0
21009A652,2023,348000.0
21009A73-,2023,307000.0
21009A82-,2023,350000.0
21010A00-,2023,219500.0
21010A01-,2023,165000.0
21010A02-,2023,142000.0
21010A03-,2023,172500.0
21010A04-,2023,135000.0
21010A05-,2023,172000.0
21010A10-,2023,170500.0
21010A111,2023,165000.0
21010A13-,2023,122500.0
21010A141,2023,188750.0
21010A1AJ,2023,250000.0
21010A21-,2023,200000.0
21011A01-,2023,133000.0
21011A10-,2023,185000.0
21011A11-,2023,220000.0
21011A12-,2023,195000.0
21011A20-,2023,199000.0
21012A141,2023,165000.0
21012A152,2023,100000.0
21012A20-,2023,170000.0
21012A23-,2023,184000.0
21012A24-,2023,162500.0
21012A26-,2023,175000.0
21012A30-,2023,170000.0
21012A50-,2023,210000.0
21012A511,2023,155000.0
21012A52-,2023,176000.0
21012A54-,2023,170000.0
21012A552,2023,160000.0
21012A60-,2023,195000.0
21012A62-,2023,152000.0
21012A822,2023,190000.0
21012A84-,2023,167500.0
21012A882,2023,235000.0
21013A02-,2023,172500.0
21013A052,2023,175000.0
21013A22-,2023,215000.0
21013A41-,2023,240000.0
21013A422,2023,175000.0
21014A00-,2023,140000.0
21014A03-,2023,192500.0
21014A05-,2023,150000.0
21015A00-,2023,195000.0
21015A12-,2023,185000.0
21015A152,2023,192500.0
21015A20-,2023,245000.0
21015A24-,2023,225000.0
21015A30-,2023,200500.0
21015A32-,2023,185000.0
21015A36-,2023,276250.0
21015A43-,2023,185000.0
21015A50-,2023,227000.0
21015A51-,2023,205000.0
21015A52-,2023,210000.0
21015A53-,2023,160000.0
21015A54-,2023,250000.0
21015A63-,2023,201000.0
21015A70-,2023,170000.0
21015A71-,2023,205000.0
21015A73-,2023,272500.0
21015A831,2023,169500.0
21016A00-,2023,245000.0
21016A01-,2023,410000.0
21016A01-,2023,410000.0
21016A01-,2023,235000.0
21016A02-,2023,215000.0
21016A03-,2023,275000.0
21016A05-,2023,235000.0
21016A111,2023,450000.0
21016A12-,2023,265000.0
21016A342,2023,1150000.0
21016A342,2023,875000.0
21016A400,2023,450000.0
21016A400,2023,450000.0
21016A44-,2023,227500.0
21016A701,2023,175000.0
21016A80-,2023,264000.0
21016A81-,2023,230000.0
21016A82-,2023,267000.0
21016A831,2023,755000.0
21016A831,2023,219250.0
21016A85-,2023,292000.0
21016A901,2023,148000.0
21016A933,2023,262000.0
21017A212,2023,233500.0
21017A523,2023,215000.0
21017A624,2023,190000.0
21018A00-,2023,280000.0
21018A031,2023,307000.0
21018A04-,2023,265000.0
21018A21-,2023,251000.0
21018A22-,2023,380000.0
21018A30-,2023,230000.0
21018A311,2023,200000.0
21018A33-,2023,265000.0
21018A3MJ,2023,345000.0
21018A41-,2023,255000.0
21018A42-,2023,250000.0
21018A62-,2023,245000.0
21018A72-,2023,184500.0
21019A10-,2023,285000.0
21019A131,2023,364500.0
21019A14-,2023,172100.0
21019A32-,2023,225000.0
21019A33-,2023,225000.0
21019A40-,2023,560000.0
21019A40-,2023,560000.0
21019A42-,2023,340000.0
21019A52-,2023,290000.0
23002A400,2023,235000.0
23002A400,2023,235000.0
23002E000,2023,183500.0
23002E01-,2023,144000.0
23003A012,2023,363000.0
23003B02-,2023,531278.0
23003B02-,2023,525000.0
23003C081,2023,370000.0
23003D00-,2023,323500.0
23003D00-,2023,300000.0
23003E00-,2023,250000.0
23003E00-,2023,250000.0
23016A001,2023,351000.0
23016A001,2023,359000.0
23016A001,2023,174283.0
23016A011,2023,271500.0
23016A20-,2023,387500.0
23016C03-,2023,349000.0
23016C03-,2023,349000.0
23016C210,2023,390000.0
23025A223,2023,355000.0
23025A425,2023,375000.0
23025A425,2023,384500.0
23025B112,2023,350000.0
23025B112,2023,350000.0
23025B112,2023,210000.0
23025B133,2023,195000.0
23027A00-,2023,220000.0
23027A042,2023,285000.0
23027A100,2023,220000.0
23027A100,2023,240000.0
23027A100,2023,232500.0
23027A152,2023,268000.0
23027B01-,2023,260000.0
23027B01-,2023,260000.0
23027C01-,2023,250000.0
23027C01-,2023,256000.0
23027C08-,2023,239500.0
23027C08-,2023,240000.0
23033A011,2023,360000.0
23044A001,2023,266750.0
23044A001,2023,270000.0
23044A01-,2023,225000.0
23044A01-,2023,230000.0
23044A10-,2023,215000.0
23044A10-,2023,215000.0
23045A010,2023,299500.0
23050A011,2023,365000.0
23052A00-,2023,231515.0
23052A011,2023,250000.0
23052A032,2023,220000.0
23060A010,2023,280000.0
23060A010,2023,280000.0
23062A421,2023,600000.0
23062A421,2023,590000.0
23077A09-,2023,339000.0
23077A20-,2023,315000.0
23077A20-,2023,315000.0
23077A30-,2023,280250.0
23077A30-,2023,285125.0
23077A30-,2023,199000.0
23077A31-,2023,270000.0
23077A31-,2023,270000.0
23077E00-,2023,200000.0
23077E00-,2023,200000.0
23086C000,2023,231000.0
23086C000,2023,240000.0
23086C10-,2023,217500.0
23086C10-,2023,230000.0
23088A01-,2023,215000.0
23088A200,2023,249000.0
23088A200,2023,283000.0
23088A211,2023,325000.0
23088A230,2023,173000.0
23088A301,2023,342000.0
23088A301,2023,345000.0
23088A40-,2023,300000.0
23088A40-,2023,300000.0
23088A422,2023,350000.0
23088A69-,2023,271000.0
23088A830,2023,315000.0
23088A830,2023,320000.0
23088A830,2023,214000.0
23088B000,2023,215000.0
23088B000,2023,220000.0
23094C041,2023,401000.0
23094C041,2023,405500.0
23094D222,2023,145000.0
23096B00-,2023,270000.0
23096D012,2023,357600.0
23097A102,2023,311500.0
23099A142,2023,523000.0
23099A211,2023,570000.0
23100A011,2023,170000.0
23101A02-,2023,300500.0
23101A02-,2023,325000.0
23101A030,2023,331500.0
23101A40-,2023,565000.0
23101A411,2023,802500.0
23102A11-,2023,232000.0
23103A03-,2023,500000.0
23103A20-,2023,610000.0
23103A20-,2023,470000.0
23105C001,2023,232500.0
23105C001,2023,235000.0
23105C01-,2023,280000.0
23105C01-,2023,285000.0
24001A00-,2023,177000.0
24001A122,2023,255000.0
24001A212,2023,250000.0
24001A231,2023,230000.0
24001A231,2023,235000.0
24001C091,2023,245000.0
24009A010,2023,315000.0
24020A003,2023,159500.0
24020A003,2023,159500.0
24020A02-,2023,220000.0
24020A02-,2023,229500.0
24020E000,2023,233500.0
24038A00-,2023,332000.0
24038A00-,2023,335000.0
24038A00-,2023,281000.0
24038A011,2023,345000.0
24041A000,2023,218000.0
24041A000,2023,225000.0
24048A000,2023,297500.0
24048A012,2023,355000.0
24048A012,2023,355000.0
24048A034,2023,600000.0
24048A034,2023,600000.0
24055D312,2023,520000.0
24055D312,2023,497500.0
24062A07-,2023,205000.0
24062A11-,2023,192500.0
24062A13-,2023,178125.0
24062A15-,2023,195000.0
24062A23-,2023,309000.0
24062A32-,2023,208000.0
24062A42-,2023,210046.0
24062A44-,2023,190500.0
24062A51-,2023,190000.0
24062A52-,2023,325000.0
24062A52-,2023,325000.0
24062A52-,2023,160000.0
24062A53-,2023,156000.0
24062A54-,2023,330000.0
24062A54-,2023,330000.0
24062A54-,2023,155000.0
24062B100,2023,315000.0
24062B100,2023,333000.0
24062C00-,2023,352450.0
24062C00-,2023,352450.0
24062C41-,2023,349000.0
24062C41-,2023,349000.0
24062C41-,2023,235000.0
24062C43-,2023,270000.0
24062C50-,2023,351000.0
24062C50-,2023,351000.0
24062C51-,2023,271000.0
24062D00-,2023,177500.0
24062D02-,2023,197000.0
24062D03-,2023,310000.0
24062D03-,2023,310000.0
24062D03-,2023,177000.0
24062D22-,2023,405500.0
24062D22-,2023,216000.0
24062D644,2023,146500.0
24062F40-,2023,330000.0
24062F40-,2023,335000.0
24066A09-,2023,315000.0
24104A042,2023,263000.0
24104A042,2023,263000.0
24107A00-,2023,170000.0
24107A01-,2023,153000.0
24107A01-,2023,153000.0
24107A03-,2023,272000.0
24107A03-,2023,272000.0
24107A05-,2023,152000.0
24107A10-,2023,163000.0
24107A10-,2023,163000.0
24107A333,2023,172500.0
24107A333,2023,180000.0
24107A40-,2023,210000.0
24107A40-,2023,217500.0
24109A21-,2023,270000.0
24109A21-,2023,244001.0
24109B01-,2023,276000.0
24109B09-,2023,300000.0
24109B09-,2023,275000.0
24134A012,2023,175000.0
24134B00-,2023,186500.0
24134B00-,2023,190000.0
24134D001,2023,256225.0
24134E00-,2023,197500.0
24134E00-,2023,200000.0
25005E001,2023,259500.0
25014A01-,2023,229000.0
25014A020,2023,308400.0
25014A812,2023,288000.0
25014A812,2023,288000.0
25014C00-,2023,295000.0
25018C112,2023,465000.0
25018C112,2023,465000.0
25048A02-,2023,160000.0
25048A02-,2023,165000.0
25048A02-,2023,190000.0
25072A02-,2023,155000.0
