CD_STAT_SECTOR,CD_YEAR,MS_P90,CD_TYPE_FR
11029A00-,2013,394000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A02-,2013,376500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A10-,2013,390000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A11-,2013,433000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A201,2013,380000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A00-,2013,262000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A01-,2013,265000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A02-,2013,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A03-,2013,305000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11038A010,2013,307500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A00-,2013,530000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A010,2013,360000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A21-,2013,750000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039B01-,2013,600000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A02-,2013,510000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A040,2013,314500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A050,2013,390000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A060,2013,510000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A10-,2013,455000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A11-,2013,1140000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A14-,2013,1000000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040_UNKNOWN,2013,630000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044A032,2013,377000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044B022,2013,320000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11050A000,2013,295000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11052A041,2013,405000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11053_UNKNOWN,2013,540000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11056B00-,2013,300000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11056B02-,2013,274700.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12002A012,2013,310000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12002A300,2013,345000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12005A000,2013,315000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12007A001,2013,375000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12007_UNKNOWN,2013,325000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12009A000,2013,330000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12009A200,2013,315000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12014F091,2013,452500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12014_UNKNOWN,2013,360000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A02-,2013,275000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A101,2013,365000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A301,2013,240000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A40-,2013,340000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A12-,2013,311750.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A20-,2013,285000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A22-,2013,308090.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A301,2013,290000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A332,2013,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A401,2013,275000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A410,2013,350000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A42-,2013,375000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A50-,2013,287300.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A620,2013,210000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A662,2013,275000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A70-,2013,235000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A921,2013,257000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025F00-,2013,375000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025_UNKNOWN,2013,430000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A01-,2013,341000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A040,2013,325000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A111,2013,370000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A122,2013,360000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026C000,2013,328000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026_UNKNOWN,2013,395000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12029B000,2013,290000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12030C000,2013,320000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A01-,2013,239000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A411,2013,260000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A512,2013,255000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040C000,2013,317500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040_UNKNOWN,2013,275000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13001A01-,2013,271500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13003A101,2013,307500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13003_UNKNOWN,2013,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13004A001,2013,315000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13004A101,2013,340000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13008_UNKNOWN,2013,350000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A02-,2013,300000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A03-,2013,220000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A040,2013,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A100,2013,263000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011B000,2013,310000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011_UNKNOWN,2013,257000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13012A000,2013,258000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13014D00-,2013,410000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13016A000,2013,460000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13021A00-,2013,280000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13025A30-,2013,231500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13025_UNKNOWN,2013,235000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13029A000,2013,300000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13031A000,2013,428247.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13031A033,2013,310000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13035A020,2013,400000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13036A000,2013,264000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A000,2013,246000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A051,2013,255000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A100,2013,330000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A50-,2013,246000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A613,2013,249500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A700,2013,360000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A721,2013,325000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13044A000,2013,279000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13046A01-,2013,420000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13049C00-,2013,355000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21004E74-,2013,415000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21004G30-,2013,350000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21015A20-,2013,385000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A00-,2013,675000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A01-,2013,650000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A342,2013,2050000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A831,2013,2050000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016_UNKNOWN,2013,1665000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21019A40-,2013,599000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21019A41-,2013,705000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23002A123,2013,355000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23003D00-,2013,345000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23003E00-,2013,275000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016A001,2013,455000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016A20-,2013,515000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016_UNKNOWN,2013,430000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23025A425,2013,405000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23025B112,2013,350000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23025_UNKNOWN,2013,375000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027A03-,2013,475000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027A100,2013,260000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027B01-,2013,325000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027C00-,2013,268000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027C01-,2013,310000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027C08-,2013,280000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027_UNKNOWN,2013,314000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23044A01-,2013,295000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23044A032,2013,340000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23044A2AN,2013,470000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23047A01-,2013,315000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23050A011,2013,660000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23062A421,2013,600000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23062_UNKNOWN,2013,750000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A20-,2013,333000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A30-,2013,400000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A31-,2013,310000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077E00-,2013,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23081A311,2013,495000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A14-,2013,335000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A200,2013,275000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A211,2013,325000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A301,2013,400000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A40-,2013,300000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A830,2013,325000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23094A02-,2013,430000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23096_UNKNOWN,2013,515000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23099A020,2013,620000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23101A02-,2013,385000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23101A030,2013,410000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23101A111,2013,1065000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23101A40-,2013,1160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23101A411,2013,4150000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23102A10-,2013,420000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23103A20-,2013,690000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23105C01-,2013,395000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24001A00-,2013,315000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24001C091,2013,280000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24001_UNKNOWN,2013,290000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24009A010,2013,415000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24020A003,2013,275000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24038A00-,2013,415000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24038_UNKNOWN,2013,392500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24041A000,2013,310000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
