CD_STAT_SECTOR,CD_YEAR,MS_P25,CD_TYPE_FR
11004_UNKNOWN,2013,217500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11005A01-,2013,100000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11005A04-,2013,85000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11005A211,2013,180000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11005A30-,2013,139500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11007A03-,2013,160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11007A04-,2013,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A020,2013,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A03-,2013,273000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A04-,2013,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A11-,2013,240000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A20-,2013,270000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A21-,2013,252000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A40-,2013,227500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A510,2013,635000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008_UNKNOWN,2013,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009A222,2013,299000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009A5AA,2013,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009C020,2013,227500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009_UNKNOWN,2013,192000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11013A040,2013,224500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11013A101,2013,245000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11013A142,2013,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11016A042,2013,162000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11016A112,2013,254000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11016A501,2013,225000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11018A010,2013,157500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11018A021,2013,103500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11018A101,2013,100000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11018A111,2013,155000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11021A00-,2013,211500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11022A21-,2013,370000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11022_UNKNOWN,2013,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A00-,2013,168000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A01-,2013,217000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A02-,2013,280000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A03-,2013,165000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A04-,2013,163500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A10-,2013,202000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023A200,2013,450000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023B30-,2013,160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11023B32-,2013,330000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11024A00-,2013,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A00-,2013,205000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A02-,2013,242000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A10-,2013,212000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A11-,2013,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11029A201,2013,191000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A00-,2013,132000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A01-,2013,160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A02-,2013,150000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A03-,2013,199500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11038A010,2013,180000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A00-,2013,236000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A010,2013,217500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A21-,2013,190000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039B01-,2013,325000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A02-,2013,276000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A040,2013,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A050,2013,235000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A060,2013,180000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A10-,2013,208000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A11-,2013,365000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A14-,2013,437500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040_UNKNOWN,2013,161000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044A032,2013,189500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044B022,2013,227500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11050A000,2013,180300.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11052A041,2013,255000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11053_UNKNOWN,2013,160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11056B00-,2013,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11056B02-,2013,155000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12002A012,2013,176000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12002A300,2013,207500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12005A000,2013,150000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12007A001,2013,130000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12007_UNKNOWN,2013,141500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12009A000,2013,175000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12009A200,2013,160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12014F091,2013,200500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12014_UNKNOWN,2013,145000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A02-,2013,135000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A101,2013,162500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A301,2013,161000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A40-,2013,171200.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A12-,2013,168000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A20-,2013,136000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A22-,2013,165000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A301,2013,145000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A332,2013,125000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A401,2013,177500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A410,2013,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A42-,2013,153000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A50-,2013,165000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A620,2013,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A662,2013,164500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A70-,2013,142000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A921,2013,131500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025F00-,2013,165000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025_UNKNOWN,2013,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A01-,2013,225000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A040,2013,195000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A111,2013,179000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A122,2013,210000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026C000,2013,185000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026_UNKNOWN,2013,179875.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12029B000,2013,150000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12030C000,2013,180000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A01-,2013,141250.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A411,2013,157000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A512,2013,125000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040C000,2013,155000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040_UNKNOWN,2013,137750.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13001A01-,2013,160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13003A101,2013,176250.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13003_UNKNOWN,2013,160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13004A001,2013,182500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13004A101,2013,210000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13008_UNKNOWN,2013,180000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A02-,2013,128000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A03-,2013,140500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A040,2013,132000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A100,2013,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011B000,2013,164000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011_UNKNOWN,2013,180000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13012A000,2013,191200.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13014D00-,2013,237500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13016A000,2013,175000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13021A00-,2013,95000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13025A30-,2013,128000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13025_UNKNOWN,2013,140000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13029A000,2013,195500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13031A000,2013,157500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13031A033,2013,239000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13035A020,2013,210000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13036A000,2013,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A000,2013,90000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A051,2013,99000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A100,2013,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A50-,2013,174500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A613,2013,150000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A700,2013,145000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A721,2013,158000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13044A000,2013,181000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13046A01-,2013,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13049C00-,2013,165000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21004E74-,2013,190000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21004G30-,2013,232500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21015A20-,2013,225000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A00-,2013,400000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A01-,2013,320000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A342,2013,750000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A831,2013,480000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016_UNKNOWN,2013,463000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21019A40-,2013,400000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21019A41-,2013,315000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23002A123,2013,177079.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23003D00-,2013,186000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23003E00-,2013,150000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016A001,2013,280000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016A20-,2013,260000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016_UNKNOWN,2013,190000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23025A425,2013,251000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23025B112,2013,235000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23025_UNKNOWN,2013,230000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027A03-,2013,225000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027A100,2013,160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027B01-,2013,210000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027C00-,2013,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027C01-,2013,190000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027C08-,2013,175000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027_UNKNOWN,2013,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23044A01-,2013,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23044A032,2013,172000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23044A2AN,2013,297500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23047A01-,2013,225000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23050A011,2013,350000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23062A421,2013,375000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23062_UNKNOWN,2013,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A20-,2013,193750.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A30-,2013,197000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A31-,2013,210000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077E00-,2013,155000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23081A311,2013,280000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A14-,2013,298750.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A200,2013,180000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A211,2013,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A301,2013,240000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A40-,2013,210000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A830,2013,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23094A02-,2013,255000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23096_UNKNOWN,2013,140000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23099A020,2013,307000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23101A02-,2013,257500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23101A030,2013,185000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23101A111,2013,420000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23101A40-,2013,321250.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23101A411,2013,552500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23102A10-,2013,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23103A20-,2013,356250.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23105C01-,2013,140000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24001A00-,2013,135500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24001C091,2013,189500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24001_UNKNOWN,2013,163500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24009A010,2013,248000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24020A003,2013,90000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24038A00-,2013,228000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24038_UNKNOWN,2013,187500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
24041A000,2013,142500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
