CD_STAT_SECTOR,MS_P50 (MEDIAN_PRICE),CD_YEAR,CD_TYPE_FR
21008A20-,150000.0,2013,Appartements
21008A21-,182500.0,2013,Appartements
21008A220,118000.0,2013,Appartements
21008A240,132000.0,2013,Appartements
21008A32-,147000.0,2013,Appartements
21009A03-,210000.0,2013,Appartements
21009A101,170500.0,2013,Appartements
21009A20-,225000.0,2013,Appartements
21009A21-,192500.0,2013,Appartements
21009A22-,240500.0,2013,Appartements
21009A23-,285000.0,2013,Appartements
21009A301,182500.0,2013,Appartements
21009A33-,250000.0,2013,Appartements
21009A40-,276000.0,2013,Appartements
21009A41-,252500.0,2013,Appartements
21009A42-,289000.0,2013,Appartements
21009A451,214200.0,2013,Appartements
21009A53-,230000.0,2013,Appartements
21009A552,210500.0,2013,Appartements
21009A72-,225000.0,2013,Appartements
21009A73-,325000.0,2013,Appartements
21009A82-,320000.0,2013,Appartements
21009A911,172500.0,2013,Appartements
21009_UNKNOWN,267115.0,2013,Appartements
21010A00-,166500.0,2013,Appartements
21010A02-,168000.0,2013,Appartements
21010A04-,146500.0,2013,Appartements
21010A05-,159000.0,2013,Appartements
21010A111,147500.0,2013,Appartements
21010A13-,125000.0,2013,Appartements
21010A141,152750.0,2013,Appartements
21010A1AJ,210000.0,2013,Appartements
21010A21-,140000.0,2013,Appartements
21011A01-,113500.0,2013,Appartements
21011A10-,155000.0,2013,Appartements
21011A11-,160000.0,2013,Appartements
21011A12-,176000.0,2013,Appartements
21011A20-,137500.0,2013,Appartements
21012A152,79375.0,2013,Appartements
21012A23-,160000.0,2013,Appartements
21012A24-,142500.0,2013,Appartements
21012A26-,160000.0,2013,Appartements
21012A30-,150000.0,2013,Appartements
21012A50-,200000.0,2013,Appartements
21012A511,135000.0,2013,Appartements
21012A52-,159500.0,2013,Appartements
21012A552,150000.0,2013,Appartements
21012A60-,150000.0,2013,Appartements
21012A62-,110000.0,2013,Appartements
21012A822,190000.0,2013,Appartements
21012A84-,150000.0,2013,Appartements
21013A00-,203500.0,2013,Appartements
21013A01-,237000.0,2013,Appartements
21013A02-,157000.0,2013,Appartements
21013A052,235000.0,2013,Appartements
21013A40-,202500.0,2013,Appartements
21013A522,187500.0,2013,Appartements
21014A00-,100000.0,2013,Appartements
21014A05-,157000.0,2013,Appartements
21015A021,139000.0,2013,Appartements
21015A12-,178500.0,2013,Appartements
21015A20-,145000.0,2013,Appartements
21015A30-,145000.0,2013,Appartements
21015A32-,160000.0,2013,Appartements
21015A35-,196250.0,2013,Appartements
21015A50-,188750.0,2013,Appartements
21015A51-,190000.0,2013,Appartements
21015A52-,205000.0,2013,Appartements
21015A53-,195000.0,2013,Appartements
21015A54-,189000.0,2013,Appartements
21015A64-,161500.0,2013,Appartements
21015A70-,146000.0,2013,Appartements
21015A71-,165000.0,2013,Appartements
21015A831,165000.0,2013,Appartements
21015_UNKNOWN,214000.0,2013,Appartements
21016A00-,195000.0,2013,Appartements
21016A01-,215000.0,2013,Appartements
21016A02-,165000.0,2013,Appartements
21016A03-,245000.0,2013,Appartements
21016A05-,180000.0,2013,Appartements
21016A12-,290000.0,2013,Appartements
21016A225,391250.0,2013,Appartements
21016A232,205000.0,2013,Appartements
21016A342,700000.0,2013,Appartements
21016A44-,200000.0,2013,Appartements
21016A80-,239000.0,2013,Appartements
21016A81-,210000.0,2013,Appartements
21016A82-,265018.0,2013,Appartements
21016A831,257000.0,2013,Appartements
21016A85-,260000.0,2013,Appartements
21016A933,176000.0,2013,Appartements
21017A523,230500.0,2013,Appartements
21017A624,190000.0,2013,Appartements
21018A00-,272500.0,2013,Appartements
21018A031,287500.0,2013,Appartements
21018A20-,170000.0,2013,Appartements
21018A21-,265000.0,2013,Appartements
21018A22-,240000.0,2013,Appartements
21018A24-,326500.0,2013,Appartements
21018A30-,200000.0,2013,Appartements
21018A311,177000.0,2013,Appartements
21018A33-,275000.0,2013,Appartements
21018A3MJ,230000.0,2013,Appartements
21018A41-,187500.0,2013,Appartements
21018A42-,209000.0,2013,Appartements
21018A62-,244500.0,2013,Appartements
21018A72-,225000.0,2013,Appartements
21019A10-,315000.0,2013,Appartements
21019A14-,215000.0,2013,Appartements
21019A32-,180000.0,2013,Appartements
21019A33-,207500.0,2013,Appartements
21019A51-,267500.0,2013,Appartements
23002E000,170000.0,2013,Appartements
23002E01-,100000.0,2013,Appartements
23025B112,165000.0,2013,Appartements
23025B133,167500.0,2013,Appartements
23088A01-,165500.0,2013,Appartements
23088A830,177500.0,2013,Appartements
23094A010,240000.0,2013,Appartements
23094D222,130000.0,2013,Appartements
23102A11-,189000.0,2013,Appartements
24020A003,185500.0,2013,Appartements
24038A00-,240000.0,2013,Appartements
24062A13-,164500.0,2013,Appartements
24062A32-,177000.0,2013,Appartements
24062A51-,231000.0,2013,Appartements
24062A52-,155000.0,2013,Appartements
24062A54-,106540.0,2013,Appartements
24062C43-,204750.0,2013,Appartements
24062C51-,232500.0,2013,Appartements
24062D02-,142000.0,2013,Appartements
24062D03-,185000.0,2013,Appartements
24062D22-,204500.0,2013,Appartements
24062D644,200000.0,2013,Appartements
24107A05-,155000.0,2013,Appartements
25072A02-,112500.0,2013,Appartements
25072A213,126500.0,2013,Appartements
25072A410,200000.0,2013,Appartements
25112A332,157500.0,2013,Appartements
25121A6AJ,224500.0,2013,Appartements
25121A703,88000.0,2013,Appartements
31004A00-,150000.0,2013,Appartements
31004A01-,146000.0,2013,Appartements
31004A04-,112500.0,2013,Appartements
31004A051,165750.0,2013,Appartements
31004A12-,205000.0,2013,Appartements
31005B410,255000.0,2013,Appartements
31005B70-,191250.0,2013,Appartements
31005H101,166500.0,2013,Appartements
31043A00-,320631.0,2013,Appartements
31043A10-,344975.0,2013,Appartements
31043A11-,650000.0,2013,Appartements
31043A12-,343500.0,2013,Appartements
31043A13-,375000.0,2013,Appartements
31043A20-,1055000.0,2013,Appartements
31043B03-,250000.0,2013,Appartements
31043B10-,240250.0,2013,Appartements
31043B23-,495000.0,2013,Appartements
31043B31-,206100.0,2013,Appartements
34022A00-,177500.0,2013,Appartements
34022A021,150000.0,2013,Appartements
35002A20-,175000.0,2013,Appartements
35002A311,116500.0,2013,Appartements
35011A031,150000.0,2013,Appartements
35011A052,175000.0,2013,Appartements
35011A080,157500.0,2013,Appartements
35011A210,165000.0,2013,Appartements
35011A260,63750.0,2013,Appartements
35011H20-,137500.0,2013,Appartements
35011H21-,83500.0,2013,Appartements
35013A001,210000.0,2013,Appartements
35013A01-,173750.0,2013,Appartements
35013A02-,150000.0,2013,Appartements
35013A03-,105000.0,2013,Appartements
35013A041,175000.0,2013,Appartements
35013A052,136500.0,2013,Appartements
35013A201,145000.0,2013,Appartements
35013A211,144500.0,2013,Appartements
35013A242,166250.0,2013,Appartements
35013A522,114000.0,2013,Appartements
35013A532,87500.0,2013,Appartements
35013A59-,175000.0,2013,Appartements
35013A752,190000.0,2013,Appartements
35013E400,129250.0,2013,Appartements
35013F700,148500.0,2013,Appartements
35013F71-,142500.0,2013,Appartements
35013F721,114000.0,2013,Appartements
35013F749,131000.0,2013,Appartements
35013F900,147500.0,2013,Appartements
35029A10-,166250.0,2013,Appartements
35029A11-,175000.0,2013,Appartements
35029A12-,255000.0,2013,Appartements
35029A20-,62500.0,2013,Appartements
35029C00-,147500.0,2013,Appartements
35029C02-,235000.0,2013,Appartements
36015A20-,127000.0,2013,Appartements
38008A00-,174000.0,2013,Appartements
38008A03-,115000.0,2013,Appartements
38008A052,150000.0,2013,Appartements
38008A10-,135000.0,2013,Appartements
38008A12-,146000.0,2013,Appartements
38014A10-,160000.0,2013,Appartements
38014A11-,157500.0,2013,Appartements
38014A12-,200000.0,2013,Appartements
38014A20-,175000.0,2013,Appartements
38014A21-,226500.0,2013,Appartements
38014A22-,211875.0,2013,Appartements
38014B10-,200000.0,2013,Appartements
38014B11-,220000.0,2013,Appartements
38016A10-,202500.0,2013,Appartements
38016A11-,249250.0,2013,Appartements
41002A012,190000.0,2013,Appartements
41002A61-,197500.0,2013,Appartements
41011A10-,175750.0,2013,Appartements
41081A00-,158000.0,2013,Appartements
44021A02-,241250.0,2013,Appartements
44021A05-,151000.0,2013,Appartements
44021A13-,228750.0,2013,Appartements
44021A20-,186250.0,2013,Appartements
44021A23-,231000.0,2013,Appartements
44021A24-,180000.0,2013,Appartements
44021A31-,187500.0,2013,Appartements
44021A321,215000.0,2013,Appartements
44021A35-,227500.0,2013,Appartements
44021A40-,215839.0,2013,Appartements
44021A45-,165000.0,2013,Appartements
44021A722,207000.0,2013,Appartements
44021A731,197500.0,2013,Appartements
44021B411,141750.0,2013,Appartements
44021C710,102500.0,2013,Appartements
44021G00-,166000.0,2013,Appartements
44073A000,185000.0,2013,Appartements
46021A232,110000.0,2013,Appartements
46021A522,137500.0,2013,Appartements
52011A00-,60000.0,2013,Appartements
52011D042,96000.0,2013,Appartements
52011H10-,134000.0,2013,Appartements
57081A052,107500.0,2013,Appartements
61031A00-,115000.0,2013,Appartements
62051A13-,89000.0,2013,Appartements
62063A03-,99000.0,2013,Appartements
62063A04-,110000.0,2013,Appartements
62063A05-,140000.0,2013,Appartements
62063A101,105000.0,2013,Appartements
62063A112,131500.0,2013,Appartements
62063A30-,140000.0,2013,Appartements
62063A31-,173750.0,2013,Appartements
62063A32-,163373.0,2013,Appartements
62063A342,140000.0,2013,Appartements
62063A41-,123500.0,2013,Appartements
62063A70-,118500.0,2013,Appartements
62063B11-,100000.0,2013,Appartements
62063B20-,85000.0,2013,Appartements
62063B221,113000.0,2013,Appartements
63072A01-,196500.0,2013,Appartements
63079B10-,153750.0,2013,Appartements
71016A001,130000.0,2013,Appartements
71016A03-,168500.0,2013,Appartements
71022A042,175750.0,2013,Appartements
71022A101,172000.0,2013,Appartements
71022A112,149000.0,2013,Appartements
71022A201,160000.0,2013,Appartements
71022A301,157000.0,2013,Appartements
71022A32-,181500.0,2013,Appartements
71022A412,164000.0,2013,Appartements
71053A001,135000.0,2013,Appartements
71057A031,152500.0,2013,Appartements
71057A101,175000.0,2013,Appartements
72020A001,190000.0,2013,Appartements
72025A00-,131000.0,2013,Appartements
72029A000,160000.0,2013,Appartements
73042A001,190000.0,2013,Appartements
81001A01-,144000.0,2013,Appartements
92094A05-,92750.0,2013,Appartements
92094A702,152500.0,2013,Appartements
92094A712,142500.0,2013,Appartements
92094B00-,140000.0,2013,Appartements
92094B20-,159500.0,2013,Appartements
