CD_STAT_SECTOR,prop_type,total_sales
43007A10-,2-3 facades house,15
43007B00-,2-3 facades house,73
43007B022,2-3 facades house,24
43007B091,2-3 facades house,26
43007B113,2-3 facades house,6
43007_UNKNOWN,2-3 facades house,12
43010A001,2-3 facades house,109
43010A01-,2-3 facades house,32
43010A021,2-3 facades house,104
43010A03-,2-3 facades house,63
43010A053,2-3 facades house,97
43010A073,2-3 facades house,1
43010A08-,2-3 facades house,11
43010A091,2-3 facades house,11
43010A092,2-3 facades house,3
43010A101,2-3 facades house,75
43010A112,2-3 facades house,31
43010A19-,2-3 facades house,18
43010A201,2-3 facades house,25
43010A212,2-3 facades house,9
43010A29-,2-3 facades house,2
43010A30-,2-3 facades house,5
43010A39-,2-3 facades house,2
43010A402,2-3 facades house,97
43010A413,2-3 facades house,4
43010A422,2-3 facades house,17
43010A430,2-3 facades house,167
43010A444,2-3 facades house,39
43010B00-,2-3 facades house,29
43010B11-,2-3 facades house,1
43010C00-,2-3 facades house,54
43010C011,2-3 facades house,83
43010C022,2-3 facades house,7
43010C03-,2-3 facades house,22
43010C040,2-3 facades house,20
43010C052,2-3 facades house,3
43010C081,2-3 facades house,7
43010C090,2-3 facades house,1
43010C10-,2-3 facades house,35
43010C114,2-3 facades house,12
43010C191,2-3 facades house,44
43010_UNKNOWN,2-3 facades house,28
43014A00-,2-3 facades house,82
43014A08-,2-3 facades house,9
43014A09-,2-3 facades house,6
43014B00-,2-3 facades house,36
43014B09-,2-3 facades house,1
43014B19-,2-3 facades house,6
43014C002,2-3 facades house,5
43014C10-,2-3 facades house,14
43014D00-,2-3 facades house,38
43014E000,2-3 facades house,98
43014E090,2-3 facades house,16
43014_UNKNOWN,2-3 facades house,7
43018A001,2-3 facades house,53
43018A012,2-3 facades house,278
43018A020,2-3 facades house,149
43018A033,2-3 facades house,115
43018A044,2-3 facades house,227
43018A052,2-3 facades house,5
43018A073,2-3 facades house,2
43018A081,2-3 facades house,7
43018A101,2-3 facades house,103
43018A111,2-3 facades house,7
43018A12-,2-3 facades house,142
43018A13-,2-3 facades house,140
43018A142,2-3 facades house,93
43018A19-,2-3 facades house,8
43018A219,2-3 facades house,8
43018A312,2-3 facades house,11
43018_UNKNOWN,2-3 facades house,16
44001A001,2-3 facades house,59
44001A01-,2-3 facades house,154
44001A022,2-3 facades house,50
44001A03-,2-3 facades house,4
44001A04-,2-3 facades house,1
44001A052,2-3 facades house,5
44001A081,2-3 facades house,2
44001A091,2-3 facades house,5
44001A10-,2-3 facades house,66
44001A11-,2-3 facades house,15
44001A18-,2-3 facades house,3
44001A212,2-3 facades house,37
44001A282,2-3 facades house,4
44001A291,2-3 facades house,10
44001A30-,2-3 facades house,34
44001A39-,2-3 facades house,1
44001B000,2-3 facades house,44
44001B01-,2-3 facades house,18
44001B080,2-3 facades house,4
44001B09-,2-3 facades house,9
44001C000,2-3 facades house,80
44001C090,2-3 facades house,8
44001D00-,2-3 facades house,18
44001D09-,2-3 facades house,4
44001_UNKNOWN,2-3 facades house,17
44011A000,2-3 facades house,91
44011A01-,2-3 facades house,57
44011A02-,2-3 facades house,138
44011A03-,2-3 facades house,100
44011A04-,2-3 facades house,65
44011A07-,2-3 facades house,30
44011A091,2-3 facades house,16
44011B000,2-3 facades house,95
44011B012,2-3 facades house,5
44011B022,2-3 facades house,3
44011B033,2-3 facades house,22
44011B081,2-3 facades house,1
44011B11-,2-3 facades house,13
44011C000,2-3 facades house,210
44011C01-,2-3 facades house,328
44011C02-,2-3 facades house,102
44011C030,2-3 facades house,81
44011C05-,2-3 facades house,18
44011C07-,2-3 facades house,26
44011C0PA,2-3 facades house,43
44011D00-,2-3 facades house,22
44011D09-,2-3 facades house,5
44011E00-,2-3 facades house,20
44011E012,2-3 facades house,31
44011E091,2-3 facades house,5
44011F00-,2-3 facades house,20
44011F099,2-3 facades house,12
44011G00-,2-3 facades house,37
44011G09-,2-3 facades house,6
44011H00-,2-3 facades house,39
44011H012,2-3 facades house,17
44011H091,2-3 facades house,8
44011J000,2-3 facades house,12
44011J09-,2-3 facades house,5
44011K000,2-3 facades house,39
44011K012,2-3 facades house,17
44011K100,2-3 facades house,27
44011K172,2-3 facades house,3
44011K183,2-3 facades house,6
44011L000,2-3 facades house,17
44011L090,2-3 facades house,7
44011_UNKNOWN,2-3 facades house,38
44012A00-,2-3 facades house,25
44012A011,2-3 facades house,145
44012A022,2-3 facades house,16
44012A033,2-3 facades house,8
44012A042,2-3 facades house,41
44012A091,2-3 facades house,7
44012A0AA,2-3 facades house,7
44012B00-,2-3 facades house,17
44012B01-,2-3 facades house,11
44012B022,2-3 facades house,5
44012B081,2-3 facades house,11
44012B10-,2-3 facades house,10
44012_UNKNOWN,2-3 facades house,7
44013A00-,2-3 facades house,61
44013A011,2-3 facades house,120
44013A022,2-3 facades house,24
44013A033,2-3 facades house,15
44013A042,2-3 facades house,70
44013A08-,2-3 facades house,18
44013A09-,2-3 facades house,5
44013A10-,2-3 facades house,13
44013A1PA,2-3 facades house,28
44013A201,2-3 facades house,146
44013A212,2-3 facades house,217
44013B000,2-3 facades house,312
44013B01-,2-3 facades house,27
44013B020,2-3 facades house,43
44013B031,2-3 facades house,75
44013B042,2-3 facades house,7
44013B053,2-3 facades house,17
44013B091,2-3 facades house,6
44013B0PN,2-3 facades house,2
44013B112,2-3 facades house,6
44013B191,2-3 facades house,23
44013B20-,2-3 facades house,10
44013B312,2-3 facades house,14
44013B392,2-3 facades house,9
44013_UNKNOWN,2-3 facades house,23
44019A00-,2-3 facades house,211
44019A010,2-3 facades house,104
44019A023,2-3 facades house,45
44019A034,2-3 facades house,105
44019A082,2-3 facades house,7
44019A091,2-3 facades house,99
44019A10-,2-3 facades house,67
44019A190,2-3 facades house,78
44019A20-,2-3 facades house,95
44019A29-,2-3 facades house,109
44019A300,2-3 facades house,82
44019A390,2-3 facades house,11
44019A40-,2-3 facades house,140
44019A490,2-3 facades house,79
44019A51-,2-3 facades house,13
44019B001,2-3 facades house,284
44019B01-,2-3 facades house,21
44019B02-,2-3 facades house,10
44019B032,2-3 facades house,23
44019B042,2-3 facades house,37
44019B091,2-3 facades house,31
44019C001,2-3 facades house,118
44019C010,2-3 facades house,26
44019C020,2-3 facades house,103
44019C032,2-3 facades house,93
44019C043,2-3 facades house,48
44019C08-,2-3 facades house,3
44019C090,2-3 facades house,60
44019C101,2-3 facades house,140
44019C172,2-3 facades house,10
44019C200,2-3 facades house,54
44019C222,2-3 facades house,35
44019C291,2-3 facades house,1
44019_UNKNOWN,2-3 facades house,49
44020A00-,2-3 facades house,158
44020A012,2-3 facades house,19
44020A023,2-3 facades house,13
44020A08-,2-3 facades house,4
44020A091,2-3 facades house,16
44020B000,2-3 facades house,50
44020B090,2-3 facades house,4
44020B11-,2-3 facades house,18
44020C00-,2-3 facades house,26
44020C09-,2-3 facades house,6
44020D00-,2-3 facades house,6
44020D01-,2-3 facades house,7
44020D09-,2-3 facades house,1
44020D19-,2-3 facades house,1
44020E00-,2-3 facades house,31
44020E012,2-3 facades house,19
44020E091,2-3 facades house,7
44020E18-,2-3 facades house,2
44020E19-,2-3 facades house,16
44020F00-,2-3 facades house,82
44020F010,2-3 facades house,57
44020F091,2-3 facades house,2
44020F10-,2-3 facades house,84
44020F112,2-3 facades house,13
44020F122,2-3 facades house,13
44020F171,2-3 facades house,1
44020_UNKNOWN,2-3 facades house,22
44021A00-,2-3 facades house,37
44021A01-,2-3 facades house,158
44021A02-,2-3 facades house,20
44021A03-,2-3 facades house,39
44021A040,2-3 facades house,155
44021A05-,2-3 facades house,265
44021A10-,2-3 facades house,255
44021A13-,2-3 facades house,420
44021A20-,2-3 facades house,119
44021A21-,2-3 facades house,38
44021A221,2-3 facades house,177
44021A23-,2-3 facades house,27
44021A24-,2-3 facades house,258
44021A31-,2-3 facades house,53
44021A321,2-3 facades house,264
44021A33-,2-3 facades house,638
44021A342,2-3 facades house,35
44021A35-,2-3 facades house,260
44021A40-,2-3 facades house,185
44021A410,2-3 facades house,41
44021A42-,2-3 facades house,1
44021A45-,2-3 facades house,1
44021A46-,2-3 facades house,1
44021A492,2-3 facades house,8
44021A50-,2-3 facades house,574
44021A51-,2-3 facades house,8
44021A521,2-3 facades house,582
44021A531,2-3 facades house,814
44021A542,2-3 facades house,571
44021A60-,2-3 facades house,89
44021A62-,2-3 facades house,227
44021A63-,2-3 facades house,388
44021A64-,2-3 facades house,169
44021A711,2-3 facades house,320
44021A722,2-3 facades house,186
44021A731,2-3 facades house,212
44021A742,2-3 facades house,145
44021A801,2-3 facades house,687
44021A812,2-3 facades house,65
44021A873,2-3 facades house,6
44021B12-,2-3 facades house,25
44021B301,2-3 facades house,290
44021B312,2-3 facades house,47
44021B321,2-3 facades house,312
44021B331,2-3 facades house,57
44021B354,2-3 facades house,88
44021B411,2-3 facades house,227
44021B422,2-3 facades house,15
44021B433,2-3 facades house,270
44021B443,2-3 facades house,26
44021B452,2-3 facades house,18
44021B472,2-3 facades house,6
44021C710,2-3 facades house,10
44021C72-,2-3 facades house,151
44021C800,2-3 facades house,386
44021C811,2-3 facades house,135
44021D001,2-3 facades house,323
44021D012,2-3 facades house,111
44021D023,2-3 facades house,83
44021D032,2-3 facades house,39
44021D084,2-3 facades house,27
44021D091,2-3 facades house,3
44021D10-,2-3 facades house,251
44021D181,2-3 facades house,58
44021D190,2-3 facades house,88
44021D212,2-3 facades house,37
44021D41-,2-3 facades house,38
44021D50-,2-3 facades house,54
44021D58-,2-3 facades house,1
44021D60-,2-3 facades house,81
44021D69-,2-3 facades house,12
44021E00-,2-3 facades house,334
44021E01-,2-3 facades house,273
44021E021,2-3 facades house,422
44021E031,2-3 facades house,547
44021E042,2-3 facades house,615
44021E052,2-3 facades house,89
44021E10-,2-3 facades house,125
44021E19-,2-3 facades house,2
44021E201,2-3 facades house,107
44021E222,2-3 facades house,52
44021E29-,2-3 facades house,61
44021E31-,2-3 facades house,30
44021E32-,2-3 facades house,425
44021E331,2-3 facades house,130
44021F001,2-3 facades house,622
44021F01-,2-3 facades house,305
44021F072,2-3 facades house,49
44021F091,2-3 facades house,11
44021F110,2-3 facades house,463
44021F121,2-3 facades house,674
44021F132,2-3 facades house,2
44021F172,2-3 facades house,1
44021G00-,2-3 facades house,993
44021G01-,2-3 facades house,155
44021G022,2-3 facades house,7
44021G031,2-3 facades house,200
44021G042,2-3 facades house,12
44021G101,2-3 facades house,535
44021G112,2-3 facades house,271
44021G123,2-3 facades house,50
44021G200,2-3 facades house,161
44021H001,2-3 facades house,242
44021H01-,2-3 facades house,80
44021H020,2-3 facades house,57
44021H042,2-3 facades house,175
44021H053,2-3 facades house,14
44021H091,2-3 facades house,22
44021H111,2-3 facades house,18
44021H171,2-3 facades house,22
44021H210,2-3 facades house,19
44021H310,2-3 facades house,6
44021H394,2-3 facades house,1
44021J00-,2-3 facades house,185
44021J010,2-3 facades house,27
44021J022,2-3 facades house,13
44021J081,2-3 facades house,1
44021J091,2-3 facades house,1
44021J100,2-3 facades house,16
44021J11-,2-3 facades house,37
44021J200,2-3 facades house,11
44021J280,2-3 facades house,16
44021K001,2-3 facades house,56
44021K011,2-3 facades house,86
44021K022,2-3 facades house,15
44021K10-,2-3 facades house,21
44021K11-,2-3 facades house,2
44021K12-,2-3 facades house,1
44021K132,2-3 facades house,25
44021K143,2-3 facades house,6
44021K191,2-3 facades house,2
44021K201,2-3 facades house,15
44021K21-,2-3 facades house,7
44021K232,2-3 facades house,22
44021K28-,2-3 facades house,7
44021K291,2-3 facades house,4
44021K392,2-3 facades house,3
44021K40-,2-3 facades house,26
44021K48-,2-3 facades house,1
44021K49-,2-3 facades house,2
44021K512,2-3 facades house,98
44021K523,2-3 facades house,31
44021K534,2-3 facades house,7
44021K543,2-3 facades house,12
44021K613,2-3 facades house,78
44021K622,2-3 facades house,30
44021K630,2-3 facades house,30
44021K632,2-3 facades house,19
44021K691,2-3 facades house,1
44021L00-,2-3 facades house,354
44021L011,2-3 facades house,271
44021L02-,2-3 facades house,107
44021L03-,2-3 facades house,40
44021L04-,2-3 facades house,40
44021L051,2-3 facades house,48
44021L09-,2-3 facades house,5
44021L112,2-3 facades house,178
44021L121,2-3 facades house,510
44021L30-,2-3 facades house,50
44021L391,2-3 facades house,1
44021M00-,2-3 facades house,356
44021M01-,2-3 facades house,392
44021M020,2-3 facades house,328
44021M03-,2-3 facades house,154
44021M040,2-3 facades house,136
44021M052,2-3 facades house,42
44021M080,2-3 facades house,11
44021M102,2-3 facades house,637
44021M112,2-3 facades house,96
44021M173,2-3 facades house,1
44021M27-,2-3 facades house,11
44021M37-,2-3 facades house,233
44021M472,2-3 facades house,49
44021_UNKNOWN,2-3 facades house,278
44029A00-,2-3 facades house,144
44029A08-,2-3 facades house,17
44029A090,2-3 facades house,27
44029A190,2-3 facades house,22
44029B00-,2-3 facades house,93
44029B082,2-3 facades house,3
44029B091,2-3 facades house,12
44029_UNKNOWN,2-3 facades house,8
44034A000,2-3 facades house,101
44034A01-,2-3 facades house,100
44034A022,2-3 facades house,6
44034A033,2-3 facades house,2
44034A044,2-3 facades house,55
44034A091,2-3 facades house,21
44034A10-,2-3 facades house,12
44034A190,2-3 facades house,6
44034A215,2-3 facades house,2
44034A316,2-3 facades house,109
44034B00-,2-3 facades house,66
44034B013,2-3 facades house,33
44034B099,2-3 facades house,28
44034B112,2-3 facades house,28
44034C00-,2-3 facades house,57
44034C091,2-3 facades house,26
44034C112,2-3 facades house,3
44034C213,2-3 facades house,15
44034D001,2-3 facades house,97
44034D010,2-3 facades house,11
44034D02-,2-3 facades house,5
44034D08-,2-3 facades house,2
44034D09-,2-3 facades house,8
44034D19-,2-3 facades house,17
44034_UNKNOWN,2-3 facades house,13
44036A00-,2-3 facades house,108
44036A01-,2-3 facades house,116
44036A022,2-3 facades house,102
44036A081,2-3 facades house,4
44036A091,2-3 facades house,14
44036A102,2-3 facades house,26
44036A29-,2-3 facades house,2
44036B00-,2-3 facades house,38
44036B012,2-3 facades house,8
44036B023,2-3 facades house,1
44036B091,2-3 facades house,4
44036_UNKNOWN,2-3 facades house,14
44040A001,2-3 facades house,141
44040A022,2-3 facades house,241
44040A033,2-3 facades house,79
44040A082,2-3 facades house,1
44040A091,2-3 facades house,1
44040A101,2-3 facades house,213
44040A122,2-3 facades house,128
44040A133,2-3 facades house,32
44040A1AP,2-3 facades house,14
44040A200,2-3 facades house,15
44040A213,2-3 facades house,14
44040B00-,2-3 facades house,57
44040B082,2-3 facades house,1
44040B091,2-3 facades house,13
44040_UNKNOWN,2-3 facades house,11
44043A000,2-3 facades house,436
44043A02-,2-3 facades house,167
44043A081,2-3 facades house,6
44043A083,2-3 facades house,3
44043A0MA,2-3 facades house,8
44043A0SA,2-3 facades house,11
44043A112,2-3 facades house,93
44043A191,2-3 facades house,9
44043A201,2-3 facades house,317
44043A21-,2-3 facades house,279
44043A212,2-3 facades house,97
44043A302,2-3 facades house,5
44043A3MB,2-3 facades house,1
44043A3PB,2-3 facades house,6
44043B00-,2-3 facades house,62
44043B012,2-3 facades house,6
44043B091,2-3 facades house,30
44043C000,2-3 facades house,1
44043C01-,2-3 facades house,11
44043C090,2-3 facades house,7
44043D00-,2-3 facades house,26
44043D012,2-3 facades house,11
44043D091,2-3 facades house,12
44043E00-,2-3 facades house,57
44043E09-,2-3 facades house,10
44043_UNKNOWN,2-3 facades house,37
44045A001,2-3 facades house,175
44045A02-,2-3 facades house,102
44045A042,2-3 facades house,56
44045A08-,2-3 facades house,7
44045A09-,2-3 facades house,3
44045A101,2-3 facades house,20
44045A20-,2-3 facades house,34
44045A29-,2-3 facades house,3
44045A38-,2-3 facades house,11
44045A39-,2-3 facades house,18
44045_UNKNOWN,2-3 facades house,16
44048A00-,2-3 facades house,87
44048A01-,2-3 facades house,9
44048A072,2-3 facades house,1
44048A08-,2-3 facades house,33
44048A091,2-3 facades house,40
44048A10-,2-3 facades house,27
44048A29-,2-3 facades house,4
44048B000,2-3 facades house,89
44048B01-,2-3 facades house,10
44048B02-,2-3 facades house,9
44048B033,2-3 facades house,1
44048B044,2-3 facades house,62
44048B090,2-3 facades house,6
44048B0AJ,2-3 facades house,16
44048B172,2-3 facades house,9
44048B285,2-3 facades house,9
44048_UNKNOWN,2-3 facades house,15
44049A001,2-3 facades house,27
44049A011,2-3 facades house,25
44049A022,2-3 facades house,53
44049A08-,2-3 facades house,3
44049A090,2-3 facades house,8
44049A282,2-3 facades house,6
44049B00-,2-3 facades house,5
44049B09-,2-3 facades house,11
44049C00-,2-3 facades house,31
44049C012,2-3 facades house,21
44049C091,2-3 facades house,5
44049C10-,2-3 facades house,7
44049D00-,2-3 facades house,44
44049D082,2-3 facades house,3
44049D091,2-3 facades house,4
44049D19-,2-3 facades house,4
44049E001,2-3 facades house,56
44049E01-,2-3 facades house,3
44049E022,2-3 facades house,26
44049E033,2-3 facades house,32
44049E08-,2-3 facades house,9
44049E09-,2-3 facades house,10
44049F00-,2-3 facades house,37
44049F012,2-3 facades house,1
44049F091,2-3 facades house,14
44049_UNKNOWN,2-3 facades house,15
44052A00-,2-3 facades house,67
44052A01-,2-3 facades house,16
44052A09-,2-3 facades house,22
44052A10-,2-3 facades house,28
44052A19-,2-3 facades house,4
44052B00-,2-3 facades house,115
44052B08-,2-3 facades house,17
44052B09-,2-3 facades house,25
44052B18-,2-3 facades house,21
44052B19-,2-3 facades house,36
44052B28-,2-3 facades house,15
44052B29-,2-3 facades house,10
44052B38-,2-3 facades house,8
44052C001,2-3 facades house,46
44052C012,2-3 facades house,54
44052C022,2-3 facades house,1
44052C091,2-3 facades house,38
44052C19-,2-3 facades house,2
44052C21-,2-3 facades house,3
44052D00-,2-3 facades house,36
44052D002,2-3 facades house,11
44052D091,2-3 facades house,10
44052E002,2-3 facades house,22
44052E091,2-3 facades house,14
44052F00-,2-3 facades house,48
44052F09-,2-3 facades house,9
44052_UNKNOWN,2-3 facades house,27
44064A00-,2-3 facades house,45
44064A01-,2-3 facades house,14
44064A02-,2-3 facades house,108
44064A03-,2-3 facades house,1
44064A04-,2-3 facades house,9
44064A052,2-3 facades house,28
44064A081,2-3 facades house,2
44064A09-,2-3 facades house,1
44064A10-,2-3 facades house,4
44064B00-,2-3 facades house,7
44064B01-,2-3 facades house,3
44064B02-,2-3 facades house,28
44064B032,2-3 facades house,11
44064B081,2-3 facades house,1
44064_UNKNOWN,2-3 facades house,6
44072A001,2-3 facades house,241
44072A012,2-3 facades house,86
44072A02-,2-3 facades house,15
44072A03-,2-3 facades house,18
44072A043,2-3 facades house,75
44072A09-,2-3 facades house,46
44072A112,2-3 facades house,41
44072A191,2-3 facades house,1
44072A31-,2-3 facades house,62
44072A32-,2-3 facades house,53
44072_UNKNOWN,2-3 facades house,17
44073A000,2-3 facades house,146
44073A01-,2-3 facades house,28
44073A02-,2-3 facades house,16
44073A03-,2-3 facades house,19
44073A04-,2-3 facades house,57
44073A053,2-3 facades house,67
44073A091,2-3 facades house,3
44073A0AA,2-3 facades house,18
44073A0PA,2-3 facades house,22
44073A100,2-3 facades house,30
44073A114,2-3 facades house,11
44073A190,2-3 facades house,8
44073_UNKNOWN,2-3 facades house,6
44080A001,2-3 facades house,161
44080A022,2-3 facades house,5
44080A033,2-3 facades house,65
44080A042,2-3 facades house,5
44080A091,2-3 facades house,17
44080A10-,2-3 facades house,60
44080A193,2-3 facades house,22
44080A29-,2-3 facades house,1
44080B00-,2-3 facades house,8
44080B012,2-3 facades house,7
44080C000,2-3 facades house,18
44080C090,2-3 facades house,9
44080_UNKNOWN,2-3 facades house,11
44081A00-,2-3 facades house,90
44081A01-,2-3 facades house,218
44081A022,2-3 facades house,25
44081A033,2-3 facades house,3
44081A044,2-3 facades house,12
44081A055,2-3 facades house,38
44081A091,2-3 facades house,16
44081A176,2-3 facades house,4
44081B001,2-3 facades house,74
44081B012,2-3 facades house,23
44081B023,2-3 facades house,24
44081B032,2-3 facades house,53
44081B091,2-3 facades house,12
44081C00-,2-3 facades house,47
44081C01-,2-3 facades house,82
44081C022,2-3 facades house,5
44081C032,2-3 facades house,7
44081C091,2-3 facades house,13
44081C193,2-3 facades house,1
44081_UNKNOWN,2-3 facades house,14
44083_UNKNOWN,2-3 facades house,7
44084_UNKNOWN,2-3 facades house,4
44085_UNKNOWN,2-3 facades house,7
45017A001,2-3 facades house,118
45017A01-,2-3 facades house,12
45017A022,2-3 facades house,27
45017A09-,2-3 facades house,8
45017A20-,2-3 facades house,7
45017A29-,2-3 facades house,2
45017A30-,2-3 facades house,2
45017A39-,2-3 facades house,3
45017A40-,2-3 facades house,34
45017A591,2-3 facades house,9
45017B011,2-3 facades house,16
45017B082,2-3 facades house,6
45017C00-,2-3 facades house,7
45017C08-,2-3 facades house,10
45017C09-,2-3 facades house,11
45017D00-,2-3 facades house,6
45017D08-,2-3 facades house,3
45017D09-,2-3 facades house,2
45017_UNKNOWN,2-3 facades house,12
45035A001,2-3 facades house,46
45035A011,2-3 facades house,195
45035A021,2-3 facades house,98
45035A022,2-3 facades house,30
45035A030,2-3 facades house,165
45035A042,2-3 facades house,112
45035A101,2-3 facades house,79
45035A110,2-3 facades house,169
45035A201,2-3 facades house,117
45035A212,2-3 facades house,45
45035A294,2-3 facades house,7
45035A30-,2-3 facades house,29
45035A312,2-3 facades house,16
45035A391,2-3 facades house,2
45035A40-,2-3 facades house,14
45035A410,2-3 facades house,74
45035A49-,2-3 facades house,3
45035A50-,2-3 facades house,88
45035A51-,2-3 facades house,95
45035A59-,2-3 facades house,3
45035A601,2-3 facades house,118
45035A61-,2-3 facades house,148
45035A620,2-3 facades house,13
45035A642,2-3 facades house,40
45035A673,2-3 facades house,2
45035A69-,2-3 facades house,1
45035A701,2-3 facades house,125
45035A702,2-3 facades house,44
45035A711,2-3 facades house,133
45035A732,2-3 facades house,111
45035A790,2-3 facades house,17
45035A892,2-3 facades house,2
45035B00-,2-3 facades house,18
45035B010,2-3 facades house,15
45035B09-,2-3 facades house,4
45035C00-,2-3 facades house,27
45035C091,2-3 facades house,5
45035D000,2-3 facades house,25
45035D08-,2-3 facades house,18
45035D09-,2-3 facades house,28
45035D19-,2-3 facades house,2
45035E00-,2-3 facades house,25
45035E01-,2-3 facades house,1
45035E091,2-3 facades house,1
45035E192,2-3 facades house,1
45035E1MA,2-3 facades house,5
45035E1PA,2-3 facades house,5
45035F002,2-3 facades house,2
45035F091,2-3 facades house,12
45035_UNKNOWN,2-3 facades house,42
45041A00-,2-3 facades house,158
45041A011,2-3 facades house,132
45041A02-,2-3 facades house,213
45041A03-,2-3 facades house,207
45041A04-,2-3 facades house,147
45041A051,2-3 facades house,315
45041A072,2-3 facades house,2
45041A101,2-3 facades house,88
45041A12-,2-3 facades house,178
45041A123,2-3 facades house,166
45041A192,2-3 facades house,7
45041A29-,2-3 facades house,5
45041A30-,2-3 facades house,232
45041A312,2-3 facades house,45
45041A321,2-3 facades house,101
45041A323,2-3 facades house,24
45041A331,2-3 facades house,24
45041A340,2-3 facades house,174
45041A350,2-3 facades house,129
45041A392,2-3 facades house,14
45041A400,2-3 facades house,74
45041A49-,2-3 facades house,48
45041A50-,2-3 facades house,37
45041A51-,2-3 facades house,96
45041A582,2-3 facades house,3
45041A591,2-3 facades house,16
45041A60-,2-3 facades house,173
45041A61-,2-3 facades house,102
45041A620,2-3 facades house,64
45041A69-,2-3 facades house,18
45041A70-,2-3 facades house,63
45041A712,2-3 facades house,5
45041A723,2-3 facades house,29
45041A813,2-3 facades house,3
45041A824,2-3 facades house,4
45041_UNKNOWN,2-3 facades house,35
45057A000,2-3 facades house,87
45057A01-,2-3 facades house,107
45057A020,2-3 facades house,98
45057A0PN,2-3 facades house,13
45057B001,2-3 facades house,34
45057B012,2-3 facades house,7
45057B09-,2-3 facades house,15
45057C00-,2-3 facades house,23
45057C091,2-3 facades house,3
45057C112,2-3 facades house,9
45057C191,2-3 facades house,9
45057C29-,2-3 facades house,13
45057_UNKNOWN,2-3 facades house,15
45059A00-,2-3 facades house,130
45059A01-,2-3 facades house,81
45059A10-,2-3 facades house,129
45059A112,2-3 facades house,18
45059A191,2-3 facades house,27
45059A20-,2-3 facades house,125
45059A212,2-3 facades house,62
45059A22-,2-3 facades house,54
45059A281,2-3 facades house,4
45059A29-,2-3 facades house,44
45059B00-,2-3 facades house,18
45059B010,2-3 facades house,20
45059B080,2-3 facades house,45
45059B09-,2-3 facades house,4
45059C00-,2-3 facades house,6
45059C082,2-3 facades house,7
45059C091,2-3 facades house,26
45059D00-,2-3 facades house,40
45059D023,2-3 facades house,1
45059D082,2-3 facades house,26
45059D18-,2-3 facades house,2
45059E00-,2-3 facades house,25
45059E012,2-3 facades house,6
45059E081,2-3 facades house,3
45059E09-,2-3 facades house,30
45059E191,2-3 facades house,7
45059E280,2-3 facades house,6
45059E291,2-3 facades house,11
45059F00-,2-3 facades house,25
45059F091,2-3 facades house,10
45059G00-,2-3 facades house,25
45059G01-,2-3 facades house,18
45059G09-,2-3 facades house,23
45059_UNKNOWN,2-3 facades house,14
45060A00-,2-3 facades house,101
45060A010,2-3 facades house,56
45060A022,2-3 facades house,27
45060A033,2-3 facades house,1
45060A074,2-3 facades house,17
45060A085,2-3 facades house,16
45060A091,2-3 facades house,12
45060B001,2-3 facades house,163
45060B010,2-3 facades house,13
45060B02-,2-3 facades house,24
45060B032,2-3 facades house,22
45060B073,2-3 facades house,1
45060B09-,2-3 facades house,3
45060C00-,2-3 facades house,5
45060C01-,2-3 facades house,9
45060C09-,2-3 facades house,10
45060D00-,2-3 facades house,7
45060D091,2-3 facades house,10
45060_UNKNOWN,2-3 facades house,15
45061A00-,2-3 facades house,81
45061A01-,2-3 facades house,17
45061A022,2-3 facades house,8
45061A091,2-3 facades house,15
45061B00-,2-3 facades house,41
45061B010,2-3 facades house,3
45061B080,2-3 facades house,11
45061B09-,2-3 facades house,7
45061C002,2-3 facades house,4
45061C091,2-3 facades house,3
45061C800,2-3 facades house,14
45061C813,2-3 facades house,12
45061C891,2-3 facades house,7
45061D000,2-3 facades house,15
45061D080,2-3 facades house,9
45061D112,2-3 facades house,29
45061_UNKNOWN,2-3 facades house,5
45062A00-,2-3 facades house,20
45062A01-,2-3 facades house,2
45062A02-,2-3 facades house,7
45062A08-,2-3 facades house,2
45062A09-,2-3 facades house,21
45062B00-,2-3 facades house,9
45062B09-,2-3 facades house,11
45062_UNKNOWN,2-3 facades house,5
45063A00-,2-3 facades house,25
45063A01-,2-3 facades house,8
45063A08-,2-3 facades house,12
45063A09-,2-3 facades house,7
45063A100,2-3 facades house,45
45063A112,2-3 facades house,9
45063A18-,2-3 facades house,12
45063A191,2-3 facades house,20
45063B00-,2-3 facades house,12
45063B08-,2-3 facades house,4
45063B09-,2-3 facades house,12
45063C00-,2-3 facades house,44
45063C099,2-3 facades house,36
45063C10-,2-3 facades house,27
45063C19-,2-3 facades house,4
45063D000,2-3 facades house,30
45063D01-,2-3 facades house,31
45063D090,2-3 facades house,40
45063D19-,2-3 facades house,26
45063_UNKNOWN,2-3 facades house,10
45064A00-,2-3 facades house,24
45064A01-,2-3 facades house,6
45064A02-,2-3 facades house,14
45064A08-,2-3 facades house,8
45064A09-,2-3 facades house,7
45064A102,2-3 facades house,12
45064A191,2-3 facades house,1
45064B00-,2-3 facades house,25
45064B01-,2-3 facades house,5
45064B09-,2-3 facades house,20
45064B112,2-3 facades house,13
45064B191,2-3 facades house,2
45064C00-,2-3 facades house,7
45064C09-,2-3 facades house,8
45064D00-,2-3 facades house,37
45064D09-,2-3 facades house,18
45064D19-,2-3 facades house,13
45064_UNKNOWN,2-3 facades house,9
45065A00-,2-3 facades house,51
45065A01-,2-3 facades house,34
45065A08-,2-3 facades house,22
