CD_STAT_SECTOR,CD_YEAR,MS_P10
11002Q04-,2023,198000.0
11002Q04-,2023,198000.0
11002Q04-,2023,139900.0
11002Q10-,2023,202000.0
11002Q10-,2023,202000.0
11002Q10-,2023,150000.0
11002Q11-,2023,175000.0
11002Q11-,2023,175000.0
11002Q12-,2023,205000.0
11002Q12-,2023,205000.0
11002Q12-,2023,145000.0
11002Q13-,2023,208000.0
11002Q13-,2023,208000.0
11002Q13-,2023,120000.0
11002Q14-,2023,212000.0
11002Q14-,2023,212000.0
11002Q201,2023,245000.0
11002Q201,2023,245000.0
11002Q201,2023,150000.0
11002Q212,2023,149000.0
11002Q233,2023,165000.0
11002Q242,2023,147500.0
11002R01-,2023,155000.0
11002R03-,2023,220000.0
11002R03-,2023,220000.0
11002R03-,2023,142000.0
11002R05-,2023,211000.0
11002R05-,2023,211000.0
11002R101,2023,180000.0
11002R101,2023,180000.0
11002R101,2023,100000.0
11002R110,2023,140000.0
11002R12-,2023,185000.0
11002R12-,2023,185000.0
11002R13-,2023,174000.0
11002R13-,2023,174000.0
11002R13-,2023,138000.0
11002R180,2023,117000.0
11002R20-,2023,155000.0
11002R21-,2023,152000.0
11002R22-,2023,129000.0
11002R23-,2023,162500.0
11002R24-,2023,145000.0
11002R31-,2023,150000.0
11002R32-,2023,150000.0
11002R33-,2023,165000.0
11002R35-,2023,157500.0
11002R401,2023,275000.0
11002R401,2023,275000.0
11002R41-,2023,265000.0
11002R41-,2023,265000.0
11002R43-,2023,162000.0
11002R44-,2023,235000.0
11002R44-,2023,235000.0
11002R44-,2023,170000.0
11002S00-,2023,150000.0
11002S01-,2023,134500.0
11002S02-,2023,175000.0
11002S02-,2023,175000.0
11002S02-,2023,140000.0
11002S03-,2023,166250.0
11002S04-,2023,101000.0
11002S05-,2023,115000.0
11002S10-,2023,151500.0
11002S11-,2023,141500.0
11002S12-,2023,137000.0
11002S20-,2023,136000.0
11002S2MJ,2023,126000.0
11002S30-,2023,205000.0
11002S30-,2023,205000.0
11002S31-,2023,149000.0
11002S31-,2023,149000.0
11002S41-,2023,157500.0
11002S42-,2023,125000.0
11002T00-,2023,217000.0
11002T00-,2023,217000.0
11002T01-,2023,212500.0
11002T01-,2023,212500.0
11002T03-,2023,231000.0
11002T03-,2023,231000.0
11002T04-,2023,172500.0
11002T05-,2023,225000.0
11002T05-,2023,225000.0
11002T05-,2023,258000.0
11002T10-,2023,400000.0
11002T10-,2023,400000.0
11002T10-,2023,155000.0
11002T111,2023,165000.0
11002T12-,2023,180000.0
11002T13-,2023,200000.0
11002T14-,2023,193000.0
11002T20-,2023,155000.0
11002T23-,2023,237000.0
11002T23-,2023,237000.0
11002T412,2023,210000.0
11002T42-,2023,215000.0
11002U00-,2023,227000.0
11002U00-,2023,227000.0
11002U00-,2023,178000.0
11002U01-,2023,215000.0
11002U01-,2023,215000.0
11002U03-,2023,255000.0
11002U03-,2023,255000.0
11002U10-,2023,162000.0
11002U20-,2023,198000.0
11002U20-,2023,198000.0
11002U20-,2023,165000.0
11002U21-,2023,225000.0
11002U21-,2023,225000.0
11002U21-,2023,175000.0
11002U30-,2023,192500.0
11002U33-,2023,178000.0
11002U40-,2023,276000.0
11002U40-,2023,276000.0
11002V01-,2023,180000.0
11002V01-,2023,180000.0
11002V05-,2023,195000.0
11002V05-,2023,195000.0
11002V10-,2023,193000.0
11002V10-,2023,193000.0
11002V10-,2023,166500.0
11002V11-,2023,115000.0
11002V12-,2023,140000.0
11002V13-,2023,170000.0
11002V13-,2023,170000.0
11002V14-,2023,151000.0
11002V14-,2023,151000.0
11002V20-,2023,233000.0
11002V20-,2023,233000.0
11002V23-,2023,204000.0
11002V23-,2023,204000.0
11002V301,2023,165000.0
11002V301,2023,165000.0
11004A220,2023,210000.0
11005A00-,2023,145000.0
11005A01-,2023,170000.0
11005A01-,2023,170000.0
11005A03-,2023,171000.0
11005A04-,2023,94500.0
11005A04-,2023,94500.0
11005A211,2023,250000.0
11005A211,2023,250000.0
11005A30-,2023,245000.0
11005A30-,2023,245000.0
11007A03-,2023,175000.0
11007A04-,2023,245000.0
11007A04-,2023,245000.0
11007A04-,2023,190000.0
11008A00-,2023,224500.0
11008A01-,2023,195000.0
11008A020,2023,235000.0
11008A020,2023,235000.0
11008A020,2023,229000.0
11008A03-,2023,305000.0
11008A03-,2023,314500.0
11008A04-,2023,297000.0
11008A04-,2023,310000.0
11008A04-,2023,240000.0
11008A0BJ,2023,240000.0
11008A11-,2023,329000.0
11008A20-,2023,290000.0
11008A20-,2023,295000.0
11008A21-,2023,269000.0
11008A21-,2023,274500.0
11008A40-,2023,305000.0
11008A40-,2023,310000.0
11008A49-,2023,359000.0
11008A510,2023,620000.0
11008A510,2023,620000.0
11009A000,2023,195000.0
11009A20-,2023,185000.0
11009A20-,2023,185000.0
11009A222,2023,340500.0
11009A222,2023,380000.0
11009A5AA,2023,225000.0
11009A5AA,2023,219000.0
11009C01-,2023,250000.0
11009C01-,2023,260000.0
11009C020,2023,300000.0
11009C03-,2023,220000.0
11013A00-,2023,240000.0
11013A00-,2023,240000.0
11013A01-,2023,170000.0
11013A02-,2023,193000.0
11013A101,2023,325000.0
11013A101,2023,325000.0
11013A142,2023,308500.0
11013A142,2023,327000.0
11013A20-,2023,286000.0
11013A20-,2023,286000.0
11016A042,2023,205000.0
11016A501,2023,275000.0
11016A501,2023,295000.0
11018A021,2023,185000.0
11018A021,2023,185000.0
11018A101,2023,125000.0
11018A101,2023,125000.0
11021A00-,2023,225000.0
11021A00-,2023,250000.0
11021A062,2023,295000.0
11022A21-,2023,429000.0
11022A21-,2023,410000.0
11023A00-,2023,225000.0
11023A00-,2023,225000.0
11023A00-,2023,180000.0
11023A02-,2023,320000.0
11023A02-,2023,125000.0
11023A03-,2023,230000.0
11023A03-,2023,230000.0
11023A10-,2023,180000.0
11023A200,2023,440000.0
11023A200,2023,440000.0
11023B32-,2023,390000.0
11023B32-,2023,390000.0
11023B330,2023,175000.0
11023B40-,2023,275000.0
11024A00-,2023,188000.0
11024A00-,2023,189000.0
11024A00-,2023,229000.0
11024A01-,2023,290000.0
11024A04-,2023,315000.0
11024A220,2023,305000.0
11029A00-,2023,279000.0
11029A00-,2023,279000.0
11029A00-,2023,165000.0
11029A02-,2023,289000.0
11029A02-,2023,289000.0
11029A11-,2023,265000.0
11029A11-,2023,265000.0
11029A12-,2023,307500.0
11029A12-,2023,307500.0
11029A201,2023,280000.0
11029A201,2023,280000.0
11029A201,2023,153000.0
11029A211,2023,325000.0
11029A242,2023,205500.0
11030A00-,2023,190000.0
11030A00-,2023,190000.0
11030A00-,2023,135000.0
11030A01-,2023,170000.0
11030A01-,2023,170000.0
11030A02-,2023,150000.0
11030A02-,2023,150000.0
11030A03-,2023,140000.0
11030A03-,2023,140000.0
11030A10-,2023,95000.0
11030A10-,2023,95000.0
11035B00-,2023,290000.0
11037A02-,2023,149900.0
11037A02-,2023,149900.0
11037C100,2023,212500.0
11037C100,2023,240000.0
11038A000,2023,180000.0
11038A000,2023,180000.0
11038A010,2023,177500.0
11038A010,2023,180000.0
11039A00-,2023,300000.0
11039A010,2023,300000.0
11039A010,2023,300000.0
11039A04-,2023,305000.0
11039A21-,2023,12000.0
11039A21-,2023,12000.0
11039B02-,2023,432000.0
11039B02-,2023,432000.0
11040A00-,2023,170000.0
11040A01-,2023,215000.0
11040A01-,2023,215000.0
11040A03-,2023,215000.0
11040A03-,2023,215000.0
11040A03-,2023,190000.0
11040A040,2023,202500.0
11040A040,2023,210000.0
11040A050,2023,260000.0
11040A050,2023,260000.0
11040A060,2023,230000.0
11040A060,2023,230000.0
11040A10-,2023,258000.0
11040A10-,2023,258000.0
11040A11-,2023,530000.0
11040A11-,2023,500000.0
11040A201,2023,216000.0
11040A201,2023,216000.0
11040A201,2023,177000.0
11040A253,2023,207000.0
11040A253,2023,207000.0
11044A001,2023,220000.0
11044A001,2023,220000.0
11044A001,2023,179000.0
11044A032,2023,175000.0
11044A032,2023,175000.0
11044A042,2023,299000.0
11044B001,2023,163500.0
11044B001,2023,163500.0
11044B022,2023,276500.0
11044B022,2023,276500.0
11044B022,2023,175000.0
11050A000,2023,204000.0
11050A000,2023,204000.0
11050A000,2023,240000.0
11052A02-,2023,190000.0
11052A02-,2023,310000.0
11052A041,2023,305000.0
11052A100,2023,253000.0
11052A100,2023,270000.0
11055A10-,2023,255500.0
11055A224,2023,270000.0
11055B110,2023,355000.0
11055B110,2023,204783.0
11056A220,2023,215000.0
11056A220,2023,215000.0
11056B00-,2023,185000.0
11056B00-,2023,185000.0
11056B00-,2023,214000.0
11056B01-,2023,175000.0
11056B01-,2023,175000.0
11056B02-,2023,215000.0
11056B02-,2023,215000.0
11057A00-,2023,190000.0
12002A012,2023,190000.0
12002A012,2023,190000.0
12002A300,2023,166000.0
12005A000,2023,210000.0
12005A000,2023,210000.0
12005A02-,2023,285000.0
12005B01-,2023,249000.0
12007A001,2023,200000.0
12007A001,2023,200000.0
12007A001,2023,235000.0
12007A021,2023,192500.0
12009A000,2023,165000.0
12009A000,2023,167500.0
12009A200,2023,235000.0
12009A200,2023,235000.0
12009A200,2023,150000.0
12014A391,2023,183000.0
12014A391,2023,183000.0
12014F091,2023,100000.0
12014F091,2023,100000.0
12021A00-,2023,120000.0
12021A00-,2023,120000.0
12021A02-,2023,155000.0
12021A02-,2023,155000.0
12021A02-,2023,154500.0
12021A03-,2023,137500.0
12021A03-,2023,137500.0
12021A03-,2023,180000.0
12021A101,2023,200000.0
12021A101,2023,200000.0
12021A101,2023,145000.0
12021A200,2023,217500.0
12021A200,2023,217500.0
12021A200,2023,202000.0
12021A301,2023,165000.0
12021A301,2023,165000.0
12021A301,2023,210000.0
12021A40-,2023,160000.0
12021A40-,2023,165000.0
12025A02-,2023,180000.0
12025A06-,2023,200000.0
12025A06-,2023,200000.0
12025A06-,2023,130000.0
12025A10-,2023,132000.0
12025A11-,2023,182500.0
12025A12-,2023,225000.0
12025A12-,2023,225000.0
12025A20-,2023,191000.0
12025A20-,2023,191000.0
12025A21-,2023,218000.0
12025A21-,2023,218000.0
12025A22-,2023,185000.0
12025A22-,2023,185000.0
12025A301,2023,185000.0
12025A301,2023,185000.0
12025A332,2023,200000.0
12025A332,2023,200000.0
12025A401,2023,235000.0
12025A401,2023,235000.0
12025A401,2023,217500.0
12025A42-,2023,230000.0
12025A42-,2023,230000.0
12025A462,2023,152000.0
12025A462,2023,152000.0
12025A50-,2023,198000.0
12025A50-,2023,198000.0
12025A521,2023,160000.0
12025A521,2023,160000.0
12025A620,2023,201000.0
12025A620,2023,201000.0
12025A620,2023,156000.0
12025A662,2023,220000.0
12025A662,2023,204500.0
12025A690,2023,289000.0
12025A70-,2023,170000.0
12025A70-,2023,170000.0
12025A912,2023,140000.0
12025A921,2023,206000.0
12025A921,2023,206000.0
12025A921,2023,199000.0
12025A942,2023,170000.0
12025A942,2023,170000.0
12025F00-,2023,140000.0
12026A01-,2023,180000.0
12026A040,2023,235000.0
12026A040,2023,245000.0
12026A040,2023,178000.0
12026A111,2023,185500.0
12026A122,2023,230000.0
12026A122,2023,245000.0
12026C000,2023,179000.0
12026C000,2023,179000.0
12026C10-,2023,160000.0
12026C112,2023,230000.0
12029A00-,2023,185000.0
12029A00-,2023,192000.0
12029A00-,2023,213500.0
12035A110,2023,204500.0
12035A200,2023,200000.0
12035A200,2023,200000.0
12040A01-,2023,193000.0
12040A01-,2023,193000.0
12040A411,2023,160000.0
12040A411,2023,160000.0
12040A422,2023,196000.0
12040A422,2023,203000.0
12040A512,2023,131000.0
12040A512,2023,131000.0
12040A512,2023,190000.0
12040C000,2023,205000.0
12040C000,2023,205000.0
13001A01-,2023,179000.0
13001A230,2023,165000.0
13003A101,2023,225000.0
13003A101,2023,225000.0
13004A101,2023,225000.0
13004A101,2023,159000.0
13008A030,2023,210000.0
13008A030,2023,207500.0
13008A030,2023,169000.0
13008A811,2023,192500.0
13008A900,2023,176500.0
13011A02-,2023,195000.0
13011A02-,2023,195000.0
13011A03-,2023,180000.0
13011A040,2023,175000.0
13011A100,2023,136667.0
13011A100,2023,180000.0
13011A200,2023,273500.0
13012A000,2023,190000.0
13012A000,2023,199900.0
13016A000,2023,265000.0
13016A01-,2023,215000.0
13025A00-,2023,125000.0
13025A01-,2023,160000.0
13025A03-,2023,179000.0
13025A30-,2023,162000.0
13025A30-,2023,170000.0
13025A50-,2023,200000.0
13025A50-,2023,200000.0
13025A60-,2023,179000.0
13025A700,2023,209000.0
13029A000,2023,235000.0
13031A000,2023,230000.0
13031A033,2023,270000.0
13031A033,2023,270000.0
13031A122,2023,380000.0
13031A122,2023,380000.0
13035A00-,2023,188000.0
13035A020,2023,187500.0
13036A000,2023,175000.0
13040A000,2023,150000.0
13040A000,2023,150000.0
13040A000,2023,150000.0
13040A021,2023,212000.0
13040A021,2023,195000.0
13040A031,2023,138000.0
13040A042,2023,130000.0
13040A051,2023,140000.0
13040A051,2023,140000.0
13040A100,2023,225000.0
13040A100,2023,237500.0
13040A112,2023,155000.0
13040A50-,2023,135000.0
13040A50-,2023,135000.0
13040A601,2023,145000.0
13040A613,2023,170000.0
13040A613,2023,170000.0
13040A613,2023,124000.0
13040A622,2023,145000.0
13040A700,2023,152000.0
13040A700,2023,159000.0
13040A700,2023,173000.0
13040A714,2023,195000.0
13040A714,2023,195000.0
13040A721,2023,164500.0
13040A721,2023,164500.0
13044A000,2023,245000.0
13044A000,2023,195000.0
13046A01-,2023,290000.0
13046A11-,2023,285000.0
21001A011,2023,150000.0
21001A120,2023,138000.0
21001A32-,2023,120000.0
21001A41-,2023,125000.0
21001A43-,2023,140000.0
21001A503,2023,135000.0
21001A51-,2023,144000.0
21001A552,2023,107000.0
21001A81-,2023,130000.0
21001A84-,2023,125000.0
21001A941,2023,155000.0
21001B21-,2023,135000.0
21001B25-,2023,110000.0
21002A21-,2023,165000.0
21002A43-,2023,235000.0
21003A02-,2023,155000.0
21003A10-,2023,125000.0
21003A312,2023,336000.0
21003A312,2023,336000.0
21004A02-,2023,139000.0
21004A20-,2023,182000.0
21004A21-,2023,150000.0
21004A23-,2023,165000.0
21004A24-,2023,160000.0
21004A25-,2023,189800.0
21004A32-,2023,119000.0
21004A33-,2023,182000.0
21004A35-,2023,168000.0
21004A811,2023,137500.0
21004A822,2023,192000.0
21004B2MJ,2023,180000.0
21004B421,2023,150000.0
21004B43-,2023,215000.0
21004B44-,2023,177500.0
21004C54-,2023,180000.0
21004C552,2023,250000.0
21004C62-,2023,180000.0
21004C63-,2023,205000.0
21004D631,2023,279000.0
21004D672,2023,100000.0
21004E130,2023,155000.0
21004E14-,2023,139000.0
21004E201,2023,170000.0
21004E222,2023,124000.0
21004E72-,2023,162000.0
21004E73-,2023,169500.0
21004E74-,2023,150000.0
21004E81-,2023,170000.0
21004E83-,2023,150000.0
21004F522,2023,150000.0
21004F531,2023,155000.0
21004F91-,2023,145000.0
21004G30-,2023,183000.0
21004G30-,2023,183000.0
21005A00-,2023,168000.0
21005A01-,2023,165000.0
21005A02-,2023,175000.0
21005A042,2023,180000.0
21005A051,2023,193000.0
21005A10-,2023,193000.0
21005A11-,2023,180000.0
21005A12-,2023,154000.0
21005A14-,2023,150000.0
21005A20-,2023,180000.0
21005A311,2023,280000.0
21006A001,2023,150000.0
21006A011,2023,125000.0
21006A101,2023,110000.0
21006A22-,2023,174000.0
21006A23-,2023,130400.0
21006A403,2023,132000.0
21006A414,2023,153000.0
21007A071,2023,218000.0
21007A142,2023,113000.0
21007A21-,2023,203000.0
21007A239,2023,215000.0
21007A242,2023,135000.0
21007A50-,2023,149000.0
21007A52-,2023,205000.0
21007A53-,2023,142000.0
21007A60-,2023,136000.0
21007A61-,2023,150000.0
21007A70-,2023,200000.0
21007A72-,2023,175000.0
21007A73-,2023,226000.0
21008A10-,2023,165000.0
21008A20-,2023,150000.0
21008A21-,2023,175000.0
21008A240,2023,140000.0
21008A32-,2023,150000.0
21009A00-,2023,210000.0
21009A01-,2023,155000.0
21009A041,2023,175000.0
21009A111,2023,230000.0
21009A21-,2023,141750.0
21009A22-,2023,168000.0
21009A23-,2023,205000.0
21009A301,2023,225000.0
21009A33-,2023,242750.0
21009A40-,2023,175000.0
21009A41-,2023,100000.0
21009A42-,2023,318000.0
21009A44-,2023,255000.0
21009A451,2023,170000.0
21009A53-,2023,164000.0
21009A542,2023,130000.0
21009A612,2023,193750.0
21009A63-,2023,260000.0
21009A652,2023,272000.0
21009A73-,2023,166000.0
21009A82-,2023,230000.0
21010A00-,2023,154000.0
21010A01-,2023,142000.0
21010A02-,2023,100000.0
21010A03-,2023,143000.0
21010A04-,2023,120000.0
21010A05-,2023,140000.0
21010A10-,2023,130000.0
21010A111,2023,140500.0
21010A13-,2023,111000.0
21010A141,2023,175000.0
21010A1AJ,2023,210000.0
21010A21-,2023,147500.0
21011A01-,2023,100000.0
21011A10-,2023,150000.0
21011A11-,2023,153000.0
21011A12-,2023,160000.0
21011A20-,2023,175000.0
21012A141,2023,160000.0
21012A152,2023,81000.0
21012A20-,2023,143000.0
21012A23-,2023,125000.0
21012A24-,2023,140000.0
21012A26-,2023,125000.0
21012A30-,2023,160000.0
21012A50-,2023,158000.0
21012A511,2023,120000.0
21012A52-,2023,145000.0
21012A54-,2023,137500.0
21012A552,2023,155000.0
21012A60-,2023,173100.0
21012A62-,2023,120000.0
21012A822,2023,145000.0
21012A84-,2023,80000.0
21012A882,2023,163500.0
21013A02-,2023,135000.0
21013A052,2023,124500.0
21013A22-,2023,185000.0
21013A41-,2023,190000.0
21013A422,2023,139500.0
21014A00-,2023,129000.0
21014A03-,2023,115000.0
21014A05-,2023,135000.0
21015A00-,2023,166000.0
21015A12-,2023,150000.0
21015A152,2023,175000.0
21015A20-,2023,147000.0
21015A24-,2023,190000.0
21015A30-,2023,110000.0
21015A32-,2023,165000.0
21015A36-,2023,135000.0
21015A43-,2023,123250.0
21015A50-,2023,190000.0
21015A51-,2023,175000.0
21015A52-,2023,184000.0
21015A53-,2023,135000.0
21015A54-,2023,182000.0
21015A63-,2023,185000.0
21015A70-,2023,135000.0
21015A71-,2023,185000.0
21015A73-,2023,170500.0
21015A831,2023,133000.0
21016A00-,2023,175000.0
21016A01-,2023,291000.0
21016A01-,2023,291000.0
21016A01-,2023,208000.0
21016A02-,2023,210000.0
21016A03-,2023,196000.0
21016A05-,2023,200000.0
21016A111,2023,285000.0
21016A12-,2023,185000.0
21016A342,2023,850000.0
21016A342,2023,775000.0
21016A400,2023,305000.0
21016A400,2023,305000.0
21016A44-,2023,180000.0
21016A701,2023,45452.0
21016A80-,2023,245000.0
21016A81-,2023,150000.0
21016A82-,2023,200000.0
21016A831,2023,540000.0
21016A831,2023,157500.0
21016A85-,2023,199000.0
21016A901,2023,135000.0
21016A933,2023,180000.0
21017A212,2023,175000.0
21017A523,2023,195000.0
21017A624,2023,155000.0
21018A00-,2023,260000.0
21018A031,2023,195000.0
21018A04-,2023,229000.0
21018A21-,2023,155000.0
21018A22-,2023,300000.0
21018A30-,2023,108888.0
21018A311,2023,175000.0
21018A33-,2023,160000.0
21018A3MJ,2023,275000.0
21018A41-,2023,204000.0
21018A42-,2023,140000.0
21018A62-,2023,180000.0
21018A72-,2023,169600.0
21019A10-,2023,197000.0
21019A131,2023,340000.0
21019A14-,2023,141250.0
21019A32-,2023,200000.0
21019A33-,2023,180000.0
21019A40-,2023,435000.0
21019A40-,2023,435000.0
21019A42-,2023,289000.0
21019A52-,2023,220000.0
23002A400,2023,192000.0
23002A400,2023,192000.0
23002E000,2023,138000.0
23002E01-,2023,138000.0
23003A012,2023,276000.0
23003B02-,2023,490000.0
23003B02-,2023,470000.0
23003C081,2023,305000.0
23003D00-,2023,250000.0
23003D00-,2023,233000.0
23003E00-,2023,218800.0
23003E00-,2023,218800.0
23016A001,2023,281000.0
23016A001,2023,305000.0
23016A001,2023,174283.0
23016A011,2023,222500.0
23016A20-,2023,280000.0
23016C03-,2023,290500.0
23016C03-,2023,290500.0
23016C210,2023,361000.0
23025A223,2023,290000.0
23025A425,2023,300000.0
23025A425,2023,350000.0
23025B112,2023,300000.0
23025B112,2023,300000.0
23025B112,2023,197000.0
23025B133,2023,157000.0
23027A00-,2023,125000.0
23027A042,2023,206000.0
23027A100,2023,120000.0
23027A100,2023,120000.0
23027A100,2023,160128.0
23027A152,2023,220000.0
23027B01-,2023,235000.0
23027B01-,2023,235000.0
23027C01-,2023,226500.0
23027C01-,2023,226500.0
23027C08-,2023,220000.0
23027C08-,2023,230000.0
23033A011,2023,290000.0
23044A001,2023,169000.0
23044A001,2023,169000.0
23044A01-,2023,145000.0
23044A01-,2023,147500.0
23044A10-,2023,155000.0
23044A10-,2023,155000.0
23045A010,2023,220000.0
23050A011,2023,320000.0
23052A00-,2023,209250.0
23052A011,2023,210000.0
23052A032,2023,187000.0
23060A010,2023,259000.0
23060A010,2023,259000.0
23062A421,2023,545000.0
23062A421,2023,525000.0
23077A09-,2023,294000.0
23077A20-,2023,250000.0
23077A20-,2023,250000.0
23077A30-,2023,220000.0
23077A30-,2023,225000.0
23077A30-,2023,190000.0
23077A31-,2023,230000.0
23077A31-,2023,230000.0
23077E00-,2023,173000.0
23077E00-,2023,173000.0
23086C000,2023,194000.0
23086C000,2023,194000.0
23086C10-,2023,120000.0
23086C10-,2023,142500.0
23088A01-,2023,190000.0
23088A200,2023,195000.0
23088A200,2023,195000.0
23088A211,2023,280000.0
23088A230,2023,160000.0
23088A301,2023,297500.0
23088A301,2023,310000.0
23088A40-,2023,280000.0
23088A40-,2023,280000.0
23088A422,2023,295000.0
23088A69-,2023,230000.0
23088A830,2023,255000.0
23088A830,2023,256000.0
23088A830,2023,205000.0
23088B000,2023,200000.0
23088B000,2023,200000.0
23094C041,2023,335000.0
23094C041,2023,365000.0
23094D222,2023,130000.0
23096B00-,2023,180000.0
23096D012,2023,330000.0
23097A102,2023,182500.0
23099A142,2023,425000.0
23099A211,2023,407900.0
23100A011,2023,154000.0
23101A02-,2023,230000.0
23101A02-,2023,230000.0
23101A030,2023,245000.0
23101A40-,2023,395000.0
23101A411,2023,246000.0
23102A11-,2023,190000.0
23103A03-,2023,256000.0
23103A20-,2023,515000.0
23103A20-,2023,416500.0
23105C001,2023,202500.0
23105C001,2023,215000.0
23105C01-,2023,239000.0
23105C01-,2023,249000.0
24001A00-,2023,170000.0
24001A122,2023,220000.0
24001A212,2023,239000.0
24001A231,2023,201000.0
24001A231,2023,203375.0
24001C091,2023,140000.0
24009A010,2023,259000.0
24020A003,2023,137000.0
24020A003,2023,137000.0
24020A02-,2023,166500.0
24020A02-,2023,175000.0
24020E000,2023,147500.0
24038A00-,2023,285000.0
24038A00-,2023,285000.0
24038A00-,2023,256000.0
24038A011,2023,319000.0
24041A000,2023,190000.0
24041A000,2023,190000.0
24048A000,2023,250000.0
24048A012,2023,285000.0
24048A012,2023,285000.0
24048A034,2023,507500.0
24048A034,2023,550000.0
24055D312,2023,472000.0
24055D312,2023,347500.0
24062A07-,2023,125000.0
24062A11-,2023,170000.0
24062A13-,2023,146000.0
24062A15-,2023,153500.0
24062A23-,2023,255000.0
24062A32-,2023,169000.0
24062A42-,2023,169000.0
24062A44-,2023,185000.0
24062A51-,2023,172000.0
24062A52-,2023,290000.0
24062A52-,2023,290000.0
24062A52-,2023,153000.0
24062A53-,2023,134000.0
24062A54-,2023,275000.0
24062A54-,2023,275000.0
24062A54-,2023,126500.0
24062B100,2023,222000.0
24062B100,2023,285000.0
24062C00-,2023,292200.0
24062C00-,2023,292200.0
24062C41-,2023,251500.0
24062C41-,2023,251500.0
24062C41-,2023,182500.0
24062C43-,2023,250000.0
24062C50-,2023,296000.0
24062C50-,2023,296000.0
24062C51-,2023,260000.0
24062D00-,2023,170000.0
24062D02-,2023,165000.0
24062D03-,2023,275000.0
24062D03-,2023,275000.0
24062D03-,2023,141000.0
24062D22-,2023,350000.0
24062D22-,2023,200000.0
24062D644,2023,107500.0
24062F40-,2023,250000.0
24062F40-,2023,250000.0
24066A09-,2023,290000.0
24104A042,2023,160000.0
24104A042,2023,160000.0
24107A00-,2023,133000.0
24107A01-,2023,100000.0
24107A01-,2023,100000.0
24107A03-,2023,175000.0
24107A03-,2023,175000.0
24107A05-,2023,32651.0
24107A10-,2023,130000.0
24107A10-,2023,130000.0
24107A333,2023,109000.0
24107A333,2023,109000.0
24107A40-,2023,151000.0
24107A40-,2023,151000.0
24109A21-,2023,200000.0
24109A21-,2023,204000.0
24109B01-,2023,165000.0
24109B09-,2023,80000.0
24109B09-,2023,80000.0
24134A012,2023,117000.0
24134B00-,2023,160000.0
24134B00-,2023,160000.0
24134D001,2023,210000.0
24134E00-,2023,170000.0
24134E00-,2023,170000.0
25005E001,2023,233000.0
25014A01-,2023,139000.0
25014A020,2023,235000.0
25014A812,2023,210000.0
25014A812,2023,210000.0
25014C00-,2023,215000.0
25018C112,2023,410000.0
25018C112,2023,410000.0
25048A02-,2023,120000.0
25048A02-,2023,120000.0
25048A02-,2023,115000.0
25072A02-,2023,95000.0
