CD_STAT_SECTOR,MS_P50 (MEDIAN_PRICE),CD_YEAR,CD_TYPE_FR
11005A04-,202500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11005A211,315000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11005A30-,287000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11007A04-,349500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A020,367500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A03-,490000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A04-,470000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A11-,415000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A20-,396500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A21-,472500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A40-,472500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A49-,535000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11008A510,1262500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009A000,360000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009A20-,415000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009A222,555000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009A5AA,352500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009C01-,408000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11009C020,447000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11013A00-,307000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11013A101,476500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11013A142,470000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
