CD_STAT_SECTOR,CD_YEAR,MS_P25
11002R41-,2013,220000.0
11002R43-,2013,139000.0
11002R44-,2013,172000.0
11002R44-,2013,172000.0
11002S00-,2013,162500.0
11002S00-,2013,162500.0
11002S00-,2013,80000.0
11002S01-,2013,129000.0
11002S01-,2013,129000.0
11002S01-,2013,83250.0
11002S02-,2013,103000.0
11002S02-,2013,103000.0
11002S02-,2013,104000.0
11002S03-,2013,70000.0
11002S04-,2013,156000.0
11002S04-,2013,156000.0
11002S04-,2013,80000.0
11002S05-,2013,55000.0
11002S10-,2013,105000.0
11002S11-,2013,97500.0
11002S12-,2013,114000.0
11002S30-,2013,141500.0
11002S30-,2013,141500.0
11002S31-,2013,130000.0
11002S31-,2013,130000.0
11002S42-,2013,107250.0
11002T00-,2013,144000.0
11002T00-,2013,144000.0
11002T02-,2013,95000.0
11002T03-,2013,180000.0
11002T03-,2013,180000.0
11002T04-,2013,122000.0
11002T10-,2013,150000.0
11002T111,2013,105000.0
11002T13-,2013,140000.0
11002T14-,2013,93600.0
11002T20-,2013,110000.0
11002T22-,2013,170000.0
11002T22-,2013,170000.0
11002T23-,2013,178000.0
11002T23-,2013,178000.0
11002T412,2013,159000.0
11002T42-,2013,145000.0
11002U00-,2013,135000.0
11002U01-,2013,147500.0
11002U03-,2013,155000.0
11002U03-,2013,155000.0
11002U10-,2013,132500.0
11002U11-,2013,328000.0
11002U20-,2013,170000.0
11002U20-,2013,170000.0
11002U20-,2013,110450.0
11002U21-,2013,170420.0
11002U21-,2013,170420.0
11002U30-,2013,155000.0
11002U33-,2013,150000.0
11002V00-,2013,88000.0
11002V01-,2013,160000.0
11002V01-,2013,160000.0
11002V01-,2013,95000.0
11002V05-,2013,147000.0
11002V05-,2013,147000.0
11002V10-,2013,125000.0
11002V10-,2013,125000.0
11002V10-,2013,132500.0
11002V11-,2013,145000.0
11002V11-,2013,145000.0
11002V11-,2013,90000.0
11002V13-,2013,152000.0
11002V13-,2013,152000.0
11002V14-,2013,135500.0
11002V14-,2013,135500.0
11002V301,2013,150000.0
11002V301,2013,150000.0
11002_UNKNOWN,2013,169000.0
11002_UNKNOWN,2013,170000.0
11002_UNKNOWN,2013,150000.0
11004A01-,2013,157125.0
11004_UNKNOWN,2013,217500.0
11005A00-,2013,90000.0
11005A01-,2013,100000.0
11005A01-,2013,100000.0
11005A04-,2013,85000.0
11005A04-,2013,85000.0
11005A211,2013,179000.0
11005A211,2013,180000.0
11005A30-,2013,139500.0
11005A30-,2013,139500.0
11007A03-,2013,160000.0
11007A03-,2013,160000.0
11007A03-,2013,150000.0
11007A04-,2013,250000.0
11007A04-,2013,250000.0
11007A04-,2013,130000.0
11008A020,2013,247500.0
11008A020,2013,250000.0
11008A020,2013,177500.0
11008A03-,2013,251000.0
11008A03-,2013,273000.0
11008A04-,2013,250000.0
11008A11-,2013,240000.0
11008A20-,2013,270000.0
11008A21-,2013,252000.0
11008A40-,2013,212000.0
11008A40-,2013,227500.0
11008A510,2013,680000.0
11008A510,2013,635000.0
11008_UNKNOWN,2013,250000.0
11009A222,2013,299000.0
11009A222,2013,299000.0
11009A5AA,2013,200000.0
11009A5AA,2013,200000.0
11009C020,2013,227500.0
11009C020,2013,227500.0
11009_UNKNOWN,2013,221000.0
11009_UNKNOWN,2013,192000.0
11013A02-,2013,154000.0
11013A040,2013,210000.0
11013A040,2013,224500.0
11013A101,2013,245000.0
11013A101,2013,245000.0
11013A142,2013,247000.0
11013A142,2013,250000.0
11016A042,2013,162000.0
11016A112,2013,254000.0
11016A501,2013,295000.0
11016A501,2013,225000.0
11018A010,2013,151250.0
11018A010,2013,157500.0
11018A021,2013,100000.0
11018A021,2013,103500.0
11018A101,2013,100000.0
11018A101,2013,100000.0
11018A111,2013,155000.0
11018A111,2013,155000.0
11021A00-,2013,185750.0
11021A00-,2013,211500.0
11022A21-,2013,380000.0
11022A21-,2013,370000.0
11022_UNKNOWN,2013,215000.0
11023A00-,2013,163250.0
11023A00-,2013,168000.0
11023A01-,2013,217000.0
11023A02-,2013,280000.0
11023A03-,2013,165000.0
11023A03-,2013,165000.0
11023A04-,2013,163500.0
11023A10-,2013,209000.0
11023A10-,2013,202000.0
11023A200,2013,457500.0
11023A200,2013,450000.0
11023B30-,2013,160000.0
11023B30-,2013,160000.0
11023B32-,2013,330000.0
11023B32-,2013,330000.0
11024A00-,2013,215000.0
11024A00-,2013,215000.0
11029A00-,2013,205000.0
11029A00-,2013,205000.0
11029A00-,2013,132000.0
11029A02-,2013,242000.0
11029A02-,2013,242000.0
11029A10-,2013,212000.0
11029A10-,2013,212000.0
11029A11-,2013,200000.0
11029A11-,2013,200000.0
11029A14-,2013,153750.0
11029A201,2013,191000.0
11029A201,2013,191000.0
11029A201,2013,127500.0
11030A00-,2013,132000.0
11030A00-,2013,132000.0
11030A00-,2013,111000.0
11030A01-,2013,160000.0
11030A01-,2013,160000.0
11030A02-,2013,149500.0
11030A02-,2013,150000.0
11030A03-,2013,199500.0
11038A010,2013,180000.0
11038A010,2013,180000.0
11039A00-,2013,236000.0
11039A010,2013,217500.0
11039A21-,2013,190000.0
11039B01-,2013,325000.0
11040A00-,2013,167500.0
11040A02-,2013,276000.0
11040A03-,2013,145000.0
11040A040,2013,200000.0
11040A040,2013,200000.0
11040A050,2013,235000.0
11040A050,2013,235000.0
11040A060,2013,170500.0
11040A060,2013,180000.0
11040A10-,2013,210000.0
11040A10-,2013,208000.0
11040A11-,2013,365000.0
11040A14-,2013,437500.0
11040A201,2013,136500.0
11040_UNKNOWN,2013,161000.0
11044A032,2013,189500.0
11044B022,2013,222000.0
11044B022,2013,227500.0
11044B022,2013,140000.0
11050A000,2013,180300.0
11050A000,2013,180300.0
11052A041,2013,255000.0
11053_UNKNOWN,2013,160000.0
11056B00-,2013,170000.0
11056B00-,2013,170000.0
11056B00-,2013,165000.0
11056B02-,2013,155000.0
11056B02-,2013,155000.0
12002A012,2013,176000.0
12002A012,2013,176000.0
12002A300,2013,207500.0
12005A000,2013,150000.0
12007A001,2013,130000.0
12007A001,2013,130000.0
12007_UNKNOWN,2013,141500.0
12009A000,2013,166250.0
12009A000,2013,175000.0
12009A200,2013,160000.0
12014F091,2013,220500.0
12014F091,2013,200500.0
12014_UNKNOWN,2013,130000.0
12014_UNKNOWN,2013,145000.0
12021A02-,2013,135000.0
12021A02-,2013,135000.0
12021A03-,2013,162500.0
12021A101,2013,162500.0
12021A101,2013,162500.0
12021A301,2013,161000.0
12021A301,2013,161000.0
12021A40-,2013,171200.0
12021A40-,2013,171200.0
12025A031,2013,140000.0
12025A06-,2013,100000.0
12025A10-,2013,100000.0
12025A12-,2013,168000.0
12025A12-,2013,168000.0
12025A20-,2013,136000.0
12025A20-,2013,136000.0
12025A22-,2013,165000.0
12025A22-,2013,165000.0
12025A301,2013,145000.0
12025A301,2013,145000.0
12025A332,2013,125000.0
12025A332,2013,125000.0
12025A332,2013,119000.0
12025A401,2013,177500.0
12025A401,2013,177500.0
12025A410,2013,215000.0
12025A410,2013,215000.0
12025A42-,2013,153000.0
12025A42-,2013,153000.0
12025A50-,2013,165000.0
12025A50-,2013,165000.0
12025A620,2013,170000.0
12025A620,2013,170000.0
12025A620,2013,103000.0
12025A662,2013,164500.0
12025A662,2013,164500.0
12025A70-,2013,142000.0
12025A70-,2013,142000.0
12025A912,2013,83000.0
12025A921,2013,131500.0
12025A921,2013,131500.0
12025F00-,2013,165000.0
12025F00-,2013,165000.0
12025_UNKNOWN,2013,201000.0
12025_UNKNOWN,2013,215000.0
12026A01-,2013,225000.0
12026A040,2013,191250.0
12026A040,2013,195000.0
12026A111,2013,179000.0
12026A122,2013,210000.0
12026C000,2013,179000.0
12026C000,2013,185000.0
12026_UNKNOWN,2013,179875.0
12029B000,2013,150000.0
12030C000,2013,180000.0
12030C000,2013,180000.0
12040A01-,2013,141250.0
12040A01-,2013,141250.0
12040A411,2013,157000.0
12040A411,2013,157000.0
12040A512,2013,125000.0
12040A512,2013,125000.0
12040C000,2013,148750.0
12040C000,2013,155000.0
12040_UNKNOWN,2013,137750.0
13001A01-,2013,160000.0
13003A101,2013,188000.0
13003A101,2013,176250.0
13003_UNKNOWN,2013,162000.0
13003_UNKNOWN,2013,160000.0
13004A001,2013,182500.0
13004A101,2013,210000.0
13008A900,2013,158031.0
13008_UNKNOWN,2013,180000.0
13011A02-,2013,128000.0
13011A02-,2013,128000.0
13011A03-,2013,140500.0
13011A03-,2013,140500.0
13011A03-,2013,135000.0
13011A040,2013,132000.0
13011A040,2013,132000.0
13011A040,2013,109500.0
13011A100,2013,170000.0
13011B000,2013,164000.0
13011_UNKNOWN,2013,180000.0
13012A000,2013,195600.0
13012A000,2013,191200.0
13014D00-,2013,237500.0
13016A000,2013,175000.0
13021A00-,2013,95000.0
13021A00-,2013,95000.0
13025A30-,2013,120000.0
13025A30-,2013,128000.0
13025_UNKNOWN,2013,140000.0
13029A000,2013,195500.0
13031A000,2013,157500.0
13031A033,2013,239000.0
13035A020,2013,210000.0
13036A000,2013,170000.0
13040A000,2013,90000.0
13040A000,2013,90000.0
13040A051,2013,98500.0
13040A051,2013,99000.0
13040A100,2013,200000.0
13040A50-,2013,168750.0
13040A50-,2013,174500.0
13040A613,2013,150000.0
13040A613,2013,150000.0
13040A700,2013,145000.0
13040A700,2013,145000.0
13040A721,2013,158000.0
13040A721,2013,158000.0
13040A721,2013,100250.0
13044A000,2013,181000.0
13046A01-,2013,215000.0
13049C00-,2013,165000.0
21001A30-,2013,89750.0
21001A32-,2013,90000.0
21001A41-,2013,121000.0
21001A503,2013,105000.0
21001A80-,2013,117000.0
21001A81-,2013,125000.0
21001A911,2013,107500.0
21001A92-,2013,130000.0
21001A941,2013,124500.0
21001A95-,2013,155000.0
21002A21-,2013,193200.0
21002A43-,2013,205000.0
21002A53-,2013,140000.0
21003A02-,2013,143000.0
21003A10-,2013,128750.0
21004A20-,2013,170000.0
21004A21-,2013,129000.0
21004A23-,2013,170000.0
21004A24-,2013,180000.0
21004A25-,2013,162500.0
21004A34-,2013,139000.0
21004A811,2013,145000.0
21004B421,2013,160000.0
21004B43-,2013,160000.0
21004B44-,2013,135000.0
21004C51-,2013,130000.0
21004C52-,2013,220000.0
21004C54-,2013,115000.0
21004C552,2013,187500.0
21004C63-,2013,164500.0
21004D672,2013,76000.0
21004E130,2013,140000.0
21004E201,2013,138750.0
21004E222,2013,115000.0
21004E72-,2013,115000.0
21004E74-,2013,190000.0
21004E74-,2013,190000.0
21004E74-,2013,120000.0
21004E81-,2013,139000.0
21004E83-,2013,117000.0
21004F522,2013,145000.0
21004F531,2013,122750.0
21004F91-,2013,149000.0
21004G30-,2013,232500.0
21004G30-,2013,232500.0
21004_UNKNOWN,2013,150000.0
21005A00-,2013,190000.0
21005A01-,2013,119000.0
21005A042,2013,130000.0
21005A051,2013,155000.0
21005A11-,2013,160000.0
21005A12-,2013,120000.0
21005A14-,2013,237500.0
21005A20-,2013,125000.0
21005_UNKNOWN,2013,255550.0
21006A052,2013,115000.0
21006A101,2013,125500.0
21006A22-,2013,143500.0
21006A23-,2013,129808.0
21006A403,2013,155000.0
21006A414,2013,175000.0
21007A00-,2013,110000.0
21007A101,2013,133500.0
21007A142,2013,145000.0
21007A201,2013,156500.0
21007A239,2013,177750.0
21007A50-,2013,125000.0
21007A53-,2013,110000.0
21007A61-,2013,105000.0
21007A70-,2013,175000.0
21007A72-,2013,136000.0
21007A73-,2013,129000.0
21008A10-,2013,128000.0
21008A20-,2013,120000.0
21008A21-,2013,137500.0
21008A220,2013,107000.0
21008A240,2013,125000.0
21008A32-,2013,118000.0
21009A03-,2013,130000.0
21009A101,2013,130000.0
21009A20-,2013,170000.0
21009A21-,2013,135000.0
21009A22-,2013,185000.0
21009A23-,2013,178000.0
21009A301,2013,161000.0
21009A33-,2013,190000.0
21009A40-,2013,225000.0
21009A41-,2013,180000.0
21009A42-,2013,245000.0
21009A451,2013,150000.0
21009A53-,2013,190000.0
21009A552,2013,138500.0
21009A72-,2013,118000.0
21009A73-,2013,249000.0
21009A82-,2013,255000.0
21009A911,2013,140000.0
21009_UNKNOWN,2013,192250.0
21010A00-,2013,154500.0
21010A02-,2013,124000.0
21010A04-,2013,100000.0
21010A05-,2013,115000.0
21010A111,2013,125000.0
21010A13-,2013,100000.0
21010A141,2013,135000.0
21010A1AJ,2013,180000.0
21010A21-,2013,118000.0
21011A01-,2013,56000.0
21011A10-,2013,120000.0
21011A11-,2013,133500.0
21011A12-,2013,160000.0
21011A20-,2013,110000.0
21012A152,2013,60000.0
21012A23-,2013,125000.0
21012A24-,2013,108750.0
21012A26-,2013,140000.0
21012A30-,2013,118000.0
21012A50-,2013,155000.0
21012A511,2013,115000.0
21012A52-,2013,140000.0
21012A552,2013,125000.0
21012A60-,2013,130000.0
21012A62-,2013,97500.0
21012A822,2013,150000.0
21012A84-,2013,120000.0
21013A00-,2013,142000.0
21013A01-,2013,146500.0
21013A02-,2013,119000.0
21013A052,2013,150000.0
21013A40-,2013,160667.0
21013A522,2013,126000.0
21014A00-,2013,94000.0
21014A05-,2013,100000.0
21015A021,2013,125000.0
21015A12-,2013,150000.0
21015A20-,2013,225000.0
21015A20-,2013,225000.0
21015A20-,2013,109500.0
21015A30-,2013,103000.0
21015A32-,2013,144000.0
21015A35-,2013,148000.0
21015A50-,2013,142500.0
21015A51-,2013,159000.0
21015A52-,2013,175000.0
21015A53-,2013,165000.0
21015A54-,2013,160000.0
21015A64-,2013,140000.0
21015A70-,2013,106000.0
21015A71-,2013,156500.0
21015A831,2013,125000.0
21015_UNKNOWN,2013,140000.0
21016A00-,2013,400000.0
21016A00-,2013,400000.0
21016A00-,2013,170000.0
21016A01-,2013,320000.0
21016A01-,2013,320000.0
21016A01-,2013,165000.0
21016A02-,2013,120000.0
21016A03-,2013,199990.0
21016A05-,2013,155000.0
21016A12-,2013,205000.0
21016A225,2013,190000.0
21016A232,2013,107070.0
21016A342,2013,900000.0
21016A342,2013,750000.0
21016A342,2013,520000.0
21016A44-,2013,155000.0
21016A80-,2013,180000.0
21016A81-,2013,110000.0
21016A82-,2013,165000.0
21016A831,2013,480000.0
21016A831,2013,200000.0
21016A85-,2013,190000.0
21016A933,2013,125000.0
21016_UNKNOWN,2013,463000.0
21017A523,2013,170000.0
21017A624,2013,152000.0
21018A00-,2013,227500.0
21018A031,2013,220000.0
21018A20-,2013,158000.0
21018A21-,2013,180000.0
21018A22-,2013,190000.0
21018A24-,2013,221000.0
21018A30-,2013,112500.0
21018A311,2013,150000.0
21018A33-,2013,240000.0
21018A3MJ,2013,204000.0
21018A41-,2013,165000.0
21018A42-,2013,162000.0
21018A62-,2013,202500.0
21018A72-,2013,165000.0
21019A10-,2013,244000.0
21019A14-,2013,175000.0
21019A32-,2013,160000.0
21019A33-,2013,164000.0
21019A40-,2013,400000.0
21019A40-,2013,400000.0
21019A41-,2013,315000.0
21019A51-,2013,175000.0
23002A123,2013,177079.0
23002E000,2013,155000.0
23002E01-,2013,85000.0
23003D00-,2013,180000.0
23003D00-,2013,186000.0
23003E00-,2013,150000.0
23003E00-,2013,150000.0
23016A001,2013,275000.0
23016A001,2013,280000.0
23016A20-,2013,260000.0
23016_UNKNOWN,2013,190000.0
23025A425,2013,243500.0
23025A425,2013,251000.0
23025B112,2013,235000.0
23025B112,2013,235000.0
23025B112,2013,128000.0
23025B133,2013,150000.0
23025_UNKNOWN,2013,230000.0
23027A03-,2013,225000.0
23027A03-,2013,225000.0
23027A100,2013,160000.0
23027A100,2013,160000.0
23027B01-,2013,200000.0
23027B01-,2013,210000.0
23027C00-,2013,170000.0
23027C00-,2013,170000.0
23027C01-,2013,190000.0
23027C01-,2013,190000.0
23027C08-,2013,170000.0
23027C08-,2013,175000.0
23027_UNKNOWN,2013,170000.0
23044A01-,2013,170000.0
23044A01-,2013,170000.0
23044A032,2013,172000.0
23044A032,2013,172000.0
23044A2AN,2013,297500.0
23047A01-,2013,225000.0
23047A01-,2013,225000.0
23050A011,2013,350000.0
23062A421,2013,375000.0
23062A421,2013,375000.0
23062_UNKNOWN,2013,200000.0
23077A20-,2013,193750.0
23077A20-,2013,193750.0
23077A30-,2013,196000.0
23077A30-,2013,197000.0
23077A31-,2013,210000.0
23077A31-,2013,210000.0
23077E00-,2013,155000.0
23077E00-,2013,155000.0
23081A311,2013,280000.0
23088A01-,2013,127501.0
23088A14-,2013,298750.0
23088A200,2013,180000.0
23088A200,2013,180000.0
23088A211,2013,161250.0
23088A211,2013,170000.0
23088A301,2013,235000.0
23088A301,2013,240000.0
23088A40-,2013,210000.0
23088A40-,2013,210000.0
23088A830,2013,200000.0
23088A830,2013,200000.0
23088A830,2013,145000.0
23094A010,2013,139000.0
23094A02-,2013,255000.0
23094D222,2013,99000.0
23096_UNKNOWN,2013,140000.0
23099A020,2013,282500.0
23099A020,2013,307000.0
23101A02-,2013,250000.0
23101A02-,2013,257500.0
23101A030,2013,177500.0
23101A030,2013,185000.0
23101A111,2013,470000.0
23101A111,2013,420000.0
23101A40-,2013,321250.0
23101A411,2013,620000.0
23101A411,2013,552500.0
23102A10-,2013,250000.0
23102A10-,2013,250000.0
23102A11-,2013,141500.0
23103A20-,2013,356250.0
23105C01-,2013,140000.0
23105C01-,2013,140000.0
24001A00-,2013,135500.0
24001A00-,2013,135500.0
24001C091,2013,189500.0
24001_UNKNOWN,2013,163500.0
24009A010,2013,248000.0
24020A003,2013,90000.0
24020A003,2013,159500.0
24038A00-,2013,228000.0
24038A00-,2013,228000.0
24038A00-,2013,187500.0
24038_UNKNOWN,2013,187500.0
24041A000,2013,135000.0
24041A000,2013,142500.0
24048A000,2013,194750.0
24048A034,2013,325000.0
24048_UNKNOWN,2013,200000.0
24055D312,2013,380000.0
24059A10-,2013,128000.0
24062A13-,2013,142000.0
24062A32-,2013,268250.0
24062A32-,2013,268250.0
24062A32-,2013,151000.0
24062A42-,2013,295000.0
24062A42-,2013,295000.0
24062A51-,2013,137500.0
24062A52-,2013,232500.0
24062A52-,2013,232500.0
24062A52-,2013,133000.0
24062A54-,2013,207500.0
24062A54-,2013,207500.0
24062A54-,2013,90000.0
24062B100,2013,199000.0
24062B100,2013,205000.0
24062C00-,2013,250000.0
24062C02-,2013,205000.0
24062C02-,2013,205000.0
24062C41-,2013,240000.0
24062C41-,2013,240000.0
24062C43-,2013,184500.0
24062C51-,2013,200000.0
24062D02-,2013,100500.0
24062D03-,2013,200000.0
24062D03-,2013,200000.0
24062D03-,2013,148000.0
24062D11-,2013,199000.0
24062D11-,2013,199000.0
24062D21-,2013,208500.0
24062D22-,2013,255000.0
24062D22-,2013,255000.0
24062D22-,2013,142000.0
24062D644,2013,112500.0
24062F40-,2013,185000.0
24062F40-,2013,225000.0
24062_UNKNOWN,2013,180000.0
24062_UNKNOWN,2013,180000.0
24066A09-,2013,215000.0
24066A191,2013,270000.0
24107A01-,2013,91000.0
24107A01-,2013,91000.0
24107A03-,2013,111750.0
24107A03-,2013,111750.0
24107A05-,2013,127000.0
24107A10-,2013,129500.0
24107A10-,2013,129500.0
24107_UNKNOWN,2013,100000.0
24107_UNKNOWN,2013,108500.0
24130A00-,2013,88000.0
24130A00-,2013,89000.0
24134B00-,2013,125000.0
24134B00-,2013,125000.0
24134_UNKNOWN,2013,120000.0
25005A10-,2013,182500.0
25014A020,2013,198000.0
25014A11-,2013,186300.0
25014A812,2013,217500.0
25014A812,2013,217500.0
25031A00-,2013,147000.0
25031A00-,2013,147000.0
25072A01-,2013,155000.0
25072A01-,2013,155000.0
25072A02-,2013,47500.0
25072A20-,2013,186250.0
25072A213,2013,113750.0
25072A410,2013,148500.0
25084A000,2013,130000.0
25084A000,2013,140000.0
25091A101,2013,300000.0
25091B00-,2013,246500.0
25091B01-,2013,295000.0
25105A021,2013,160000.0
25105A021,2013,160000.0
25110A10-,2013,225000.0
25110A210,2013,250000.0
25110A233,2013,375000.0
25110A233,2013,380000.0
25110A322,2013,440000.0
25110A322,2013,440000.0
25110A442,2013,252413.0
25110A62-,2013,337500.0
25110_UNKNOWN,2013,275000.0
25112A301,2013,150000.0
25112A332,2013,132500.0
25121A6AJ,2013,196500.0
25121A703,2013,50000.0
25123A00-,2013,155000.0
31004A00-,2013,99000.0
31004A01-,2013,115000.0
31004A04-,2013,76500.0
31004A051,2013,138450.0
31004A12-,2013,160000.0
31004B03-,2013,150000.0
31005A11-,2013,187000.0
31005A11-,2013,187000.0
31005A201,2013,207000.0
31005A201,2013,207000.0
31005A301,2013,170000.0
31005A301,2013,170000.0
31005A401,2013,179000.0
31005A401,2013,179000.0
31005A412,2013,156000.0
31005A412,2013,156000.0
31005A501,2013,167500.0
31005A501,2013,167500.0
31005A60-,2013,210000.0
31005A701,2013,172500.0
31005A701,2013,172500.0
31005A723,2013,170000.0
31005A723,2013,170000.0
31005B400,2013,155000.0
31005B400,2013,155000.0
31005B410,2013,185000.0
31005B70-,2013,145000.0
31005E001,2013,187000.0
31005E001,2013,192500.0
31005E042,2013,155000.0
31005E042,2013,155000.0
31005F301,2013,166250.0
31005F301,2013,166250.0
31005F332,2013,159000.0
31005F332,2013,164500.0
31005F401,2013,195000.0
31005F401,2013,200000.0
31005H101,2013,205000.0
31005H101,2013,205000.0
31005H101,2013,150000.0
31005H11-,2013,215000.0
31005H11-,2013,215000.0
31005_UNKNOWN,2013,157000.0
31005_UNKNOWN,2013,192500.0
31006F03-,2013,265000.0
31022A000,2013,180000.0
31040C000,2013,195000.0
31043A00-,2013,250000.0
31043A10-,2013,225000.0
31043A11-,2013,380000.0
31043A12-,2013,242500.0
31043A13-,2013,240000.0
31043A20-,2013,950000.0
31043B03-,2013,160000.0
31043B03-,2013,160000.0
31043B03-,2013,170000.0
31043B10-,2013,165000.0
31043B23-,2013,316250.0
31043B31-,2013,69250.0
31043_UNKNOWN,2013,287500.0
32006A01-,2013,105000.0
32006_UNKNOWN,2013,100000.0
32011A052,2013,215000.0
33011A001,2013,100000.0
33011A001,2013,100000.0
33011A011,2013,102000.0
33011A011,2013,102000.0
33011A02-,2013,122500.0
33011A02-,2013,122500.0
33011A101,2013,125000.0
33011G001,2013,165000.0
33011_UNKNOWN,2013,140000.0
33011_UNKNOWN,2013,140000.0
33029A02-,2013,100000.0
33029A02-,2013,100000.0
33029A20-,2013,91500.0
33029A20-,2013,91500.0
33029B001,2013,115000.0
33029B001,2013,118000.0
33037C00-,2013,150200.0
34003A00-,2013,120000.0
34013A032,2013,60000.0
34013A032,2013,60000.0
34013A043,2013,78000.0
34013A043,2013,78000.0
34013A101,2013,148750.0
34013A101,2013,148750.0
34013A30-,2013,190000.0
34013A30-,2013,205000.0
34013A501,2013,158500.0
34013A501,2013,168000.0
34013_UNKNOWN,2013,89000.0
34022A00-,2013,139000.0
34022A021,2013,107500.0
34022A04-,2013,51000.0
34022A04-,2013,51000.0
34022A101,2013,92000.0
34022A101,2013,92000.0
34022A111,2013,125000.0
34022A111,2013,125000.0
34022A132,2013,81000.0
34022A132,2013,81000.0
34022A201,2013,200000.0
34022A201,2013,200000.0
34022A30-,2013,95000.0
34022A30-,2013,95000.0
34022A32-,2013,166250.0
34022A32-,2013,169000.0
34022A33-,2013,110000.0
34022A521,2013,132500.0
34022A521,2013,132500.0
34022A601,2013,112500.0
34022A601,2013,112500.0
34022C001,2013,123000.0
34022C001,2013,123000.0
34022D00-,2013,125000.0
34022D00-,2013,130000.0
34022G001,2013,143500.0
34022G001,2013,145000.0
34022_UNKNOWN,2013,140000.0
34022_UNKNOWN,2013,140000.0
34023A053,2013,118500.0
34023A20-,2013,145000.0
34027A00-,2013,76000.0
34027A00-,2013,76000.0
34027A04-,2013,79000.0
34027A04-,2013,79000.0
34027A101,2013,74370.0
34027A101,2013,77185.0
34027A132,2013,48500.0
