CD_YEAR;CD_SECTOR;MS_AVG_TOT_NET_TAXABLE_INC;TX_SECTOR_DESCR_FR
2023;25091A091;;RIXENSART -HABITATIONS DISP.
2023;25091A101;45751.0;BOURGEOIS
2023;25091A11-;49768.0;LE GLAIN
2023;25091A122;54539.0;CHATEAU D'EAU
2023;25091A20-;49083.0;FROIDMONT
2023;25091A212;;BELAIR
2023;25091A222;66283.0;BENEDICTINES
2023;25091B00-;49014.0;GENVAL - LE VILLAGE - LES COUTURES
2023;25091B01-;52908.0;PARC DU CENTENAIRE
2023;25091B02-;42046.0;SARTAGE
2023;25091B101;40445.0;MAUBROUX-SUD
2023;25091B112;46524.0;MAUBROUX-NORD
2023;25091B12-;43809.0;GENVAL LAC
2023;25091C001;53171.0;ROSIERES-CENTRE
2023;25091C012;50957.0;RUE DE LA HULPE
2023;25091C023;48545.0;FERME DE WOO
2023;25091C091;;ROSIERES -HAB. DISP. NORD
2023;25091C112;69480.0;BEAUSEANT
2023;25091C183;;ROSIERES -HAB. DISP. SUD
2023;25091ZZZZ;11058.0;NON LOCALISABLE DANS UN SECTEUR
2023;25105A000;29272.0;TUBIZE-CENTRE
2023;25105A011;35506.0;LEFORT
2023;25105A021;35009.0;NARMONTS
2023;25105A041;31975.0;TUBIZE-CENTRE NORD
2023;25105A05-;39184.0;HONDZOCHT
2023;25105A072;31995.0;FABELTA
2023;25105A082;;RENGHIHAYE
2023;25105A091;;MERCHIN
2023;25105A10-;35776.0;LE RENARD
2023;25105A112;41957.0;STEHOUX
2023;25105A181;44966.0;COEURCQ
2023;25105A190;43689.0;RIPAIN
2023;25105A202;33727.0;TAYMANS
2023;25105A213;33770.0;STATION CLABECQ
2023;25105A222;27507.0;LA BRUYERE
2023;25105A271;44892.0;EGYPTE
2023;25105A301;35508.0;STIERBECQ
2023;25105A312;39129.0;BRIQUETERIE
2023;25105A322;50755.0;OPHAIN
2023;25105A383;24555.0;NEUVE COUR
2023;25105A394;;ACHONFOSSE
2023;25105B001;48295.0;OISQUERCQ-CENTRE
2023;25105B072;39475.0;PARC INDUSTRIEL
2023;25105B090;51568.0;LE ROSSIGNOL-HABITATIONS DISP.
2023;25105B100;48929.0;LA BRUYERE D'OISQUERCQ
2023;25105B172;54023.0;STATION D'OISQUERCQ
2023;25105B190;38802.0;BOIS D'OISQUERCQ
2023;25105C00-;39125.0;CLABECQ-CENTRE
2023;25105C010;33227.0;SAINT-JEAN-BAPTISTE
2023;25105C02-;40896.0;CLOS BAYARD
2023;25105C03-;35427.0;HAMEAU DU 45
2023;25105C072;;LES FORGES
2023;25105C091;;CLABECQ -HAB. DISP. -VRAIMONT
2023;25105D00-;42339.0;SAINTES-CENTRE
2023;25105D010;41958.0;TRY-HAUT - TRY-BAS
2023;25105D022;52042.0;MUSSAIN
2023;25105D082;;FROYE - RADOUX
2023;25105D091;47946.0;SAINTE-RENELDE -HAB. DISP.
2023;25105D191;;PLATAIN BOIS
2023;25105ZZZZ;22470.0;NON LOCALISABLE DANS UN SECTEUR
2023;25107A00-;39391.0;VILLERS-LA-VILLE- CENTRE
2023;25107A01-;47541.0;TRIBOTTE - HOLLERS
2023;25107A022;58415.0;BOIS COCHET (VILLERS)
2023;25107A081;;BOIS PINCHET
2023;25107A09-;;BOIS DE BACHET-BOIS PIGEOLET- BOIS DES NEPPES
2023;25107B009;44743.0;TILLY-CENTRE - MARBISOUX
2023;25107B090;;SABLIERES -HABITATIONS DISP.
2023;25107B110;49352.0;RIGENEE
2023;25107B191;36538.0;RIGENEE-SAVOYARD
2023;25107B210;47167.0;STRICHON
2023;25107B310;56427.0;COCHET - TILLY
2023;25107B322;72656.0;BOIS DE L'ERMITAGE
2023;25107B390;;BASSE HEUVAL
2023;25107C00-;47649.0;MELLERY-CENTRE
2023;25107C09-;;MELLERY-HABITATIONS DISP.
2023;25107C199;;BOIS DE HAUTE HEUVAL
2023;25107D001;40807.0;MARBAIS-CENTRE
2023;25107D08-;49210.0;THYLE
2023;25107D09-;44966.0;LES TROIS BURETTES - MONCEAU DU BERGER - CHASSART
2023;25107D10-;51085.0;MARBISOUX
2023;25107D112;44540.0;CHAMP DE COIGNEE
2023;25107D19-;60855.0;GENTISART-DEPOIS
2023;25107D210;50069.0;DREUMONT
2023;25107E00-;48388.0;SART-DAMES-AVELINNES-CENTRE
2023;25107E01-;52957.0;TRY-THYLE
2023;25107E091;54899.0;SART-DAMES-AVELINNES-HAB.DISP.
2023;25107E10-;45240.0;PAVE-PARADIS
2023;25107E11-;45745.0;PIRAUMONT
2023;25107E19-;53951.0;CHECHY - LA HUTTE - JUMEREE
2023;25107E212;69010.0;DIX HUIT CENT QUINZE
2023;25107ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2023;25110A00-;32107.0;WATERLOO-CENTRE
2023;25110A01-;61280.0;BELLE-VUE
2023;25110A012;;ARGENTINE
2023;25110A021;89085.0;PLATEAU DE L'ANGE
2023;25110A03-;38911.0;RUE DE L'INFANTE
2023;25110A040;42400.0;MOULIN BRULE (QUARTIER DU)
2023;25110A10-;48087.0;SAINTE-ANNE
2023;25110A111;55875.0;CHATEAU CHEVAL
2023;25110A12-;59390.0;LES ROUSSETTES
2023;25110A13-;52718.0;LE MENIL
2023;25110A180;;FICHERMONT
2023;25110A182;;BIVOUAC
2023;25110A20-;46731.0;CHENOIS
2023;25110A210;45557.0;LES BRUYERES
2023;25110A22-;45382.0;CHAMP PALAU
2023;25110A233;61549.0;ESCAVEE
2023;25110A290;;SAINTE-GERTRUDE
2023;25110A315;42830.0;SINT-JOHN
2023;25110A322;73004.0;CONSTELLATION - AYWIERS
2023;25110A332;63202.0;VERT COUCOU
2023;25110A391;35531.0;DOMAINE ARGENTEUIL
2023;25110A401;39221.0;FOND VANDENBOSCH
2023;25110A412;55377.0;ROUSSART
2023;25110A421;50983.0;CHAMP DE MAI
2023;25110A423;57481.0;LES DAUPHINS
2023;25110A434;50592.0;WAGRAM
2023;25110A442;48582.0;BEAUFAUX
2023;25110A61-;50706.0;BEAU-SEJOUR (PLATEAU)
2023;25110A62-;61855.0;CHASSEURS (DREVE DES)
2023;25110A631;80652.0;MANOIR
2023;25110A692;;MAISON DU SEIGNEUR
2023;25110ZZZZ;14918.0;NON LOCALISABLE DANS UN SECTEUR
2023;25112A001;28747.0;WAVRE-CENTRE VILLE
2023;25112A011;32463.0;SABLON
2023;25112A022;31618.0;WAVRE-GARE
2023;25112A032;37096.0;QUATRE CHEMINS
2023;25112A100;35415.0;BASSE WAVRE
2023;25112A11-;37092.0;PARC DES PRINCES
2023;25112A122;56874.0;GRAND TOUR
2023;25112A132;104579.0;BOIS DE DOICEAU
2023;25112A191;;LONG CHAMP
2023;25112A201;54388.0;CHAMP DES MONTS
2023;25112A21-;55683.0;CHEREMONT
2023;25112A222;48878.0;BRUYERE-STE-ANNE
2023;25112A2AJ;57239.0;QUATRE SAPINS
2023;25112A301;38525.0;SAINTE-ANNE - BORGENDAEL
2023;25112A31-;31962.0;ORANGERIE
2023;25112A32-;49616.0;STADT
2023;25112A332;31044.0;PARC DES SAULES
2023;25112A380;39964.0;CULOT-VERTE VOIE
2023;25112A390;55531.0;LE RY
2023;25112A4MC;;PARC INDUSTRIEL NORD
2023;25112A4PC;48477.0;LA BILANDE
2023;25112A5AA;51746.0;DOMAINE DE LAUZELLE
2023;25112A5BB;53159.0;LES CHAUWERES
2023;25112A5MA;34949.0;TREFLE DES BALANCOIRES
2023;25112A5PB;61338.0;LOUVRANGES - BOIS DU VAL
2023;25112B00-;42304.0;BIERGES-CENTRE
2023;25112B01-;42386.0;VALLEES
2023;25112B023;52983.0;LA HAIE-(BIERGES)
2023;25112B074;35212.0;PARC INDUSTRIEL SUD - WASTINNES - MOULIN
2023;25112B082;51294.0;BOIS WILMET
2023;25112B101;29730.0;QUERELLES
2023;25112B112;38631.0;QUATRE CHEMINS
2023;25112B12-;55121.0;BOIS DE LA PIERRE
2023;25112B133;46472.0;LA RESERVE
2023;25112B185;;ERMITAGE
2023;25112B200;54879.0;CHAMPLES - CENTRE
2023;25112B290;55785.0;TEMPLIERS
2023;25112B302;59915.0;ANGOUSART
2023;25112B391;;BOIS DE BIERGES
2023;25112C001;38198.0;LIMAL-CENTRE
2023;25112C010;57716.0;BOURSE -  BARIVAUX
2023;25112C022;53093.0;CHATEAU
2023;25112C031;53105.0;LA HAIE
2023;25112C042;26064.0;DOMAINE MILITAIRE
2023;25112C052;32272.0;LES PRES
2023;25112C091;;LES BALLAUX
2023;25112C10-;54291.0;PAR DELA L'EAU -TIENNE VANASSE
2023;25112C113;49046.0;TIENNE DES PREU - TROU DU HAUT
2023;25112C182;;DYLE
2023;25112C191;44260.0;LE MANIL
2023;25112C20-;55249.0;GRANSART
2023;25112C210;50777.0;PROFONSART
2023;25112C282;55076.0;CHAMP PIPICHE
2023;25112C2AV;57467.0;LE PELERIN
2023;25112C2QV;59513.0;LA BOURSE
2023;25112C310;60980.0;BEAUCHAMP
2023;25112C322;43724.0;VILLAGE EXPO
2023;25112C404;48337.0;BOIS DU MANIL-BOIS DE L'AVOCAT
2023;25112ZZZZ;17095.0;NON LOCALISABLE DANS UN SECTEUR
2023;25117A00-;49376.0;CHASTRE-CENTRE
2023;25117A011;36663.0;CHASTRE-GARE
2023;25117A090;38850.0;CHASTRE-HAB. DISPERSEES
2023;25117A101;54473.0;BLANMONT-CENTRE
2023;25117A112;50951.0;BLANMONT - AU CHENE
2023;25117A122;64122.0;LES LOVIERES
2023;25117A190;;BLANMONT-HAB. DISPERSEES
2023;25117A20-;55195.0;VILLEROUX-CENTRE
2023;25117A282;61296.0;ARBRE DE LA JUSTICE-HAB. DISP.
2023;25117A291;;VILLEROUX--HAB. DISPERSEES
2023;25117B001;46249.0;CORTIL-NOIRMONT-CENTRE
2023;25117B022;49156.0;LE FRY DES RUDES
2023;25117B033;49367.0;FERME DU BATI
2023;25117B082;;CORTIL-NOIRMONT-HAB. DISP. EST
2023;25117B091;;CORTIL-NOIRMONT-HAB.DISP.OUEST
2023;25117B100;50184.0;NOIRMONT
2023;25117C00-;51695.0;SAINT-GERY-CENTRE
2023;25117C012;21868.0;LE BOSQUET
2023;25117C091;23492.0;SAINT-GERY-HAB. DISPERSEES
2023;25117C199;54884.0;CORCALE
2023;25117D001;43989.0;GENTINES-CENTRES
2023;25117D022;56379.0;ALTIAU
2023;25117D099;54678.0;GENTINNES-HAB. DISPERSEES
2023;25117ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2023;25118A001;41248.0;NEERHEYLISSEM-CENTRE
2023;25118A012;42975.0;ARDEVOOR
2023;25118A082;;BRACATE-HABITATIONS DISP.
2023;25118A091;;SAINT DONAT-HABITATIONS DISP.
2023;25118B00-;;OPHEYLISSEM-CENTRE
2023;25118B09-;;OPHEYLISSEM-HABITATIONS DISP.
2023;25118B10-;41865.0;HAMPTEAU-CENTRE
2023;25118B19-;48665.0;HAMPTEAU-HABITATIONS DISP.
2023;25118C00-;42567.0;LINSMEAU-CENTRE
2023;25118ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2023;2511910PQ;;GRAND CHEMIN
2023;25119A000;40370.0;LASNE-CHAP.-ST-LAMBERT-CENTRE
2023;25119A01-;55439.0;RENIVAL-CULOT
2023;25119A022;101645.0;CATURIAS
2023;25119A081;;LASNE - CHAMP SUD
2023;25119A090;52736.0;DADELANE - CHAMP DES VIGNES
2023;25119A100;64271.0;CHAPELLE-SAINT-LAMBERT
2023;25119A110;;RENIPONT-LA BRUYERE
2023;25119A190;40961.0;CHAPELLE-PLATEAU
2023;25119A210;59779.0;BEAUMONT
2023;25119A310;49959.0;BOIS-ELOI
2023;25119A320;;PAYOT
2023;25119A382;;BOIS PARIS
2023;25119A400;71102.0;GENLEAU
2023;25119A491;;FICHERMONT
2023;25119B00-;;COUTURE-SAINT-GERMAIN-CENTRE
2023;25119B012;;FOND D'AGNY
2023;25119B099;;AYWIERS-HABITATIONS DISPERSEES
2023;25119B101;47013.0;SAUVAGEMONT-CENTRE
2023;25119B112;66255.0;CHENE AU CORBEAU
2023;25119B190;;BOIS LOWET
2023;25119B21-;40128.0;AYWIERS-CENTRE
2023;25119C00-;43140.0;MARANSART-CENTRE
2023;25119C010;;COLINET
2023;25119C090;;MARANSART-HABITATIONS DISP.
2023;25119C110;76079.0;HANOGRUNE
2023;25119C190;45817.0;LASNE
2023;25119D001;51408.0;OHAIN-CENTRE
2023;25119D010;63358.0;CHAUBRIRE
2023;25119D02-;74559.0;CHENE AUX RENARDS
2023;25119D032;51224.0;MESSAGER DE BRUXELLES
2023;25119D042;78620.0;PEQUE
2023;25119D052;56258.0;CHAMP DE GENVAL
2023;25119D083;67821.0;MARGO
2023;25119D091;;BOIS D'OHAIN
2023;25119D10-;54344.0;RANSBECK-CENTRE
2023;25119D111;56748.0;ARGENTEUIL
2023;25119D122;61362.0;BAS-RANSBECK
2023;25119D190;58850.0;RANSBECK-HABITATIONS DISP.
2023;25119D200;56475.0;HANNONSART
2023;25119D291;40468.0;LA RAMEE
2023;25119D310;60463.0;GROS TIENNE
2023;25119D412;52653.0;LA MARACHE
2023;25119D491;;CAMUSELLE
2023;25119E001;43831.0;PLANCENOIT-CENTRE
2023;25119E022;67532.0;VIEILLE GARDE
2023;25119E032;58841.0;RUE AUX LOUPS
2023;25119E099;43349.0;CHAMP DE BATAILLE
2023;25119E199;63942.0;MAISON DU ROY
2023;25119ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2023;25120A001;41433.0;ORP-LE-GRAND
2023;25120A012;40171.0;VALLEE
2023;25120A099;;LANOO-HABITATIONS DISPERSEES
2023;25120A10-;36731.0;ORP-LE-PETIT-CENTRE
2023;25120A190;;ORP-LE-PETIT-HABITATIONS DISP.
2023;25120A20-;43930.0;MARET-CENTRE
2023;25120B00-;40417.0;JANDRAIN-CENTRE
2023;25120B099;;JANDRAIN - JANDRENOUILLE - HABITATIONS DISPERSEES
2023;25120B10-;42667.0;JANDRENOUILLE-CENTRE
2023;25120B292;;MOULIN
2023;25120C00-;37985.0;JAUCHE-CENTRE
2023;25120C010;39864.0;JAUCHE-CENTRE NORD
2023;25120C082;43960.0;RENEAU - FOSSE
2023;25120C099;;LA BRUYERE
2023;25120C293;;LA TOMBALE
2023;25120D00-;44376.0;FOLX-LES-CAVES-CENTRE
2023;25120D09-;49831.0;LES CAVES -LES TAILLIS -FODIER
2023;25120E00-;51599.0;ENINES-CENTRE
2023;25120F00-;42875.0;MARILLES-CENTRE
2023;25120F09-;;MARILLES-HABITATIONS DISP.
2023;25120F109;52840.0;NODRENGE
2023;25120F19-;;SAUSSOY
2023;25120G00-;46152.0;NODUWEZ-CENTRE
2023;25120G01-;;LIBERTANGE-CENTRE
2023;25120G080;;LIBERTANGE-HABITATIONS DISP.
2023;25120G090;54269.0;NODUWEZ-HABITATIONS DISP.
2023;25120ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2023;25121A00-;34179.0;OTTIGNIES-CENTRE
2023;25121A02-;43886.0;CLINIQUE
2023;25121A070;40296.0;FRANQUENIES
2023;25121A10-;39882.0;DEUX PONTS
2023;25121A11-;39953.0;STIMONT
2023;25121A120;45317.0;ETOILE (PARC DE L')
2023;25121A13-;43064.0;LE RENIVAUX
2023;25121A141;45527.0;BLANC RY (OTTIGNIES)
2023;25121A189;;GARE
2023;25121A20-;55324.0;PETIT RY
2023;25121A212;47416.0;PINCHART
2023;25121A291;51483.0;PINCHART
2023;25121A301;50337.0;BLOCRY
2023;25121A31-;48747.0;LA CROIX
2023;25121A322;22979.0;BAULOY
2023;25121A381;;MALAISE
2023;25121A391;23922.0;BOIS DE LAUZELLE
2023;25121A402;35432.0;LOUVAIN-LA-NEUVE-CENTRE
2023;25121A503;13633.0;BICREAU-CENTRE
2023;25121A514;12706.0;BICREAU - ZONE ACADEMIQUE
2023;25121A525;39979.0;ESPINETTE
2023;25121A536;40757.0;BARAQUE EXTENSION
2023;25121A608;31479.0;BRUYERE-CENTRE
2023;25121A6AJ;41970.0;BRUYERE - HABITATIONS DIPERSEES
2023;25121A703;27567.0;HOCAILLE-CENTRE
2023;25121A713;36616.0;HOCAILLE-HAUTE
2023;25121A724;19555.0;CENTRE SPORTIF
2023;25121A735;42401.0;HOCAILLE - CLOS
2023;25121A806;37080.0;LAUZELLE
2023;25121A912;58869.0;BRUYERES
2023;25121B00-;55493.0;CEROUX-CENTRE
2023;25121B01-;52631.0;LE TRY
2023;25121B0PN;49975.0;MORIENSART - FERRIERES - CROIX THOMAS
2023;25121B101;42455.0;MOUSTY-CENTRE
2023;25121B110;48642.0;FRANQUENIES
2023;25121B122;41232.0;MOUSTY - CIMETIERE
2023;25121B191;55600.0;MOUSTY-HABITATIONS DISPERSEES
2023;25121B212;24477.0;CHAPELLE AUX SABOTS
2023;25121B312;57787.0;BOIS DE MARIMONT
2023;25121C001;49760.0;LIMELETTE-CENTRE
2023;25121C02-;45339.0;PLACE EUROPE
2023;25121C072;;PARC INDUSTRIEL
2023;25121C101;47057.0;ROFESSART-EGLISE
2023;25121C112;57166.0;ROFESSART-CHARNOIS
2023;25121C19-;52585.0;ROFESSART-HABITATIONS DISP.
2023;25121C212;;BLANC RY (LIMELETTE)
2023;25121C291;45264.0;TAILLE DU CHATEAU
2023;25121C2AJ;53609.0;FERME DU PONT
2023;25121C310;33434.0;BUSTON CITE
2023;25121C323;59719.0;PIROY-CORBEAU
2023;25121C392;;SABLIERE
2023;25121D200;35548.0;LA BARAQUE
2023;25121D272;;LOUVAIN-LA-NEUVE -PARC INDUST.
2023;25121D282;;FERME DE LAUZELLE
2023;25121D285;;CHAPELLE ABBE HUYBERECHTS
2023;25121D291;39159.0;BURNIAS
2023;25121ZZZZ;10210.0;NON LOCALISABLE DANS UN SECTEUR
2023;25122A00-;47581.0;RAMILLIES-CENTRE
2023;25122A09-;64039.0;RAMILLIES-HABITATIONS DISP.
2023;25122A10-;41068.0;OFFUS-CENTRE
2023;25122A199;;OFFUS - HABITATIONS DISPERSEES
2023;25122A21-;;GARE - CENTRE
2023;25122B00-;44301.0;GRAND-ROSIERE-HOTTOMONT-CENTRE
2023;25122B01-;;HOTTOMONT
2023;25122B082;;AUBREME CHAMPS
2023;25122B091;49404.0;CHENOIS-CHAMPS
2023;25122C00-;41670.0;GEEST-GEROMPONT-CENTRE
2023;25122C089;;L'AMERIQUE
2023;25122C090;;FOND AUX CRAPAUDS
2023;25122C11-;46320.0;RAMILLIES STATION-CENTRE
2023;25122C20-;42640.0;PETIT-ROSIERE-CENTRE
2023;25122C290;33792.0;PETIT-ROSIERE -HAB. DISP.
2023;25122D001;42538.0;MONT-SAINT-ANDRE-CENTRE
2023;25122D022;38600.0;PETITE COYARDE
2023;25122D082;;GRANDE COYARDE
2023;25122D091;;MONT-SAINT-ANDRE-HAB. DISP.
2023;25122D11-;41051.0;LALOUX
2023;25122E00-;49623.0;BOMAL-CENTRE
2023;25122E09-;;BOMAL-HABITATIONS DISPERSEES
2023;25122E11-;;HEDENGE-CENTRE
2023;25122F00-;42713.0;AUTRE-EGLISE-CENTRE
2023;25122F01-;46504.0;PIROY
2023;25122F099;42593.0;RAMILLIES-GARE -HAB. DISP.
2023;25122F10-;45226.0;RAMILLES-GARE-CENTRE
2023;25122F20-;45030.0;HEDENGE-CENTRE (AUTRE-EGLISE)
2023;25122F29-;44987.0;HEDENGE-HABITATIONS DISPERSEES
2023;25122G00-;44612.0;HUPPAYE-CENTRE
2023;25122G01-;44863.0;MOLEMBAIS-SAINT-PIERRE
2023;25122G09-;59117.0;HUPPAYE-HABITATIONS DISPERSEES
2023;25122ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2023;25123A00-;34163.0;REBECQ-ROGNON-CENTRE
2023;25123A01-;36698.0;GOBARD-PUHAIN
2023;25123A082;;LES CAYOTEUS
2023;25123A091;53182.0;REBECQ-ROGNON-HABIT. DISP.
2023;25123A11-;44061.0;LA GENETTE
2023;25123A19-;;LA GENETTE-HABITATIONS DISP.
2023;25123A29-;48397.0;PIERREUX-HAUTE FRANCHISE- LES DIX BONNIERS
2023;25123A39-;43213.0;BOIS DE REBECQ
2023;25123B00-;43648.0;BIERGHES-CENTRE
2023;25123B01-;;BIERGHES-CENTRE EST
2023;25123B022;59999.0;DUC D'ARENBERG
2023;25123B081;;BIERGHES -HAB. DISP.-SUD
2023;25123B091;49965.0;BIERGHES -HAB. DISP.-NORD
2023;25123B112;57369.0;MONT PLAISIR-BOIS DU STRIHOUX
2023;25123C00-;39325.0;QUENAST-CENTRE
2023;25123C01-;37717.0;GENDARMERIE
2023;25123C043;30283.0;LE CHENOIS
2023;25123C07-;30203.0;BUISSOT
2023;25123C082;;CROEN
2023;25123C091;;BOIS DU CHENOIS
2023;25123C10-;32821.0;CHAUSSEE DE MONS
2023;25123C19-;41586.0;COIN PERDU - BOIS-DE-NEPPE
2023;25123D02-;41983.0;WISBECQ
2023;25123D080;42434.0;CROLY
2023;25123D093;45220.0;QUENESTINES
2023;25123ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2023;25124A001;48578.0;WALHAIN-SAINT-PAUL-CENTRE
2023;25124A012;47905.0;ST-PAUL
2023;25124A090;49601.0;WALHAIN-SAINT-PAUL-HAB. DISP.
2023;25124A10-;58266.0;SART-LEZ-WALHAIN-CENTRE
2023;25124A19-;;SART-LEZ-WALHAIN -HAB. DISP.
2023;25124A20-;45353.0;PERBAIS-CENTRE
2023;25124A29-;;PERBAIS-HABITATIONS DISP.
2023;25124B00-;52357.0;NIL-ST-VINCENT-ST-MARTIN-CENT.
2023;25124B010;55294.0;NIL-SAINT-MARTIN
2023;25124B02-;45796.0;NIL-ABBESSE
2023;25124B091;60805.0;NIL-ST-VINCENT-ST-MARTIN - HABITATIONS DISPERSEES EST
2023;25124B11-;44435.0;NIL-PIERREUX
2023;25124B19-;47957.0;LES HAYETTES-HAB. DISP. OUEST
2023;25124C000;48669.0;TOURINNES-SAINT-LAMBERT-CENTRE
2023;25124C01-;41736.0;LIBERSART
2023;25124C02-;53330.0;COMMUNE
2023;25124C082;;LES GORLETTES -HAB. DISP.
2023;25124C091;54044.0;TOURINNES-SAINT-LAMBERT - HABITATIONS DISPERSEES SUD
2023;25124C11-;51776.0;LERINNES-CENTRE
2023;25124C19-;;LERINNES-HABITATIONS DISP.
2023;25124ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2023;31003A001;41740.0;BEERNEM-CENTRUM
2023;31003A012;34033.0;ROLLEBAAN - KASTEELDREEF
2023;31003A09-;48151.0;BEERNEM-VERSPREIDE BEWONING
2023;31003A10-;45223.0;BLOEMENDALE - TURKIJE
2023;31003A11-;40262.0;DE DUINE - STATIONSWIJK
2023;31003A18-;34494.0;BULSKAMPVELD-BLOMMEKE-HULSTLO
2023;31003A19-;49530.0;MEERBERG - GEVAARTS
2023;31003B000;38318.0;OEDELEM-CENTRUM
2023;31003B011;41689.0;HAVERBILKEN
2023;31003B02-;47790.0;'T MOLENTJE
2023;31003B03-;46869.0;VLIEGENDE PAARD
2023;31003B082;47283.0;DOORN
2023;31003B091;46998.0;OEDELEM-VERSPREIDE BEWONING
2023;31003B10-;42023.0;OOSTVELD-KERN
2023;31003B19-;40634.0;KAPPERSHOEK - ZELDONK
2023;31003B212;;MAANDAGSE
2023;31003B293;;BOELARE - BEVERHOUTSVELD
2023;31003C000;40940.0;SINT-JORIS - CENTRUM
2023;31003C01-;44148.0;VAART - NOORD
2023;31003C082;42801.0;VIJVERS
2023;31003C091;44757.0;SINT-JORIS -VERSPR. BEW.-NOORD
2023;31003ZZZZ;;NON LOCALISABLE DANS UN SECTEUR
2023;31004A00-;29530.0;BLANKENBERGE-CENTRUM
2023;31004A01-;32395.0;KONINGINLAAN
2023;31004A02-;40742.0;STATION
2023;31004A03-;32553.0;DE SWERTLAAN
2023;31004A04-;29304.0;MARKTWIJK
2023;31004A051;33494.0;ZEEDIJK - PIER
2023;31004A11-;34813.0;SPUIKOM
2023;31004A12-;36592.0;VISSERSHAVEN
2023;31004B00-;36797.0;UITKERKE-CENTRUM
2023;31004B01-;46019.0;COLOMBUS
2023;31004B02-;45493.0;BRUGSE STEENWEG
2023;31004B03-;37705.0;LINDENHOF - HOOGPLAAT
2023;31004B042;37156.0;POLDER
2023;31004B053;40188.0;MOLENHOEK
2023;31004B0MA;41383.0;AMBACHTZONE
2023;31004B0PA;45324.0;UITKERKE-VERSPREIDE BEWONING
2023;31004B114;38191.0;LINDENHOF - UITBREIDING
2023;31004ZZZZ;12806.0;NON LOCALISABLE DANS UN SECTEUR
2023;31005A001;29845.0;BRUGGE-CENTRUM - BELFORT
2023;31005A012;47649.0;SINT-WALBURGA
2023;31005A023;34595.0;SINT-SALVATOR
2023;31005A101;44514.0;CANADABRUG
2023;31005A11-;42611.0;STUBBEKWARTIER
2023;31005A122;41838.0;KRISTUS-KONING
2023;31005A201;39828.0;SINT-PIETERS - WIJNENBERG
2023;31005A211;30738.0;SINT-PIETERS - MOLEN
2023;31005A22-;34704.0;SINT-PIETERS - ZEVENEKE
2023;31005A232;32682.0;DUIVENSLAG
2023;31005A242;35720.0;VEEMARKT
2023;31005A2MA;;AZ SINT-JAN
2023;31005A2PA;47520.0;BLAUWE TOREN
2023;31005A301;34911.0;SINT-JOZEF
2023;31005A312;38744.0;FORT LAPIN
2023;31005A323;39448.0;BOMMELBEEK
2023;31005A334;40565.0;NOORWEGSE KAAI
2023;31005A342;38598.0;KRUISABELE
2023;31005A37-;41077.0;DOKKEN
2023;31005A391;;TEN BERGE
2023;31005A401;39807.0;GEZELLEKWARTIER
2023;31005A412;33064.0;KARTUIZERSWIJK
2023;31005A423;33386.0;PUTTERIE
2023;31005A501;35944.0;GENTWEG
2023;31005A512;37615.0;ASTRIDPARK
2023;31005A60-;33120.0;SMEDENPOORT
2023;31005A61-;34470.0;BEGIJNHOFBUURT
2023;31005A671;39258.0;INDUSTRIEPARK
2023;31005A701;36647.0;SINT-GILLIS
2023;31005A712;34860.0;BLOEDPUT
2023;31005A723;36747.0;SINT-JOZEF KLINIEK
2023;31005B00-;40684.0;LISSEWEGE-CENTRUM
2023;31005B01-;42789.0;OPPERHOF
2023;31005B080;40447.0;LISSEWEGE-VERSPREIDE BEWONING
2023;31005B092;43485.0;ZEELAAN
2023;31005B400;39940.0;ZEEBRUGGE - DORP
2023;31005B410;37908.0;ZEEBRUGGE - MIJN
2023;31005B42-;31277.0;ZEEBRUGGE - STATION
2023;31005B479;;ZEEBRUGGE POLDER - STROOIEN
2023;31005B50-;38959.0;ZWANKERDAMME
2023;31005B70-;31902.0;ZEEBRUGGE - DE MOLE
2023;31005B771;;BUITENHAVEN
2023;31005B7MA;;BRAAMBEIERHOEK
2023;31005B7PA;46601.0;ZEEWEGE
2023;31005C00-;40306.0;DUDZELE-CENTRUM
2023;31005C01-;42920.0;WATERGANG
2023;31005C023;;STATIESTRAAT
2023;31005C091;50340.0;DUDZEDE-VERSPR. BEWONING-ZUID
2023;31005C0PA;;ACHTERHAVEN
2023;31005C112;50188.0;KRUISABELE
2023;31005D00-;45286.0;KOOLKERKE-CENTRUM
2023;31005D011;41328.0;ROMBAUTS - WIJK
2023;31005D09-;43015.0;KOOLKERKE-VERSPREIDE BEWONING
2023;31005D112;39004.0;KOOLKERKE-ZUID-OOST
2023;31005E001;39812.0;SINT-KRUIS - CENTRUM
2023;31005E01-;46027.0;'T FORTUINTJE - VELTEM
2023;31005E021;38182.0;DE MOTE
2023;31005E030;60544.0;POLDERHOEK
2023;31005E042;37693.0;SINT-KRUIS - KRUISPORT
2023;31005E052;44017.0;FORTUINSTRAAT
2023;31005E091;45289.0;DEN BROUCK
